time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-30 18:55:02.0140,0.228,-0.596,-0.696,-1.01,1.36,-0.03,-0.03,-0.37,0.06
2022-01-30 18:55:40.1920,0.254,-0.588,-0.77,-0.71,1.1,-1.48,-0.16,-0.31,0.15
2022-01-30 18:55:40.1960,0.278,-0.599,-0.83,-1.07,1.06,-0.3201449972391129,-0.23,-0.37,0.26
2022-01-30 18:55:40.2070,0.288,-0.594,-0.828,-1.29,1.2,-0.33,-0.21,-0.46,0.32
2022-01-30 18:55:40.2160,0.289,-0.565,-0.832,-1.41,1.03,-0.39,-0.11,-0.55,0.38
2022-01-30 18:55:40.2270,0.285,-0.557,-0.841,-1.45,0.79,-0.31,0.04,-0.63,0.46
2022-01-30 18:55:40.2380,0.284,-0.566,-0.84,-1.5,0.8,-0.25,0.24,-0.65,0.55
2022-01-30 18:55:40.2470,0.283,-0.569,-0.819,-1.58,0.84,-0.34,0.45,-0.59,0.62
2022-01-30 18:55:40.2570,0.278,-0.583,-0.792,-1.64,0.96,-0.78,0.64,-0.49,0.67
2022-01-30 18:55:40.2680,0.269,-0.602,-0.777,-1.64,0.96,-0.78,0.77,-0.4,0.7
2022-01-30 18:55:40.2780,0.25,-0.623,-0.788,-1.43,1.19,-0.65,0.84,-0.35,0.68
2022-01-30 18:55:40.2880,0.224,-0.633,-0.79,-1.43,1.19,-0.65,0.85,-0.32,0.61
2022-01-30 18:55:40.2980,0.191,-0.618,-0.794,-1.22,1.12,-0.62,0.78,-0.31,0.5
2022-01-30 18:55:40.3080,0.163,-0.598,-0.802,-0.93,0.85,-0.51,0.78,-0.31,0.5
2022-01-30 18:55:40.3180,0.148,-0.589,-0.801,-0.76,0.65,-0.42,0.53,-0.18,0.34
2022-01-30 18:55:40.3280,0.133,-0.58,-0.785,-0.65,0.3850724798440933,-0.63,0.53,-0.18,0.34
2022-01-30 18:55:40.3380,0.12,-0.564,-0.772,-0.53,0.38,-0.63,0.41,-0.03,0.34
2022-01-30 18:55:40.3480,0.115,-0.548,-0.776,-0.43,0.18,-0.66,0.27,0.35,0.41
2022-01-30 18:55:40.3580,0.112,-0.547,-0.782,-0.39,0.05,-0.58,0.27,0.56,0.5
2022-01-30 18:55:40.3680,0.111,-0.547,-0.781,-0.33,0.03,-0.55,0.32,0.73,0.61
2022-01-30 18:55:40.3780,0.128,-0.549,-0.785,-0.52,0.01,-0.48,0.42,0.86,0.71
2022-01-30 18:55:40.3880,0.147,-0.558,-0.769,-0.52,0.01,-0.48,0.55,0.96,0.8
2022-01-30 18:55:40.3980,0.166,-0.559,-0.747,-0.67,0.03,-0.66,0.68,1.0,0.85
2022-01-30 18:55:40.4080,0.184,-0.559,-0.732,-0.95,-0.09,-0.87,0.78,0.99,0.87
2022-01-30 18:55:40.4180,0.197,-0.566,-0.723,-0.95,-0.09,-0.87,0.85,0.9,0.86
2022-01-30 18:55:40.4280,0.205,-0.575,-0.725,-1.08,-0.07,-0.79,0.88,0.75,0.81
2022-01-30 18:55:40.4390,0.206,-0.58,-0.722,-1.08,-0.07,-0.79,0.87,0.58,0.75
2022-01-30 18:55:40.4480,0.199,-0.577,-0.702,-0.97,-0.22,-1.0,0.85,0.47,0.67
2022-01-30 18:55:40.4580,0.189,-0.579,-0.68,-0.97,-0.22,-1.0,0.82,0.39,0.61
2022-01-30 18:55:40.4680,0.181,-0.582,-0.668,-0.88,-0.27,-1.13,0.77,0.34,0.55
2022-01-30 18:55:40.4780,0.176,-0.586,-0.661,-0.83,-0.3,-1.17,0.72,0.32,0.5
2022-01-30 18:55:40.4890,0.173,-0.587,-0.65,-0.78,-0.36,-1.26,0.67,0.29,0.45
2022-01-30 18:55:40.4980,0.176,-0.592,-0.647,-0.85,-0.33,-1.19,0.6,0.25,0.38
2022-01-30 18:55:40.5090,0.183,-0.602,-0.659,-0.85,-0.33,-1.19,0.6,0.25,0.38
2022-01-30 18:55:40.5180,0.178,-0.605,-0.663,-0.88,-0.3,-1.04,0.48,0.19,0.27
2022-01-30 18:55:40.5280,0.169,-0.6,-0.656,-0.72,-0.43,-1.09,0.45,0.22,0.22
2022-01-30 18:55:40.5390,0.165,-0.595,-0.646,-0.72,-0.43,-1.09,0.43,0.29,0.18
2022-01-30 18:55:40.5480,0.166,-0.596,-0.645,-0.69,-0.49,-1.1,0.39,0.37,0.15
2022-01-30 18:55:40.5590,0.167,-0.595,-0.641,-0.69,-0.49,-1.1,0.35,0.46,0.14
2022-01-30 18:55:40.5680,0.168,-0.59,-0.636,-0.67,-0.57,-1.14,0.31,0.54,0.13
2022-01-30 18:55:40.5780,0.173,-0.594,-0.643,-0.68,-0.58,-1.02,0.26,0.59,0.13
2022-01-30 18:55:40.5890,0.176,-0.598,-0.646,-0.68,-0.58,-1.02,0.21,0.63,0.13
2022-01-30 18:55:40.5980,0.175,-0.598,-0.639,-0.66,-0.57,-1.01,0.17,0.67,0.14
2022-01-30 18:55:40.6080,0.175,-0.592,-0.638,-0.6,-0.6,-1.07,0.17,0.67,0.14
2022-01-30 18:55:40.6190,0.18,-0.59,-0.641,-0.58,-0.67,-1.03,0.09,0.73,0.14
2022-01-30 18:55:40.6280,0.183,-0.593,-0.641,-0.58,-0.67,-1.0,0.06,0.76,0.12
2022-01-30 18:55:40.6390,0.184,-0.594,-0.636,-0.55,-0.64,-0.99,0.01,0.81,0.1
2022-01-30 18:55:40.6490,0.191,-0.591,-0.638,-0.52,-0.66,-1.05,0.01,0.81,0.1
2022-01-30 18:55:40.6590,0.197,-0.592,-0.671,-0.56,-0.66,-0.9,-0.06,0.78,-0.04
2022-01-30 18:55:40.6690,0.222,-0.609,-0.677,-0.83,-0.32,-0.66,-0.04,0.77,-0.05
2022-01-30 18:55:40.6790,0.244,-0.653,-0.681,-0.83,-0.32,-0.66,-0.01,0.69,0.03
2022-01-30 18:55:40.6890,0.252,-0.679,-0.715,-0.9,0.09,-0.41,0.05,0.59,0.11
2022-01-30 18:55:40.6990,0.255,-0.665,-0.715,-0.91,-0.02,-0.17,0.11,0.48,0.14
2022-01-30 18:55:40.7100,0.249,-0.65,-0.73,-0.91,-0.02,-0.17,0.16,0.33,0.13
2022-01-30 18:55:40.7190,0.235,-0.652,-0.755,-0.65,-0.07,0.31,0.16,0.14,0.07
2022-01-30 18:55:40.7290,0.219,-0.658,-0.778,-0.65,-0.07,0.31,0.14,-0.05,-0.03
2022-01-30 18:55:40.7390,0.206,-0.658,-0.795,-0.38,-0.06,0.64,0.12,-0.19,-0.14
2022-01-30 18:55:40.7490,0.189,-0.654,-0.797,-0.19,-0.13,0.61,0.11,-0.26,-0.24
2022-01-30 18:55:40.7590,0.166,-0.645,-0.783,-0.19,-0.13,0.61,0.13,-0.23,-0.3
2022-01-30 18:55:40.7690,0.143,-0.635,-0.756,0.05,-0.23,0.42,0.17,-0.1,-0.3
2022-01-30 18:55:40.7790,0.126,-0.634,-0.727,0.471601185053587,-0.29133868932724,-0.05,0.24,0.07,-0.25
2022-01-30 18:55:40.7900,0.105,-0.636,-0.725,0.47,-0.3,-0.05,0.32,0.2,-0.19
2022-01-30 18:55:40.7990,0.086,-0.632,-0.729,0.69,-0.33,0.01,0.41,0.27,-0.13
2022-01-30 18:55:40.8090,0.076,-0.635,-0.732,0.89,-0.39,0.08,0.41,0.27,-0.13
2022-01-30 18:55:40.8190,0.09,-0.665,-0.712,0.93,-0.32,0.1,0.65,0.48,-0.05
2022-01-30 18:55:40.8290,0.094,-0.702,-0.694,0.82,0.02,-0.1,0.77,0.61,-0.06
2022-01-30 18:55:40.8400,0.072,-0.696,-0.697,0.93,0.2,-0.14,0.82,0.62,-0.14
2022-01-30 18:55:40.8490,0.043,-0.66,-0.741,1.24,-0.06,0.08,0.82,0.62,-0.14
2022-01-30 18:55:40.8590,0.032,-0.637,-0.793,1.55,-0.47,0.69,0.76,0.45,-0.28
2022-01-30 18:55:40.8700,0.049,-0.648,-0.801,1.58,-0.58,1.1,0.46,0.14,-0.52
2022-01-30 18:55:40.8790,0.068,-0.653,-0.78,1.42,-0.46,1.07,0.3,0.23,-0.53
2022-01-30 18:55:40.8900,0.089,-0.65,-0.761,1.1,-0.47,0.8,0.15,0.43,-0.45
2022-01-30 18:55:40.9000,0.123,-0.661,-0.788,1.1,-0.47,0.8,0.02,0.55,-0.33
2022-01-30 18:55:40.9090,0.162,-0.669,-0.851,0.44,-0.26,1.92,-0.1,0.49,-0.2
2022-01-30 18:55:40.9200,0.206,-0.68,-0.922,0.05,-0.09,2.62,-0.16,0.2,-0.09
2022-01-30 18:55:40.9300,0.237,-0.701,-0.988,0.05,-0.09,2.62,-0.11,-0.22,-0.02
2022-01-30 18:55:40.9400,0.245,-0.709,-1.029,-0.19,0.1,3.18,0.0,-0.65,-0.02
2022-01-30 18:55:40.9500,0.239,-0.692,-1.023,-0.24,0.09,3.42,0.0,-0.65,-0.02
2022-01-30 18:55:40.9600,0.228,-0.668,-0.986,-0.22,-0.14,3.19,0.28,-1.09,-0.1
2022-01-30 18:55:40.9690,0.211,-0.658,-0.939,-0.16,-0.36,2.78,0.36,-1.11,-0.07
2022-01-30 18:55:40.9800,0.189,-0.657,-0.886,-0.05,-0.42,2.29,0.37,-1.04,0.04
2022-01-30 18:55:40.9900,0.175,-0.654,-0.848,0.09,-0.5,1.52,0.33,-0.95,0.22
2022-01-30 18:55:41.0000,0.175,-0.661,-0.832,0.09,-0.5,1.52,0.28,-0.86,0.42
2022-01-30 18:55:41.0100,0.18,-0.677,-0.837,-0.04,-0.41,1.44,0.24,-0.82,0.6
2022-01-30 18:55:41.0200,0.18,-0.692,-0.851,-0.18,-0.27,1.55,0.24,-0.82,0.6
2022-01-30 18:55:41.0300,0.168,-0.699,-0.857,-0.19,-0.18,1.7,0.32,-0.8,0.83
2022-01-30 18:55:41.0400,0.146,-0.699,-0.85,-0.19,-0.18,1.7,0.41,-0.76,0.84
2022-01-30 18:55:41.0500,0.122,-0.696,-0.834,-0.07,-0.23,1.61,0.49,-0.68,0.78
2022-01-30 18:55:41.0600,0.1,-0.691,-0.81,0.07,-0.31,1.45,0.52,-0.55,0.67
2022-01-30 18:55:41.0700,0.084,-0.686,-0.769,0.18,-0.41,1.2,0.47,-0.38,0.54
2022-01-30 18:55:41.0800,0.081,-0.688,-0.729,0.23,-0.47,0.78,0.34,-0.2,0.42
2022-01-30 18:55:41.0900,0.087,-0.7,-0.708,0.18,-0.43,0.48,0.17,-0.05,0.32
2022-01-30 18:55:41.1010,0.099,-0.698,-0.693,0.07,-0.35,0.32,-0.02,0.06,0.24
2022-01-30 18:55:41.1100,0.112,-0.681,-0.685,-0.07,-0.45,0.19,-0.19276252388954163,0.11,0.19
2022-01-30 18:55:41.1200,0.118,-0.667,-0.683,-0.19,-0.59,0.12,-0.19,0.11,0.19
2022-01-30 18:55:41.1300,0.118,-0.653,-0.675,-0.23,-0.81,-0.04,-0.42,0.1,0.21
2022-01-30 18:55:41.1410,0.116,-0.639,-0.672,-0.23,-0.81,-0.04,-0.46,0.05,0.26
2022-01-30 18:55:41.1510,0.111,-0.626,-0.675,-0.22,-0.92,-0.08,-0.44,-0.01,0.32
2022-01-30 18:55:41.1610,0.097,-0.613,-0.674,-0.16,-1.02,-0.08,-0.38,-0.08,0.38
2022-01-30 18:55:41.1710,0.081,-0.603,-0.679,-0.05,-1.12,-0.13,-0.32,-0.16,0.42
2022-01-30 18:55:41.1800,0.066,-0.59,-0.689,0.06,-1.2,-0.05,-0.24,-0.25,0.46
2022-01-30 18:55:41.1910,0.051,-0.575,-0.687,0.17,-1.33,-0.01,-0.17,-0.32,0.5
2022-01-30 18:55:41.2010,0.046,-0.566,-0.685,0.23,-1.45,-0.08,-0.11,-0.39,0.53
2022-01-30 18:55:41.2110,0.048,-0.565,-0.691,0.18,-1.51,-0.05,-0.11,-0.39,0.53
2022-01-30 18:55:41.2210,0.056,-0.573,-0.683,-0.07,-1.38,-0.14,0.0,-0.39,0.59
2022-01-30 18:55:41.2310,0.061,-0.586,-0.685,-0.21,-1.24,0.0,0.03,-0.35,0.62
2022-01-30 18:55:41.2410,0.071,-0.606,-0.727,-0.21,-1.24,0.0,-0.03,-0.41,0.62
2022-01-30 18:55:41.2510,0.077,-0.623,-0.798,-0.38,-1.03,0.56,-0.17,-0.6,0.61
2022-01-30 18:55:41.2610,0.057,-0.625,-0.878,-0.45,-0.9,1.28,-0.35,-0.84,0.59
2022-01-30 18:55:41.2710,0.008,-0.618,-0.934,-0.23,-0.89,2.0,-0.47,-0.95,0.53
2022-01-30 18:55:41.2820,-0.036,-0.6,-0.949,0.46,-1.15,2.36,-0.48,-0.85,0.45
2022-01-30 18:55:41.2910,-0.065,-0.574,-0.939,0.46,-1.15,2.36,-0.39,-0.54,0.38
2022-01-30 18:55:41.3010,-0.08,-0.552,-0.911,0.63,-1.38,2.15,-0.23,-0.09,0.37
2022-01-30 18:55:41.3110,-0.076,-0.541,-0.903,0.69,-1.54,1.88,-0.09,0.31,0.4
2022-01-30 18:55:41.3210,-0.053,-0.54,-0.921,0.57,-1.61,1.94,-0.09,0.5638865232467651,0.46
2022-01-30 18:55:41.3320,-0.028,-0.548,-0.937,0.14,-1.47,2.25,-0.03,0.69,0.51
2022-01-30 18:55:41.3420,-0.02,-0.559,-0.949,0.14,-1.47,2.25,-0.06,0.73,0.52
2022-01-30 18:55:41.3510,-0.021,-0.564,-0.97,0.17,-1.36,2.61,-0.08,0.67,0.48
2022-01-30 18:55:41.3610,-0.033,-0.557,-0.995,0.17,-1.36,2.61,-0.07,0.59,0.4
2022-01-30 18:55:41.3720,-0.049,-0.551,-1.006,0.52,-1.49,2.87,-0.04,0.48,0.33
2022-01-30 18:55:41.3820,-0.075,-0.544,-1.011,0.52,-1.49,2.87,0.01,0.38,0.29
2022-01-30 18:55:41.3920,-0.107,-0.526,-1.009,0.82,-1.58,2.9,0.08,0.28,0.24
2022-01-30 18:55:41.4020,-0.132,-0.502,-1.004,1.12,-1.8,2.87,0.18,0.18,0.16
2022-01-30 18:55:41.4120,-0.148,-0.475,-0.998,1.33,-2.06,2.82,0.27,0.05,0.03
2022-01-30 18:55:41.4220,-0.152,-0.451,-0.991,1.44,-2.34,2.8,0.35,-0.09,-0.13
2022-01-30 18:55:41.4320,-0.148,-0.437,-0.969,1.45,-2.57,2.7,0.38,-0.2,-0.29
2022-01-30 18:55:41.4420,-0.135,-0.423,-0.938,1.27,-2.88,2.16,0.38,-0.2,-0.29
2022-01-30 18:55:41.4530,-0.124,-0.41,-0.9,1.19,-3.0,1.8,0.28,-0.27,-0.53
2022-01-30 18:55:41.4620,-0.112,-0.407,-0.861,1.19,-3.0,1.8,0.16,-0.22,-0.59
2022-01-30 18:55:41.4710,-0.101,-0.407,-0.831,1.03,-3.03,1.18,0.02,-0.16,-0.61
2022-01-30 18:55:41.4820,-0.096,-0.399,-0.81,1.05,-3.11,1.01,-0.11,-0.12,-0.62
2022-01-30 18:55:41.4920,-0.097,-0.391,-0.8,1.05,-3.11,1.01,-0.11,-0.12,-0.62
2022-01-30 18:55:41.5030,-0.1,-0.39,-0.796,1.09,-3.15,0.92,-0.3,-0.06,-0.59
2022-01-30 18:55:41.5120,-0.107,-0.398,-0.794,1.28,-2.96,0.85,-0.34,-0.07,-0.57
2022-01-30 18:55:41.5230,-0.112,-0.415,-0.801,1.34,-2.75,0.92,-0.35,-0.12,-0.55
2022-01-30 18:55:41.5330,-0.112,-0.436,-0.814,1.38,-2.5,1.03,-0.33,-0.19,-0.56
2022-01-30 18:55:41.5420,-0.12,-0.46,-0.825,1.51,-2.26,1.09,-0.28,-0.27,-0.6
2022-01-30 18:55:41.5530,-0.134,-0.479,-0.829,1.51,-2.26,1.09,-0.22,-0.34,-0.67
2022-01-30 18:55:41.5620,-0.148,-0.498,-0.831,1.67,-2.06,1.1,-0.17,-0.42,-0.75
2022-01-30 18:55:41.5720,-0.155,-0.519,-0.836,1.82,-1.86,1.12,-0.16,-0.5,-0.85
2022-01-30 18:55:41.5830,-0.153,-0.541,-0.829,1.85,-1.37,0.99,-0.17,-0.55,-0.97
2022-01-30 18:55:41.5930,-0.141,-0.575,-0.81,1.85,-1.37,0.99,-0.18,-0.56,-1.07
2022-01-30 18:55:41.6030,-0.112,-0.621,-0.801,1.7,-0.96,0.78,-0.21,-0.64,-1.15
2022-01-30 18:55:41.6130,-0.07,-0.672,-0.823,1.39,-0.47,0.8,-0.22,-0.8,-1.21
2022-01-30 18:55:41.6230,-0.036,-0.708,-0.848,1.0,0.03,1.04,-0.18,-1.04,-1.26
2022-01-30 18:55:41.6330,-0.017,-0.722,-0.877,0.59,0.4,1.56,-0.08,-1.36,-1.3
2022-01-30 18:55:41.6430,-0.009,-0.729,-0.904,0.59,0.4,1.56,-0.08,-1.36,-1.3
2022-01-30 18:55:41.6530,0.006,-0.753,-0.897,0.47,0.52,1.7,0.2,-1.82,-1.3
2022-01-30 18:55:41.6620,0.029,-0.789,-0.883,0.24,0.82,1.58,0.36,-1.89,-1.27
2022-01-30 18:55:41.6730,0.051,-0.808,-0.869,-0.04,1.12,1.47,0.51,-1.85,-1.24
2022-01-30 18:55:41.6820,0.078,-0.821,-0.848,-0.32,1.21,1.34,0.6890846490859985,-1.69,-1.21
2022-01-30 18:55:41.6900,0.097,-0.832,-0.821,-0.6,1.31,1.15,0.88,-1.45,-1.18
2022-01-30 18:55:41.7020,0.109,-0.824,-0.785,-0.9,1.13,0.58,1.05,-1.15,-1.12
2022-01-30 18:55:41.7110,0.124,-0.82,-0.744,-1.0295780244469643,1.02,0.36,1.12,-0.91,-1.01
2022-01-30 18:55:41.7230,0.137,-0.815,-0.737,-1.03,1.02,0.36,1.06,-0.78,-0.87
2022-01-30 18:55:41.7340,0.146,-0.82,-0.725,-1.2,0.95,0.3,0.91,-0.68,-0.72
2022-01-30 18:55:41.7440,0.144,-0.828,-0.707,-1.16,0.93,0.19,0.72,-0.58,-0.62
2022-01-30 18:55:41.7540,0.145,-0.816,-0.695,-1.16,0.93,0.19,0.56,-0.48,-0.59
2022-01-30 18:55:41.7630,0.155,-0.784,-0.694,-1.2,0.30873064756393437,0.17,0.4,-0.36,-0.63
2022-01-30 18:55:41.7730,0.165,-0.742,-0.684,-1.28,0.3,0.17,0.29,-0.18,-0.67
2022-01-30 18:55:41.7830,0.174,-0.707,-0.657,-1.33,-0.11,0.0,0.2,0.06,-0.63
2022-01-30 18:55:41.7930,0.187,-0.679,-0.634,-1.38,-0.43,-0.26,0.12,0.32,-0.5
2022-01-30 18:55:41.8030,0.202,-0.665,-0.618,-1.46,-0.68,-0.44,0.07,0.59,-0.28
2022-01-30 18:55:41.8130,0.222,-0.675,-0.616,-1.57,-0.72,-0.56,0.04,0.79,-0.01
2022-01-30 18:55:41.8230,0.24,-0.689,-0.628,-1.72,-0.59,-0.5,0.03,0.92,0.25
2022-01-30 18:55:41.8330,0.251,-0.702,-0.637,-1.83,-0.47,-0.37,0.06,0.99,0.45
2022-01-30 18:55:41.8430,0.255,-0.718,-0.645,-1.88,-0.33,-0.3,0.12,1.02,0.58
2022-01-30 18:55:41.8530,0.249,-0.723,-0.65,-1.85,-0.21,-0.2,0.22,1.0,0.64
2022-01-30 18:55:41.8630,0.241,-0.719,-0.647,-1.77,-0.22,-0.15,0.32,0.97,0.63
2022-01-30 18:55:41.8730,0.232,-0.713,-0.626,-1.67,-0.3,-0.21,0.41,0.96,0.6
2022-01-30 18:55:41.8830,0.222,-0.711,-0.6,-1.56,-0.38,-0.42,0.45,0.96,0.58
2022-01-30 18:55:41.8930,0.205,-0.703,-0.572,-1.42,-0.43,-0.64,0.42,0.97,0.57
2022-01-30 18:55:41.9030,0.185,-0.688,-0.551,-1.0,-0.74,-1.02,0.32,0.99,0.56
2022-01-30 18:55:41.9130,0.166,-0.678,-0.538,-1.0,-0.74,-1.02,0.18,1.02,0.57
2022-01-30 18:55:41.9230,0.144,-0.676,-0.53,-0.79,-0.82,-1.09,0.03,1.08,0.59
2022-01-30 18:55:41.9330,0.118,-0.679,-0.528,-0.24,-0.81,-1.13,-0.11,1.13,0.59
2022-01-30 18:55:41.9440,0.093,-0.67,-0.535,0.023954580724239352,-0.94,-1.05,-0.22,1.18,0.56
2022-01-30 18:55:41.9540,0.071,-0.653,-0.546,0.02,-0.94,-1.05,-0.22,1.18,0.56
2022-01-30 18:55:41.9640,0.048,-0.638,-0.554,0.28,-1.07,-0.97,-0.36,1.22,0.39
2022-01-30 18:55:41.9740,0.031,-0.618,-0.553,0.54,-1.22,-0.92,-0.42,1.24,0.29
2022-01-30 18:55:41.9840,0.023,-0.597,-0.543,0.86,-1.56,-1.14,-0.47,1.25,0.2
2022-01-30 18:55:41.9940,0.022,-0.578,-0.528,0.86,-1.56,-1.14,-0.55,1.28,0.14
2022-01-30 18:55:42.0040,0.032,-0.553,-0.516,0.85,-1.95,-1.45,-0.65,1.28,0.11
2022-01-30 18:55:42.0140,0.047,-0.525,-0.509,0.85,-1.95,-1.45,-0.76,1.26,0.11
2022-01-30 18:55:42.0240,0.066,-0.5,-0.503,0.76,-2.17,-1.54,-0.87,1.21,0.11
2022-01-30 18:55:42.0340,0.081,-0.477,-0.497,0.65,-2.36,-1.67,-0.96,1.12,0.15
2022-01-30 18:55:42.0440,0.09,-0.462,-0.496,0.59,-2.49,-1.75,-1.03,0.98,0.2
2022-01-30 18:55:42.0530,0.091,-0.449,-0.507,0.62,-2.61,-1.72,-1.08,0.79,0.27
2022-01-30 18:55:42.0640,0.085,-0.438,-0.52,0.62,-2.61,-1.72,-1.12,0.58,0.34
2022-01-30 18:55:42.0740,0.071,-0.434,-0.527,0.71,-2.62,-1.69,-1.14,0.39,0.41
2022-01-30 18:55:42.0840,0.049,-0.423,-0.532,0.88,-2.59,-1.7,-1.14,0.39,0.41
2022-01-30 18:55:42.0940,0.032,-0.406,-0.533,1.19,-2.73,-1.82,-1.16,0.07,0.44
