time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-30 18:58:02.1000,-0.048,-0.593,-0.778,-0.14,0.17,-0.63,-0.15,-0.1,-0.21
2022-01-30 18:58:02.1050,-0.07,-0.647,-0.73,0.18,1.22,-1.36,-0.02,0.1,-0.16
2022-01-30 18:58:02.1140,-0.102,-0.643,-0.693,0.18,1.22,-1.36,0.04,0.29,-0.13
2022-01-30 18:58:02.1230,-0.099,-0.647,-0.706,0.39,1.16,-1.56,0.05,0.38,-0.12
2022-01-30 18:58:02.1330,-0.083,-0.655,-0.725,0.11,1.32,-1.2,0.06,0.37,-0.12
2022-01-30 18:58:02.1440,-0.041,-0.673,-0.741,0.11,1.32,-1.2,0.09,0.25,-0.110282301902771
2022-01-30 18:58:02.1540,0.002,-0.711,-0.769,-0.63,1.98,-0.72,0.09,0.25,-0.11
2022-01-30 18:58:02.1640,0.019,-0.753,-0.768,-0.66,2.31,-0.95,0.29,-0.1,-0.02
2022-01-30 18:58:02.1740,0.007,-0.767,-0.726,-0.53,2.3,-1.32,0.29,-0.1,-0.02
2022-01-30 18:58:02.1840,-0.007,-0.758,-0.685,-0.53,2.3,-1.32,0.4,-0.22,0.01
2022-01-30 18:58:02.1940,-0.037,-0.758,-0.62,-0.38,2.2,-1.8,0.3,-0.14,-0.02
2022-01-30 18:58:02.2040,-0.074,-0.755,-0.577,0.29,2.1,-2.63,0.15,-0.0,-0.06
2022-01-30 18:58:02.2140,-0.104,-0.749,-0.574,0.29,2.1,-2.63,0.15,-0.0,-0.06
2022-01-30 18:58:02.2240,-0.119,-0.733,-0.588,0.54,2.01,-2.6,0.02,0.38,-0.2
2022-01-30 18:58:02.2340,-0.111,-0.724,-0.642,0.56,1.82,-1.69,0.02,0.46,-0.31
2022-01-30 18:58:02.2440,-0.096,-0.731,-0.707,0.56,1.82,-1.69,0.02,0.52,-0.41
2022-01-30 18:58:02.2540,-0.06,-0.733,-0.701,0.37,1.9,-1.28,-0.0,0.65,-0.48
2022-01-30 18:58:02.2650,-0.05,-0.723,-0.725,0.16,1.84,-1.33,-0.02,0.75,-0.54
2022-01-30 18:58:02.2740,-0.042,-0.735,-0.744,0.14,1.96,-1.0,-0.07,0.85,-0.58
2022-01-30 18:58:02.2840,-0.018,-0.747,-0.719,-0.01,2.07,-1.4,-0.11,1.03,-0.61
2022-01-30 18:58:02.2950,0.002,-0.758,-0.669,0.0,2.22,-1.88,-0.16,1.28,-0.64
2022-01-30 18:58:02.3040,0.005,-0.777,-0.633,0.0,2.22,-1.88,-0.18,1.51,-0.67
2022-01-30 18:58:02.3140,0.044,-0.822,-0.661,0.03,2.48,-2.05,-0.1,1.66,-0.7
2022-01-30 18:58:02.3240,0.051,-0.845,-0.745,-0.21,2.98,-1.57,-0.1,1.66,-0.7
2022-01-30 18:58:02.3340,0.056,-0.844,-0.881,0.1,3.03,-0.46,0.01,1.14,-0.76
2022-01-30 18:58:02.3450,0.141,-0.829,-0.964,-0.16,3.06,0.73,0.15,0.55,-0.81
2022-01-30 18:58:02.3550,0.184,-0.769,-1.044,-0.82,2.69,1.43,0.15,0.55,-0.81
2022-01-30 18:58:02.3650,0.188,-0.777,-1.055,-0.96,2.26,2.26,0.49,-0.8,-0.72
2022-01-30 18:58:02.3740,0.178,-0.746,-0.917,-0.94,2.39,1.59,0.61,-1.11,-0.74
2022-01-30 18:58:02.3850,0.126,-0.695,-0.903,-0.75,1.76,0.55,0.62,-1.44,-0.76
2022-01-30 18:58:02.3950,0.079,-0.728,-0.912,-0.19,1.56,0.77,0.62,-1.62,-0.71
2022-01-30 18:58:02.4050,0.08,-0.742,-0.864,-0.06,1.91,0.59,0.72,-1.69,-0.64
2022-01-30 18:58:02.4150,0.037,-0.697,-0.858,-0.06,1.74,0.25,0.84,-1.76,-0.65
2022-01-30 18:58:02.4240,-0.031,-0.639,-0.839,0.4,1.16,0.25,0.79,-1.76,-0.7
2022-01-30 18:58:02.4350,-0.084,-0.585,-0.785,0.96,0.5,-0.01,0.79,-1.76,-0.7
2022-01-30 18:58:02.4450,-0.082,-0.586,-0.7,1.2,0.09,-0.67,0.04,-1.12,-0.72
2022-01-30 18:58:02.4550,-0.047,-0.594,-0.638,0.88,0.17,-1.46,-0.36,-0.47,-0.68
2022-01-30 18:58:02.4650,-0.066,-0.59,-0.647,0.65,0.23,-1.85,-0.63,0.2,-0.61
2022-01-30 18:58:02.4750,-0.113,-0.528,-0.7,1.02,0.06,-1.55,-0.77,0.79,-0.65
2022-01-30 18:58:02.4850,-0.106,-0.402,-0.7,1.47,-0.77,-1.03,-0.77,0.79,-0.65
2022-01-30 18:58:02.4950,-0.041,-0.313,-0.528,1.14,-1.88,-2.33,-0.35,2.0,-1.11
2022-01-30 18:58:02.5050,-0.014,-0.216,-1.038,0.79,-2.76,-1.44,-0.28,1.86,-1.27
2022-01-30 18:58:02.5150,-0.064,-0.316,-0.923,1.05,-3.18,2.61,-0.0,2.12,-1.35
2022-01-30 18:58:02.5250,-0.058,-0.454,-0.773,1.76,-1.61,-0.29,0.14,2.24,-1.37
2022-01-30 18:58:02.5360,0.037,-0.464,-0.921,1.5,-0.72,-0.03,0.13,2.09,-1.37
2022-01-30 18:58:02.5450,0.132,-0.418,-1.007,0.77,-0.94,1.32,0.09,1.75,-1.41
