time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-02-06 21:32:00.8440,0.181,-0.614,-0.725,-0.74,0.9,-1.27,-0.39,0.76,-0.02
2022-02-06 21:32:00.8490,0.227,-0.62,-0.806,-0.95,0.88,-0.79,-0.39,0.76,-0.02
2022-02-06 21:32:00.8580,0.265,-0.621,-0.833,-1.35,1.01,-0.19,-0.66,0.62,-0.04
2022-02-06 21:32:00.8680,0.267,-0.595,-0.819,-1.51,0.92,-0.21,-0.66,0.62,-0.04
2022-02-06 21:32:00.8780,0.251,-0.568,-0.823,-1.33,0.69,-0.34,-0.65,0.33,-0.14
2022-02-06 21:32:00.8890,0.248,-0.534,-0.841,-1.17,0.47,-0.2,-0.65,0.14,-0.17
2022-02-06 21:32:00.8990,0.251,-0.506,-0.856,-1.18,0.18,-0.1,-0.49,0.14,-0.17
2022-02-06 21:32:00.9090,0.232,-0.5,-0.871,-1.08,0.07,0.07,-0.07,-0.03,-0.13
2022-02-06 21:32:00.9270,0.202,-0.484,-0.838,-0.5,-0.2,-0.41,0.15,-0.02,-0.11
2022-02-06 21:32:00.9290,0.174,-0.456,-0.808,-0.34,-0.43,-0.58,0.33,-0.03,-0.1
2022-02-06 21:32:00.9390,0.17,-0.441,-0.804,-0.34,-0.43,-0.58,0.33,-0.03,-0.1
2022-02-06 21:32:00.9490,0.164,-0.445,-0.817,-0.32,-0.52,-0.48,0.44,-0.11,-0.06
2022-02-06 21:32:00.9590,0.151,-0.457,-0.81,-0.09,-0.41,-0.52,0.47,-0.3,0.01
2022-02-06 21:32:00.9690,0.133,-0.455,-0.796,0.09,-0.55,-0.64,0.45,-0.32,-0.0
2022-02-06 21:32:00.9790,0.112,-0.443,-0.779,0.09,-0.55,-0.64,0.45,-0.32,-0.0
2022-02-06 21:32:00.9890,0.101,-0.444,-0.748,0.22,-0.65,-0.86,0.42,-0.26,-0.03
2022-02-06 21:32:00.9990,0.099,-0.456,-0.717,0.27,-0.62,-1.17,0.27,-0.0,-0.01
2022-02-06 21:32:01.0090,0.11,-0.478,-0.696,0.22,-0.47,-1.42,0.13,0.11,0.04
2022-02-06 21:32:01.0190,0.127,-0.504,-0.695,0.06,-0.25,-1.52,-0.02,0.18,0.09
2022-02-06 21:32:01.0290,0.138,-0.523,-0.695,-0.08,-0.03,-1.47,-0.18,0.23,0.16
2022-02-06 21:32:01.0390,0.143,-0.537,-0.696,-0.15,0.12,-1.5,-0.34,0.21,0.23
2022-02-06 21:32:01.0500,0.137,-0.55,-0.714,-0.13,0.26,-1.41,-0.34,0.21,0.23
2022-02-06 21:32:01.0590,0.127,-0.556,-0.736,0.09,0.46,-1.0,-0.48,0.15,0.27
2022-02-06 21:32:01.0690,0.11,-0.559,-0.764,0.09,0.46,-1.0,-0.58,0.04,0.29
2022-02-06 21:32:01.0790,0.093,-0.563,-0.788,0.38,0.64,-0.55,-0.65,-0.16,0.24
2022-02-06 21:32:01.0890,0.081,-0.569,-0.815,0.38,0.64,-0.55,-0.62,-0.22,0.18
2022-02-06 21:32:01.0990,0.071,-0.573,-0.842,0.46,0.75,-0.3,-0.5270478129386902,-0.2,0.13
2022-02-06 21:32:01.1090,0.059,-0.572,-0.851,0.53,0.81,-0.15,-0.4,-0.15,0.09
2022-02-06 21:32:01.1190,0.05,-0.573,-0.849,0.62,0.84,-0.18,-0.26,-0.09,0.08
2022-02-06 21:32:01.1290,0.054,-0.58,-0.857,0.64,0.93,-0.17,-0.26,-0.09,0.08
2022-02-06 21:32:01.1390,0.063,-0.582,-0.862,0.54,1.0,-0.11,-0.0,-0.05,0.05
2022-02-06 21:32:01.1490,0.071,-0.584,-0.863,0.45,1.03,-0.08,0.08,-0.05,0.02
2022-02-06 21:32:01.1600,0.081,-0.589,-0.858,0.35,1.06,-0.12,0.08,-0.05,0.02
2022-02-06 21:32:01.1690,0.093,-0.598,-0.857,0.25,1.13,-0.14,0.14,-0.07,-0.02
2022-02-06 21:32:01.1790,0.108,-0.604,-0.844,0.1,1.2,-0.19,0.18,-0.08,-0.07
2022-02-06 21:32:01.1890,0.124,-0.603,-0.826,-0.05,1.21,-0.34,0.22,-0.08,-0.15
2022-02-06 21:32:01.2000,0.14,-0.605,-0.806,-0.21,1.19,-0.53,0.22,-0.08,-0.15
2022-02-06 21:32:01.2090,0.153,-0.605,-0.8,-0.36,1.2,-0.68,0.17,-0.14,-0.2
2022-02-06 21:32:01.2200,0.163,-0.607,-0.808,-0.47,1.18,-0.63,0.12,-0.19,-0.22
2022-02-06 21:32:01.2300,0.179,-0.605,-0.813,-0.6,1.19,-0.56,0.12,-0.19,-0.22
2022-02-06 21:32:01.2390,0.184,-0.6,-0.818,-0.73,1.14,-0.49,0.01,-0.24,-0.21
2022-02-06 21:32:01.2500,0.18,-0.595,-0.818,-0.72,1.09,-0.49,-0.01,-0.21,-0.18
2022-02-06 21:32:01.2600,0.179,-0.585,-0.821,-0.71,1.02,-0.46,-0.01,-0.21,-0.18
2022-02-06 21:32:01.2690,0.172,-0.571,-0.82,-0.64,0.77,-0.47,0.06,-0.03,-0.08
2022-02-06 21:32:01.2800,0.171,-0.567,-0.821,-0.64,0.77,-0.47,0.06,-0.03,-0.08
2022-02-06 21:32:01.2900,0.172,-0.578,-0.822,-0.65,0.8,-0.44,0.2,0.2,0.07
2022-02-06 21:32:01.3000,0.179,-0.586,-0.828,-0.65,0.91,-0.41,0.2,0.2,0.07
2022-02-06 21:32:01.3110,0.189,-0.594,-0.843,-0.74,0.94,-0.26,0.28,0.25,0.14
2022-02-06 21:32:01.3200,0.19,-0.599,-0.843,-0.78,0.99,-0.17,0.32,0.25,0.19
2022-02-06 21:32:01.3300,0.181,-0.593,-0.857,-0.7,0.94,-0.11,0.32,0.19,0.23
2022-02-06 21:32:01.3400,0.175,-0.589,-0.872,-0.62,0.86,0.08,0.23,-0.02,0.2
2022-02-06 21:32:01.3500,0.164,-0.582,-0.882,-0.55,0.79,0.2,0.23,-0.02,0.2
2022-02-06 21:32:01.3600,0.147,-0.566,-0.891,-0.42,0.66,0.33,0.19,-0.07,0.17
2022-02-06 21:32:01.3700,0.131,-0.548,-0.896,-0.26,0.46,0.38,0.16,-0.11,0.16
2022-02-06 21:32:01.3800,0.122,-0.534,-0.905,-0.15,0.28,0.48,0.17,-0.01,0.24
2022-02-06 21:32:01.3900,0.12,-0.526,-0.898,-0.12,0.17,0.5,0.17,-0.01,0.24
2022-02-06 21:32:01.4000,0.117,-0.52,-0.887,-0.12,0.09,0.38,0.22,0.11,0.34
2022-02-06 21:32:01.4100,0.116,-0.519,-0.886,-0.1,0.02,0.35,0.35,0.32,0.51
2022-02-06 21:32:01.4200,0.12,-0.523,-0.889,-0.11,0.02,0.36,0.39,0.26,0.55
2022-02-06 21:32:01.4310,0.13,-0.529,-0.925,-0.19,0.04,0.55,0.39,0.26,0.55
2022-02-06 21:32:01.4400,0.131,-0.525,-0.98,-0.28,0.03,1.04,0.34,-0.38,0.52
2022-02-06 21:32:01.4500,0.113,-0.515,-1.046,-0.04,-0.24,2.34,0.34,-0.38,0.52
2022-02-06 21:32:01.4610,0.084,-0.498,-1.106,-0.04,-0.24,2.34,0.29,-0.77,0.44
2022-02-06 21:32:01.4700,0.035,-0.468,-1.129,0.26,-0.5,2.78,0.28,-0.99,0.34
