time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-30 18:52:19.8020,0.245,-0.479,-0.904,-0.96,0.58,-0.41,-0.12,-0.23,0.81
2022-01-30 18:52:29.3560,0.245,-0.506,-0.914,-1.18,1.1,-0.05,-0.06,-0.43,0.88
2022-01-30 18:52:29.3660,0.237,-0.515,-0.882,-1.18,1.1,-0.05,0.03,-0.52,0.93
2022-01-30 18:52:29.3750,0.218,-0.513,-0.854,-1.01,1.06,-0.61,0.11,-0.55,0.96
2022-01-30 18:52:29.3860,0.191,-0.505,-0.844,-1.01,1.06,-0.61,0.2,-0.54,0.95
2022-01-30 18:52:29.3960,0.164,-0.486,-0.85,-0.82,0.92,-0.63,0.28,-0.49,0.94
2022-01-30 18:52:29.4050,0.147,-0.468,-0.857,-0.61,0.52,-0.52,0.36,-0.35,0.95
2022-01-30 18:52:29.4160,0.142,-0.466,-0.846,-0.61,0.52,-0.52,0.45,-0.13,1.01
2022-01-30 18:52:29.4260,0.148,-0.471,-0.825,-0.67,0.49,-0.66,0.56,0.16,1.09
2022-01-30 18:52:29.4360,0.152,-0.477,-0.788,-0.76,0.49,-0.88,0.69,0.49,1.2
2022-01-30 18:52:29.4460,0.156,-0.485,-0.734,-0.8,0.49,-1.3,0.81,0.81,1.3
2022-01-30 18:52:29.4550,0.161,-0.501,-0.697,-0.83,0.51,-1.76,0.89,1.06,1.37
2022-01-30 18:52:29.4660,0.165,-0.525,-0.683,-0.84,0.61,-1.98,0.91,1.22,1.39
2022-01-30 18:52:29.4750,0.167,-0.556,-0.695,-0.83,0.79,-2.0,0.86,1.26,1.33
2022-01-30 18:52:29.4860,0.175,-0.587,-0.749,-0.88,1.23,-1.0,0.78,1.15,1.2
2022-01-30 18:52:29.4960,0.19,-0.61,-0.813,-0.88,1.23,-1.0,0.68,0.95,1.03
2022-01-30 18:52:29.5060,0.196,-0.616,-0.854,-0.98,1.28,-0.03,0.68,0.95,1.03
