time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-02-06 21:39:58.7690,0.082,-0.59,-0.757,-0.14,-0.24,-0.23,-0.3,-0.31,-0.16
2022-02-06 21:40:01.8660,0.074,-0.595,-0.75,-0.06,-0.18,-0.39,-0.19,-0.24,-0.2
2022-02-06 21:40:01.8700,0.072,-0.607,-0.751,-0.06,-0.05,-0.37,-0.06,-0.15,-0.22
2022-02-06 21:40:01.8810,0.069,-0.615,-0.738,-0.02,0.04,-0.49,-0.06,-0.15,-0.23600906133651733
2022-02-06 21:40:01.8910,0.068,-0.614,-0.713,0.0,0.04,-0.72,0.19,0.09,-0.24
2022-02-06 21:40:01.9000,0.06,-0.621,-0.696,0.08,0.08,-0.91,0.29,0.2,-0.23
2022-02-06 21:40:01.9110,0.049,-0.632,-0.707,0.31,0.14,-0.58,0.33,0.24,-0.22
2022-02-06 21:40:01.9210,0.045,-0.629,-0.729,0.31,0.14,-0.58,0.31,0.22,-0.22
2022-02-06 21:40:01.9310,0.044,-0.623,-0.747,0.34,0.05,-0.37,0.27,0.14,-0.24
2022-02-06 21:40:01.9410,0.037,-0.613,-0.763,0.49,-0.22,-0.1,0.23,0.02,-0.28
2022-02-06 21:40:01.9510,0.033,-0.597,-0.768,0.65,-0.27,-0.23,0.19,-0.05,-0.33
2022-02-06 21:40:01.9610,0.017,-0.594,-0.756,0.72,-0.37,-0.14,0.19,-0.1,-0.39
2022-02-06 21:40:01.9710,0.013,-0.585,-0.763,0.72,-0.37,-0.14,0.19,-0.1,-0.39
2022-02-06 21:40:01.9810,0.003,-0.601,-0.754,0.83,-0.26,-0.2,0.2,-0.1,-0.46
2022-02-06 21:40:01.9910,-0.001,-0.631,-0.739,0.92,0.02,-0.35,0.21,0.05,-0.49
2022-02-06 21:40:02.0010,0.009,-0.645,-0.745,0.86,0.17,-0.31,0.16,0.14,-0.49
2022-02-06 21:40:02.0110,0.022,-0.641,-0.769,0.65,0.06,0.3,0.12,0.19,-0.49
2022-02-06 21:40:02.0210,0.04,-0.632,-0.809,0.65,0.06,0.3,0.1,0.16,-0.5
2022-02-06 21:40:02.0310,0.051,-0.629,-0.849,0.55,0.0,0.91,0.11,0.09,-0.52
2022-02-06 21:40:02.0410,0.057,-0.628,-0.865,0.55,0.0,0.91,0.12,-0.01,-0.54
2022-02-06 21:40:02.0510,0.061,-0.634,-0.853,0.53,0.09,0.65,0.16,-0.12,-0.57
2022-02-06 21:40:02.0620,0.065,-0.637,-0.833,0.53,0.09,0.65,0.2,-0.23,-0.61
2022-02-06 21:40:02.0710,0.057,-0.643,-0.806,0.6,0.13,0.4,0.25,-0.36,-0.65
2022-02-06 21:40:02.0810,0.035,-0.648,-0.797,1.25,0.04,0.3,0.3,-0.52,-0.72
2022-02-06 21:40:02.0910,-0.012,-0.633,-0.796,1.25,0.04,0.3,0.26,-0.62,-0.78
2022-02-06 21:40:02.1010,0.008,-0.661,-0.729,1.18,0.19,-0.25,0.23,-0.53,-0.78
2022-02-06 21:40:02.1110,0.032,-0.773,-0.605,0.92,1.95,-2.05,0.29,-0.29,-0.69
2022-02-06 21:40:02.1220,0.033,-0.832,-0.557,1.03,1.7,-1.35,0.35,-0.11,-0.59
2022-02-06 21:40:02.1310,0.019,-0.804,-0.637,1.03,1.7,-1.35,0.31,-0.09,-0.54
2022-02-06 21:40:02.1420,-0.006,-0.751,-0.704,1.34,1.18,-0.61,0.21,-0.11,-0.5
2022-02-06 21:40:02.1510,0.021,-0.731,-0.738,1.15,0.9476863074302674,0.07815914690494538,0.13,-0.17,-0.48
2022-02-06 21:40:02.1620,0.049,-0.733,-0.771,0.87,0.94,0.07,0.13,-0.28,-0.47
2022-02-06 21:40:02.1720,0.069,-0.719,-0.815,0.66,0.81,0.69,0.1,-0.44,-0.47
