time,gFx,gFy,gFz,TgF
2.466146845,0.5825,0.8067,-0.1234,1.003
2.471164037,0.5839,0.8055,-0.1231,1.002
2.471910653,0.5832,0.8050,-0.1231,1.002
2.472273383,0.5847,0.8058,-0.1234,1.003
2.473685768,0.5829,0.8070,-0.1246,1.003
2.475992922,0.5834,0.8062,-0.1246,1.003
2.477916768,0.5825,0.8062,-0.1236,1.002
2.481633422,0.5810,0.8067,-0.1253,1.002
2.48180496,0.5810,0.8067,-0.1253,1.002
2.483689114,0.5798,0.8060,-0.1253,1.001
2.491261345,0.5795,0.8065,-0.1253,1.001
2.492015383,0.5800,0.8067,-0.1231,1.001
2.492360845,0.5805,0.8053,-0.1231,1.000
2.492695691,0.5795,0.8058,-0.1226,1.000
2.493942614,0.5788,0.8070,-0.1219,1.001
2.49603596,0.5773,0.8065,-0.1214,0.999
2.498554076,0.5761,0.8062,-0.1207,0.998
2.502111999,0.5763,0.8067,-0.1222,0.999
2.502489345,0.5763,0.8065,-0.1219,0.999
2.505481306,0.5763,0.8055,-0.1212,0.998
2.507781653,0.5771,0.8060,-0.1182,0.998
2.50823796,0.5763,0.8072,-0.1187,0.999
2.510590576,0.5763,0.8082,-0.1175,1.000
2.512173076,0.5763,0.8097,-0.1158,1.001
2.513554153,0.5766,0.8099,-0.1158,1.001
2.515524691,0.5776,0.8102,-0.1148,1.002
2.517630614,0.5798,0.8128,-0.1126,1.005
2.523032922,0.5832,0.8145,-0.1099,1.008
2.523602076,0.5832,0.8145,-0.1099,1.008
2.523770922,0.5849,0.8155,-0.1085,1.009
2.526234806,0.5854,0.8165,-0.1065,1.010
2.52893596,0.5881,0.8155,-0.1053,1.011
2.529666768,0.5895,0.8177,-0.1038,1.013
2.531869076,0.5908,0.8180,-0.1021,1.014
2.534230537,0.5932,0.8163,-0.1002,1.014
2.539203922,0.5944,0.8185,-0.0975,1.016
2.539707691,0.5952,0.8197,-0.0953,1.017
2.542715499,0.5996,0.8185,-0.0897,1.019
2.543106537,0.5996,0.8185,-0.0897,1.019
2.543771229,0.6008,0.8177,-0.0894,1.019
2.54565346,0.6005,0.8155,-0.0899,1.017
2.548507845,0.6020,0.8133,-0.0877,1.016
2.549802806,0.6018,0.8109,-0.0865,1.013
2.552433614,0.6020,0.8109,-0.0828,1.013
2.554610191,0.6000,0.8089,-0.0804,1.010
2.556648037,0.6010,0.8080,-0.0799,1.010
2.55829496,0.6005,0.8038,-0.0787,1.006
2.56183346,0.5998,0.7996,-0.0750,1.002
2.562302768,0.5998,0.7996,-0.0750,1.002
2.564127845,0.5981,0.7982,-0.0730,1.000
2.566386499,0.5983,0.7972,-0.0723,0.999
2.568175614,0.5978,0.7943,-0.0701,0.997
2.570585345,0.5959,0.7928,-0.0701,0.994
2.573285883,0.5952,0.7913,-0.0691,0.993
2.574590845,0.5930,0.7882,-0.0672,0.989
2.576251614,0.5917,0.7869,-0.0645,0.987
2.578262383,0.5913,0.7855,-0.0647,0.985
2.581736883,0.5908,0.7825,-0.0647,0.983
2.581904999,0.5908,0.7825,-0.0647,0.983
2.58465396,0.5898,0.7828,-0.0643,0.982
2.590755268,0.5873,0.7799,-0.0625,0.978
2.591279306,0.5856,0.7791,-0.0635,0.977
2.591440306,0.5866,0.7794,-0.0643,0.978
2.592027614,0.5893,0.7794,-0.0655,0.979
2.595048422,0.5910,0.7794,-0.0652,0.980
2.596715268,0.5910,0.7786,-0.0652,0.980
2.599203614,0.5932,0.7781,-0.0669,0.981
2.602288076,0.5952,0.7801,-0.0672,0.984
2.602652229,0.5952,0.7801,-0.0672,0.984
2.60565246,0.5974,0.7794,-0.0677,0.984
2.606174422,0.5971,0.7801,-0.0672,0.985
2.608104691,0.5986,0.7833,-0.0672,0.988
2.610204229,0.5993,0.7860,-0.0699,0.991
2.612709614,0.6000,0.7865,-0.0699,0.992
2.614453652,0.6018,0.7879,-0.0704,0.994
2.616434883,0.6013,0.7916,-0.0704,0.997
2.618371999,0.6010,0.7916,-0.0708,0.996
2.622229922,0.6018,0.7916,-0.0711,0.997
2.622783999,0.6025,0.7908,-0.0711,0.997
2.625204537,0.6020,0.7913,-0.0721,0.997
2.62653946,0.6018,0.7926,-0.0738,0.998
2.627850037,0.6010,0.7928,-0.0730,0.998
2.630028652,0.6000,0.7923,-0.0728,0.997
2.632446306,0.5991,0.7916,-0.0728,0.995
2.634346037,0.5978,0.7923,-0.0733,0.995
2.636908806,0.5976,0.7923,-0.0748,0.995
2.637951268,0.5961,0.7908,-0.0738,0.993
2.642237768,0.5932,0.7904,-0.0733,0.991
2.642560652,0.5932,0.7904,-0.0733,0.991
2.644291268,0.5913,0.7901,-0.0738,0.990
2.646193768,0.5908,0.7896,-0.0740,0.989
2.648446922,0.5883,0.7887,-0.0740,0.987
2.650277883,0.5866,0.7867,-0.0740,0.984
2.651976076,0.5864,0.7860,-0.0738,0.983
2.655427037,0.5825,0.7855,-0.0735,0.981
2.655914191,0.5827,0.7852,-0.0730,0.981
2.658420306,0.5820,0.7855,-0.0735,0.980
2.662012922,0.5771,0.7843,-0.0723,0.976
2.662301268,0.5754,0.7843,-0.0723,0.975
2.663983306,0.5742,0.7838,-0.0721,0.974
2.666162345,0.5715,0.7840,-0.0701,0.973
2.667891922,0.5678,0.7847,-0.0699,0.971
2.670890345,0.5676,0.7833,-0.0699,0.970
2.673303537,0.5651,0.7803,-0.0669,0.966
2.674511075,0.5607,0.7794,-0.0674,0.962
2.675978652,0.5602,0.7799,-0.0677,0.963
2.677942268,0.5607,0.7799,-0.0672,0.963
2.682150575,0.5619,0.7818,-0.0655,0.965
2.682476691,0.5619,0.7818,-0.0655,0.965
2.684215614,0.5634,0.7860,-0.0652,0.969
2.686794499,0.5646,0.7882,-0.0647,0.972
2.692920691,0.5656,0.7908,-0.0647,0.974
2.693363729,0.5671,0.7950,-0.0633,0.979
2.693513652,0.5685,0.7945,-0.0633,0.979
2.694012306,0.5695,0.7982,-0.0640,0.983
2.695924037,0.5724,0.8033,-0.0638,0.988
2.703643422,0.5737,0.8058,-0.0638,0.991
2.704220729,0.5744,0.8094,-0.0645,0.995
2.704481845,0.5761,0.8116,-0.0647,0.997
2.704711575,0.5778,0.8133,-0.0643,1.000
2.710031806,0.5793,0.8158,-0.0657,1.003
2.710685114,0.5798,0.8177,-0.0667,1.005
2.711033422,0.5800,0.8216,-0.0672,1.008
2.712670806,0.5815,0.8241,-0.0682,1.011
2.714549152,0.5834,0.8246,-0.0691,1.012
2.716852652,0.5834,0.8255,-0.0728,1.014
2.718222306,0.5834,0.8273,-0.0760,1.015
2.722714537,0.5861,0.8302,-0.0801,1.019
2.724244229,0.5861,0.8302,-0.0801,1.019
2.724442883,0.5871,0.8290,-0.0831,1.019
2.726319499,0.5876,0.8299,-0.0840,1.020
2.729079575,0.5873,0.8292,-0.0880,1.020
2.730575691,0.5864,0.8287,-0.0894,1.019
2.73229046,0.5861,0.8280,-0.0914,1.019
2.733624768,0.5856,0.8268,-0.0933,1.017
2.736348999,0.5859,0.8258,-0.0980,1.017
2.739288306,0.5859,0.8251,-0.0989,1.017
2.742094922,0.5839,0.8246,-0.1043,1.016
2.74239346,0.5834,0.8238,-0.1065,1.015
2.744484306,0.5820,0.8233,-0.1075,1.014
2.746094845,0.5812,0.8224,-0.1104,1.013
2.747834152,0.5788,0.8214,-0.1114,1.011
2.749990883,0.5773,0.8187,-0.1134,1.008
2.751879229,0.5763,0.8155,-0.1146,1.005
2.755656383,0.5751,0.8148,-0.1163,1.004
2.756137152,0.5710,0.8150,-0.1202,1.002
2.757758537,0.5698,0.8114,-0.1202,0.999
2.762640652,0.5680,0.8111,-0.1226,0.998
2.762922383,0.5680,0.8111,-0.1226,0.998
2.764012575,0.5678,0.8102,-0.1229,0.997
2.765951037,0.5678,0.8106,-0.1236,0.997
2.768087075,0.5671,0.8114,-0.1244,0.998
2.769697152,0.5678,0.8128,-0.1246,0.999
2.772754537,0.5685,0.8128,-0.1246,1.000
2.773925191,0.5693,0.8136,-0.1248,1.001
2.775623691,0.5702,0.8148,-0.1234,1.002
2.77782246,0.5702,0.8165,-0.1231,1.003
2.782006922,0.5724,0.8192,-0.1229,1.007
2.782432268,0.5744,0.8199,-0.1229,1.009
2.784318845,0.5749,0.8209,-0.1229,1.010
2.786279614,0.5778,0.8229,-0.1224,1.013
2.790511922,0.5793,0.8238,-0.1222,1.014
2.790992345,0.5807,0.8253,-0.1219,1.016
2.792270768,0.5815,0.8290,-0.1200,1.020
2.794114768,0.5829,0.8302,-0.1202,1.022
2.796210652,0.5866,0.8321,-0.1192,1.025
2.798366152,0.5910,0.8356,-0.1192,1.030
2.802230806,0.5961,0.8373,-0.1200,1.035
2.802776152,0.5961,0.8373,-0.1200,1.035
2.806562806,0.5986,0.8385,-0.1190,1.037
2.807060268,0.6003,0.8390,-0.1185,1.038
2.808012845,0.6005,0.8417,-0.1180,1.041
2.810362383,0.6000,0.8424,-0.1182,1.041
2.812565845,0.5998,0.8417,-0.1180,1.040
2.814145345,0.6008,0.8424,-0.1192,1.042
2.816930845,0.6020,0.8407,-0.1187,1.041
2.817661037,0.6010,0.8400,-0.1190,1.040
2.822880998,0.5986,0.8375,-0.1212,1.037
2.823301652,0.5978,0.8368,-0.1222,1.036
2.823960191,0.5981,0.8360,-0.1236,1.035
2.82590796,0.5966,0.8341,-0.1251,1.033
2.82821196,0.5954,0.8319,-0.1261,1.031
2.830851383,0.5927,0.8268,-0.1273,1.025
2.83369446,0.5876,0.8224,-0.1307,1.019
2.834458845,0.5849,0.8194,-0.1319,1.015
2.836884229,0.5807,0.8143,-0.1339,1.009
2.840273422,0.5751,0.8089,-0.1375,1.002
2.841854075,0.5668,0.8009,-0.1432,0.992
2.842091422,0.5668,0.8009,-0.1432,0.992
2.844345922,0.5627,0.7957,-0.1466,0.986
2.846064422,0.5600,0.7933,-0.1490,0.982
2.84820196,0.5590,0.7894,-0.1539,0.979
2.850135652,0.5573,0.7869,-0.1581,0.977
2.852068191,0.5563,0.7867,-0.1605,0.977
2.855119806,0.5549,0.7847,-0.1666,0.975
2.856580152,0.5553,0.7840,-0.1730,0.976
2.858290614,0.5566,0.7845,-0.1761,0.978
2.861875306,0.5600,0.7879,-0.1827,0.984
2.862354345,0.5612,0.7879,-0.1857,0.985
2.864217229,0.5624,0.7901,-0.1888,0.988
2.865581691,0.5654,0.7933,-0.1942,0.993
2.868008383,0.5680,0.7955,-0.1954,0.997
2.873359037,0.5717,0.8009,-0.1974,1.004
2.873867883,0.5771,0.8058,-0.1994,1.011
2.874028268,0.5805,0.8089,-0.2006,1.016
2.876060345,0.5864,0.8131,-0.2033,1.023
2.878332229,0.5930,0.8180,-0.2060,1.031
2.882233691,0.6013,0.8251,-0.2072,1.042
2.882458691,0.6013,0.8251,-0.2072,1.042
2.884033075,0.6057,0.8280,-0.2079,1.047
2.886392268,0.6084,0.8307,-0.2081,1.050
2.893800114,0.6154,0.8346,-0.2101,1.058
2.894209614,0.6218,0.8382,-0.2106,1.065
2.894365537,0.6233,0.8382,-0.2116,1.066
2.894514229,0.6281,0.8373,-0.2147,1.069
2.896361652,0.6321,0.8363,-0.2167,1.070
2.898235229,0.6321,0.8363,-0.2177,1.071
2.903077152,0.6345,0.8336,-0.2201,1.070
2.903595575,0.6340,0.8336,-0.2216,1.070
2.904621537,0.6340,0.8299,-0.2233,1.068
2.910357152,0.6367,0.8260,-0.2257,1.067
2.911413845,0.6379,0.8246,-0.2262,1.067
2.911592806,0.6377,0.8187,-0.2274,1.062
2.912255037,0.6369,0.8109,-0.2284,1.056
2.914330268,0.6357,0.8075,-0.2294,1.053
2.915814191,0.6340,0.8011,-0.2321,1.048
2.917776614,0.6313,0.7930,-0.2328,1.040
2.923256345,0.6301,0.7789,-0.2336,1.029
2.923797998,0.6301,0.7789,-0.2336,1.029
2.924003998,0.6281,0.7696,-0.2336,1.020
2.925844729,0.6264,0.7642,-0.2343,1.016
2.927750921,0.6235,0.7549,-0.2365,1.007
2.929690883,0.6181,0.7483,-0.2380,0.999
2.932303614,0.6162,0.7447,-0.2394,0.996
2.934195075,0.6142,0.7344,-0.2406,0.987
2.936464575,0.6108,0.7305,-0.2404,0.982
2.939508037,0.6086,0.7237,-0.2421,0.976
2.942091845,0.6064,0.7139,-0.2472,0.969
2.942579152,0.6066,0.7122,-0.2502,0.968
2.943614921,0.6076,0.7093,-0.2519,0.967
2.945497691,0.6101,0.7049,-0.2541,0.966
2.948107383,0.6113,0.7036,-0.2553,0.966
2.950272806,0.6154,0.7017,-0.2587,0.969
2.951887614,0.6203,0.7022,-0.2614,0.973
2.953765998,0.6237,0.7012,-0.2626,0.975
2.95609046,0.6323,0.7012,-0.2643,0.980
2.958320921,0.6421,0.7041,-0.2663,0.989
2.961669768,0.6528,0.7053,-0.2665,0.997
2.962036075,0.6528,0.7053,-0.2665,0.997
2.964205152,0.6584,0.7066,-0.2658,1.002
2.965526075,0.6609,0.7075,-0.2651,1.004
2.968151921,0.6655,0.7083,-0.2634,1.007
2.969920921,0.6711,0.7102,-0.2595,1.011
2.973040152,0.6743,0.7112,-0.2577,1.013
2.974381152,0.6782,0.7127,-0.2538,1.016
2.976336037,0.6797,0.7124,-0.2514,1.016
2.978280037,0.6848,0.7110,-0.2489,1.018
2.981460537,0.6900,0.7107,-0.2450,1.020
2.981712575,0.6900,0.7107,-0.2450,1.020
2.983933768,0.6902,0.7093,-0.2409,1.019
2.986072229,0.6934,0.7088,-0.2377,1.020
2.991311614,0.6943,0.7078,-0.2362,1.019
2.992058921,0.6948,0.7058,-0.2311,1.017
2.993301691,0.6936,0.7039,-0.2277,1.014
2.994892191,0.6919,0.7044,-0.2265,1.013
2.995721614,0.6870,0.7012,-0.2238,1.007
2.998476537,0.6836,0.7005,-0.2228,1.004
3.002618268,0.6768,0.6970,-0.2235,0.997
3.002998037,0.6768,0.6970,-0.2235,0.997
3.006299614,0.6711,0.6958,-0.2221,0.992
3.006772652,0.6692,0.6953,-0.2228,0.990
3.007855421,0.6633,0.6951,-0.2228,0.986
3.009710075,0.6589,0.6951,-0.2221,0.983
3.011997344,0.6575,0.6975,-0.2218,0.984
3.01365546,0.6523,0.6980,-0.2211,0.981
3.015565537,0.6487,0.6978,-0.2209,0.978
3.019000652,0.6438,0.6968,-0.2231,0.975
3.023441075,0.6352,0.6997,-0.2270,0.972
3.02518196,0.6352,0.6997,-0.2270,0.972
3.025376921,0.6296,0.7029,-0.2311,0.972
3.025831191,0.6225,0.7063,-0.2353,0.970
3.027921229,0.6196,0.7080,-0.2367,0.970
3.029791152,0.6159,0.7146,-0.2372,0.973
3.031837344,0.6064,0.7200,-0.2384,0.971
3.033916306,0.6020,0.7220,-0.2384,0.970
3.037277421,0.5949,0.7290,-0.2375,0.970
3.038522691,0.5917,0.7344,-0.2328,0.971
3.04222196,0.5866,0.7417,-0.2243,0.972
3.042605268,0.5866,0.7417,-0.2243,0.972
3.04443246,0.5854,0.7481,-0.2162,0.974
3.045771344,0.5851,0.7515,-0.2121,0.976
3.048058268,0.5856,0.7576,-0.2045,0.979
3.049598306,0.5876,0.7596,-0.1994,0.981
3.051648614,0.5891,0.7618,-0.1891,0.981
3.056996844,0.5925,0.7672,-0.1793,0.986
3.057748768,0.5942,0.7691,-0.1732,0.987
3.058131537,0.5978,0.7728,-0.1625,0.990
3.062402883,0.6074,0.7781,-0.1463,0.998
3.062786998,0.6108,0.7781,-0.1417,0.999
3.064153729,0.6135,0.7821,-0.1373,1.003
3.066073998,0.6193,0.7852,-0.1266,1.008
3.068390806,0.6230,0.7862,-0.1219,1.011
3.070051191,0.6316,0.7891,-0.1129,1.017
3.073366537,0.6394,0.7923,-0.1041,1.023
3.074907652,0.6433,0.7933,-0.0999,1.026
3.076282114,0.6492,0.7955,-0.0923,1.031
3.078510306,0.6543,0.7974,-0.0865,1.035
3.082369691,0.6645,0.8036,-0.0765,1.046
3.082626998,0.6645,0.8036,-0.0765,1.046
3.083885806,0.6699,0.8048,-0.0730,1.050
3.086084998,0.6714,0.8065,-0.0699,1.052
3.093525191,0.6748,0.8072,-0.0643,1.054
3.093869152,0.6763,0.8072,-0.0623,1.055
3.094021037,0.6787,0.8089,-0.0569,1.057
3.094171575,0.6814,0.8099,-0.0515,1.060
3.096045652,0.6819,0.8099,-0.0476,1.060
3.09799946,0.6809,0.8104,-0.0425,1.059
3.102140229,0.6834,0.8087,-0.0354,1.059
3.102450767,0.6834,0.8087,-0.0354,1.059
3.104635844,0.6841,0.8082,-0.0332,1.059
3.10992846,0.6848,0.8094,-0.0286,1.061
3.110560614,0.6846,0.8097,-0.0269,1.061
3.111001652,0.6824,0.8094,-0.0225,1.059
3.112177998,0.6821,0.8070,-0.0171,1.057
3.11380696,0.6814,0.8053,-0.0144,1.055
3.115976075,0.6802,0.8038,-0.0081,1.053
3.117457883,0.6809,0.8028,-0.0032,1.053
3.123579652,0.6807,0.7989,0.0071,1.050
3.124183575,0.6807,0.7989,0.0071,1.050
3.124529998,0.6821,0.7994,0.0127,1.051
3.128235844,0.6824,0.7987,0.0156,1.051
3.128546191,0.6846,0.7967,0.0217,1.051
3.130014229,0.6868,0.7974,0.0244,1.053
3.131823383,0.6887,0.7979,0.0310,1.055
3.133557421,0.6926,0.7945,0.0352,1.055
3.135627037,0.6943,0.7952,0.0381,1.056
3.138689306,0.7007,0.7938,0.0428,1.060
3.143129075,0.7090,0.7913,0.0503,1.064
3.143511806,0.7090,0.7913,0.0503,1.064
3.144574767,0.7139,0.7921,0.0535,1.068
3.14629996,0.7188,0.7904,0.0586,1.070
3.148480537,0.7220,0.7904,0.0606,1.072
3.149620267,0.7273,0.7921,0.0650,1.077
3.152062037,0.7300,0.7916,0.0679,1.079
3.154142767,0.7327,0.7918,0.0701,1.081
3.158216383,0.7366,0.7935,0.0743,1.085
3.158568729,0.7386,0.7935,0.0765,1.087
3.161850998,0.7425,0.7928,0.0821,1.089
3.16214196,0.7417,0.7930,0.0855,1.089
3.164345267,0.7417,0.7935,0.0884,1.090
3.166353421,0.7415,0.7943,0.0926,1.091
3.168501998,0.7420,0.7928,0.0943,1.090
3.170148037,0.7405,0.7923,0.0953,1.089
3.175311075,0.7383,0.7913,0.0992,1.087
3.175817152,0.7351,0.7891,0.1016,1.083
3.175984921,0.7327,0.7889,0.1011,1.081
3.177829729,0.7268,0.7874,0.1004,1.076
3.182164575,0.7193,0.7847,0.0985,1.069
3.182399844,0.7193,0.7847,0.0985,1.069
3.183734614,0.7139,0.7833,0.0945,1.064
3.185784498,0.7095,0.7811,0.0911,1.059
3.188280114,0.7066,0.7806,0.0889,1.057
3.192530229,0.7017,0.7786,0.0843,1.052
3.193263344,0.6968,0.7755,0.0777,1.045
3.19418969,0.6939,0.7742,0.0738,1.042
3.196733844,0.6878,0.7730,0.0662,1.037
3.19854246,0.6831,0.7723,0.0569,1.033
3.20266619,0.6763,0.7694,0.0479,1.025
3.203124614,0.6724,0.7691,0.0423,1.022
3.204419037,0.6692,0.7684,0.0371,1.020
3.208657114,0.6633,0.7659,0.0276,1.014
3.20903169,0.6543,0.7701,0.0183,1.011
3.210524114,0.6504,0.7718,0.0132,1.009
3.212635729,0.6430,0.7720,0.0039,1.005
3.214047652,0.6382,0.7745,-0.0061,1.004
3.216627344,0.6360,0.7767,-0.0098,1.004
3.21828419,0.6296,0.7794,-0.0171,1.002
3.221699152,0.6213,0.7803,-0.0313,0.998
3.221969267,0.6213,0.7803,-0.0313,0.998
3.225393767,0.6179,0.7843,-0.0403,0.999
3.225748421,0.6135,0.7877,-0.0479,1.000
3.228314614,0.6125,0.7877,-0.0515,0.999
3.230092614,0.6113,0.7913,-0.0586,1.002
3.231569652,0.6076,0.7928,-0.0669,1.001
3.233470614,0.6066,0.7940,-0.0708,1.002
3.235353652,0.6042,0.7965,-0.0784,1.003
3.23858846,0.6018,0.7974,-0.0833,1.002
3.242559844,0.5996,0.8018,-0.0955,1.006
3.243114652,0.5996,0.8018,-0.0955,1.006
3.245462652,0.5976,0.8038,-0.0997,1.007
3.245828998,0.5954,0.8058,-0.1063,1.007
3.247883344,0.5944,0.8067,-0.1124,1.008
3.249848075,0.5935,0.8080,-0.1165,1.009
3.251688806,0.5888,0.8092,-0.1244,1.008
3.253623229,0.5876,0.8094,-0.1295,1.009
3.256799037,0.5871,0.8099,-0.1329,1.009
3.257930114,0.5847,0.8104,-0.1385,1.009
3.262137537,0.5768,0.8111,-0.1488,1.006
3.262430306,0.5768,0.8111,-0.1488,1.006
3.263759883,0.5739,0.8089,-0.1559,1.004
3.265506344,0.5727,0.8077,-0.1608,1.003
3.267688114,0.5729,0.8070,-0.1639,1.003
3.269561844,0.5712,0.8067,-0.1688,1.003
3.277914614,0.5690,0.8062,-0.1761,1.002
3.27828796,0.5673,0.8053,-0.1796,1.001
3.278454229,0.5666,0.8028,-0.1849,1.000
3.278625383,0.5668,0.8028,-0.1876,1.001
3.282564152,0.5678,0.8009,-0.1981,1.002
3.283106998,0.5668,0.8001,-0.2020,1.001
3.28520096,0.5671,0.7992,-0.2052,1.001
3.28624419,0.5695,0.7974,-0.2099,1.002
3.288887729,0.5732,0.7970,-0.2167,1.005
3.295376498,0.5754,0.7982,-0.2213,1.009
3.295783883,0.5790,0.7965,-0.2287,1.011
3.29594646,0.5820,0.7955,-0.2345,1.013
3.296713921,0.5842,0.7945,-0.2375,1.014
3.298444229,0.5910,0.7935,-0.2433,1.019
3.302077383,0.5996,0.7913,-0.2511,1.024
3.302395729,0.5996,0.7913,-0.2511,1.024
3.303539498,0.6059,0.7901,-0.2558,1.028
3.309195537,0.6106,0.7872,-0.2621,1.030
3.309717037,0.6135,0.7869,-0.2658,1.033
3.310450037,0.6184,0.7840,-0.2722,1.035
3.312196421,0.6233,0.7835,-0.2761,1.039
3.314318075,0.6262,0.7811,-0.2817,1.040
3.316328229,0.6318,0.7779,-0.2868,1.042
3.31812919,0.6342,0.7769,-0.2893,1.044
3.322112652,0.6416,0.7740,-0.2981,1.049
3.322769306,0.6435,0.7725,-0.3003,1.049
3.327560306,0.6467,0.7711,-0.3015,1.051
3.328039921,0.6511,0.7672,-0.3051,1.051
3.328268344,0.6555,0.7620,-0.3095,1.052
3.330256037,0.6584,0.7613,-0.3115,1.054
3.332531306,0.6643,0.7586,-0.3152,1.056
3.334198998,0.6694,0.7544,-0.3198,1.058
3.336035729,0.6711,0.7522,-0.3210,1.058
3.33800719,0.6729,0.7481,-0.3222,1.057
3.342936075,0.6790,0.7415,-0.3266,1.057
3.345901344,0.6790,0.7415,-0.3266,1.057
3.34628496,0.6836,0.7354,-0.3271,1.056
3.346428998,0.6865,0.7300,-0.3276,1.054
3.348020383,0.6885,0.7278,-0.3276,1.054
3.350350383,0.6926,0.7229,-0.3276,1.053
3.352778652,0.6941,0.7202,-0.3269,1.052
3.354297844,0.6990,0.7156,-0.3269,1.052
3.35896896,0.7041,0.7112,-0.3271,1.053
3.35943969,0.7068,0.7073,-0.3264,1.052
3.36244119,0.7127,0.6975,-0.3235,1.048
3.36297046,0.7127,0.6975,-0.3235,1.048
3.364501152,0.7141,0.6951,-0.3232,1.048
3.366204267,0.7163,0.6892,-0.3208,1.045
3.368005652,0.7190,0.6834,-0.3166,1.041
3.370160498,0.7193,0.6802,-0.3149,1.039
3.371808267,0.7168,0.6748,-0.3100,1.032
3.375471113,0.7163,0.6707,-0.3042,1.027
3.376170537,0.7173,0.6694,-0.3010,1.026
3.37758019,0.7163,0.6655,-0.2949,1.021
3.381937344,0.7193,0.6609,-0.2858,1.018
3.382630883,0.7193,0.6609,-0.2858,1.018
3.384030613,0.7200,0.6582,-0.2807,1.015
3.386117113,0.7176,0.6567,-0.2766,1.011
3.38840469,0.7180,0.6560,-0.2751,1.011
3.394290383,0.7212,0.6555,-0.2722,1.012
3.395258844,0.7210,0.6543,-0.2722,1.011
3.395438844,0.7210,0.6565,-0.2697,1.012
3.396265652,0.7207,0.6570,-0.2678,1.011
3.399028037,0.7207,0.6567,-0.2673,1.011
3.40279046,0.7246,0.6655,-0.2663,1.019
3.403204652,0.7232,0.6660,-0.2673,1.019
3.404015921,0.7237,0.6672,-0.2675,1.020
3.410345806,0.7266,0.6719,-0.2673,1.025
3.410879613,0.7276,0.6753,-0.2656,1.028
3.411075921,0.7286,0.6768,-0.2665,1.029
3.412453421,0.7327,0.6843,-0.2663,1.037
3.413857075,0.7334,0.6907,-0.2643,1.042
3.415523229,0.7337,0.6936,-0.2646,1.044
3.417530498,0.7339,0.6983,-0.2646,1.047
3.42217619,0.7344,0.7051,-0.2585,1.050
3.422333152,0.7344,0.7051,-0.2585,1.050
3.426029113,0.7322,0.7097,-0.2568,1.052
3.427137806,0.7286,0.7119,-0.2560,1.050
3.42816196,0.7261,0.7132,-0.2541,1.049
3.430369421,0.7215,0.7168,-0.2524,1.048
3.43186319,0.7190,0.7185,-0.2502,1.047
3.433666229,0.7146,0.7205,-0.2450,1.044
3.435536613,0.7053,0.7227,-0.2404,1.038
3.437577075,0.7009,0.7239,-0.2387,1.036
3.442717652,0.6851,0.7278,-0.2309,1.026
3.443402883,0.6851,0.7278,-0.2309,1.026
3.443838806,0.6807,0.7288,-0.2284,1.023
3.445841998,0.6729,0.7293,-0.2248,1.017
3.447545152,0.6650,0.7312,-0.2221,1.013
3.449686306,0.6599,0.7317,-0.2199,1.010
3.451440729,0.6506,0.7342,-0.2174,1.005
3.45343869,0.6445,0.7364,-0.2152,1.002
3.456127998,0.6416,0.7371,-0.2135,1.000
3.459031036,0.6352,0.7393,-0.2086,0.997
3.461910152,0.6225,0.7471,-0.2062,0.994
3.462239152,0.6225,0.7471,-0.2062,0.994
3.463764229,0.6167,0.7508,-0.2045,0.993
3.46572396,0.6130,0.7532,-0.2040,0.992
3.467801075,0.6081,0.7574,-0.2028,0.992
3.469625536,0.6052,0.7606,-0.2018,0.993
3.472170652,0.6032,0.7637,-0.2018,0.994
3.477086613,0.5993,0.7715,-0.2023,0.998
3.47784569,0.5974,0.7779,-0.2023,1.001
3.478230652,0.5964,0.7818,-0.2025,1.004
3.482113998,0.5920,0.7984,-0.2047,1.015
3.482447344,0.5920,0.7984,-0.2047,1.015
3.483747498,0.5925,0.8023,-0.2052,1.018
3.485597613,0.5944,0.8109,-0.2089,1.027
3.48849419,0.5969,0.8202,-0.2133,1.037
3.49403369,0.5983,0.8253,-0.2152,1.042
3.494492767,0.6000,0.8363,-0.2191,1.052
3.494870152,0.6022,0.8453,-0.2231,1.062
3.49569046,0.6022,0.8500,-0.2250,1.066
3.498228921,0.6027,0.8615,-0.2282,1.076
3.502100575,0.6010,0.8744,-0.2360,1.087
3.502468421,0.6010,0.8744,-0.2360,1.087
3.50527496,0.5981,0.8820,-0.2397,1.092
3.505807844,0.5964,0.8856,-0.2411,1.095
3.512631575,0.5932,0.8915,-0.2453,1.099
3.513190613,0.5903,0.8954,-0.2485,1.101
3.514183113,0.5866,0.8974,-0.2499,1.101
3.51439219,0.5795,0.8981,-0.2538,1.099
3.516267152,0.5695,0.8976,-0.2558,1.093
3.51823369,0.5661,0.8964,-0.2570,1.091
3.52174969,0.5524,0.8947,-0.2624,1.084
3.522199267,0.5483,0.8939,-0.2643,1.081
3.526079844,0.5436,0.8913,-0.2658,1.077
3.526588267,0.5326,0.8869,-0.2685,1.069
3.528091036,0.5226,0.8815,-0.2717,1.060
3.530054883,0.5184,0.8810,-0.2739,1.058
3.532178152,0.5070,0.8783,-0.2758,1.051
3.534144344,0.4957,0.8727,-0.2753,1.041
3.535923306,0.4908,0.8705,-0.2766,1.037
3.539083229,0.4820,0.8678,-0.2770,1.031
3.543034113,0.4666,0.8661,-0.2763,1.022
3.543501844,0.4666,0.8661,-0.2763,1.022
