time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-28 11:25:34.2210,0.22,-0.442,-0.866,-1.78,0.46,-0.44,-0.15,-1.05,0.13
2022-01-28 11:27:25.4470,0.193,-0.422,-0.821,-1.61,0.3,-0.93,-0.13,-0.86,0.08
2022-01-28 11:27:25.4540,0.177,-0.405,-0.817,-1.54,0.12,-1.0,-0.13,-0.86,0.08
2022-01-28 11:27:25.4640,0.16,-0.409,-0.78,-1.56,0.23,-1.81,-0.12,-0.58,0.08
2022-01-28 11:27:25.4750,0.174,-0.413,-0.732,-1.56,0.23,-1.81,-0.09,0.22,0.13
2022-01-28 11:27:25.4840,0.186,-0.376,-0.733,-1.7,-0.07,-1.89,-0.09,0.22,0.13
2022-01-28 11:27:25.4940,0.201,-0.355,-0.787,-1.79,-0.33,-1.4,-0.2,0.67,0.09
2022-01-28 11:27:25.5030,0.234,-0.373,-0.849,-2.05,-0.17,-0.79,-0.32,0.66,0.06
2022-01-28 11:27:25.5240,0.267,-0.405,-0.893,-2.45,0.38,-0.09,-0.45,0.54,0.06
2022-01-28 11:27:25.5250,0.283,-0.42,-0.917,-2.45,0.38,-0.09,-0.55,0.39,0.07
2022-01-28 11:27:25.5350,0.294,-0.409,-0.918,-2.52,0.34,-0.08,-0.55,0.39,0.07
2022-01-28 11:27:25.5540,0.295,-0.397,-0.912,-2.36,0.25,-0.22,-0.59,0.22,0.06
2022-01-28 11:27:25.5550,0.279,-0.389,-0.908,-2.36,0.25,-0.22,-0.56,0.22,0.06
Time,0.26,-0.371,-0.902,-2.04,-0.03,-0.4,-0.31,0.27,0.1
2022-01-28 11:27:25.5750,0.252,-0.352,-0.892,-2.04,-0.03,-0.4,-0.14,0.39,0.13
2022-01-28 11:27:25.5850,0.258,-0.344,-0.889,-2.11,-0.1,-0.45,0.02,0.54,0.15
2022-01-28 11:27:25.6040,0.268,-0.344,-0.89,-2.13,-0.15,-0.29,0.02,0.54,0.15
2022-01-28 11:27:25.6140,0.274,-0.338,-0.907,-2.05,-0.31,0.0,0.07,0.75,0.15
2022-01-28 11:27:25.6140,0.271,-0.321,-0.937,-2.05,-0.31,0.0,-0.07,0.75,0.13
2022-01-28 11:27:25.6240,0.261,-0.303,-0.96,-1.89,-0.49,0.24,-0.29,0.75,0.12
2022-01-28 11:27:25.6350,0.253,-0.292,-0.972,-1.74,-0.59,0.37,-0.29,0.75,0.12
2022-01-28 11:27:25.6450,0.251,-0.294,-0.988,-1.54,-0.45,0.6,-0.69,0.87,0.22
2022-01-28 11:27:25.6550,0.246,-0.297,-0.997,-1.54,-0.45,0.6,-0.77,1.06,0.36
2022-01-28 11:27:25.6650,0.242,-0.293,-0.996,-1.42,-0.42,0.58,-0.77,1.31,0.52
2022-01-28 11:27:25.6750,0.238,-0.287,-0.995,-1.28,-0.41,0.55,-0.72,1.56,0.69
2022-01-28 11:27:25.6850,0.231,-0.285,-0.99,-1.11,-0.37,0.51,-0.64,1.8,0.86
2022-01-28 11:27:25.6950,0.217,-0.292,-0.979,-0.46,-0.14,0.3,-0.64,1.8,0.86
2022-01-28 11:27:25.7050,0.191,-0.3,-0.968,-0.46,-0.14,0.3,-0.46,2.19,1.12
2022-01-28 11:27:25.7150,0.159,-0.306,-0.953,0.02,-0.05,0.17,-0.38,2.34,1.18
