time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-02-09 17:34:28.4820,0.133,-0.249,-0.977,-0.61,0.65,-0.4,-0.19,-0.29,0.24
2022-02-09 17:35:10.2020,0.121,-0.241,-1.01,-0.64,0.29,0.03,-0.14,-0.29,0.24
2022-02-09 17:35:10.2110,0.105,-0.232,-1.005,-0.56,0.23,0.35,-0.12,-0.29,0.23
2022-02-09 17:35:10.2210,0.096,-0.224,-0.972,-0.43,0.15,0.3,-0.12,-0.24,0.22
2022-02-09 17:35:10.2310,0.087,-0.231,-0.927,-0.31,0.16,-0.47,-0.14,-0.15,0.23
2022-02-09 17:35:10.2410,0.077,-0.23,-0.905,-0.31,0.16,-0.47,-0.15,-0.08,0.22
2022-02-09 17:35:10.2510,0.065,-0.223,-0.924,-0.23,0.16,-0.69,-0.12,-0.01,0.21
2022-02-09 17:35:10.2610,0.055,-0.23,-0.947,-0.12,0.1,-0.52,-0.05,0.05,0.18
2022-02-09 17:35:10.2710,0.06,-0.231,-0.961,-0.08,0.19,-0.16,0.0,0.08,0.17
2022-02-09 17:35:10.2820,0.069,-0.236,-0.935,-0.08,0.19,-0.16,0.0,0.1,0.16
2022-02-09 17:35:10.2920,0.076,-0.254,-0.898,-0.16,0.24,-0.41,-0.07,0.07,0.17
2022-02-09 17:35:10.3020,0.081,-0.266,-0.884,-0.22,0.42,-0.77,-0.16,0.02,0.16
2022-02-09 17:35:10.3190,0.071,-0.261,-0.896,-0.18,0.51,-0.79,-0.22,-0.03,0.13
2022-02-09 17:35:10.3290,0.065,-0.241,-0.924,-0.12,0.34,-0.52,-0.24,-0.07,0.08
2022-02-09 17:35:10.3310,0.07,-0.233,-0.939,-0.12,0.34,-0.52,-0.25,-0.09,0.06
2022-02-09 17:35:10.3420,0.078,-0.232,-0.935,-0.27,0.29,-0.43,-0.28,-0.1,0.03
2022-02-09 17:35:10.3530,0.094,-0.233,-0.926,-0.43,0.33,-0.52,-0.33,-0.1,0.03
2022-02-09 17:35:10.3630,0.116,-0.229,-0.932,-0.43,0.33,-0.52,-0.37,-0.11,0.06
2022-02-09 17:35:10.3720,0.124,-0.217,-0.961,-0.66,0.32,-0.47,-0.36,-0.12,0.11
2022-02-09 17:35:10.3830,0.138,-0.189,-0.997,-0.76,0.24,-0.2,-0.3,-0.13,0.12
2022-02-09 17:35:10.3930,0.093,-0.186,-1.015,-0.91,0.0,0.15,-0.22,-0.08,0.09
2022-02-09 17:35:10.4030,0.092,-0.199,-1.005,-0.47,0.0,0.33,-0.18,-0.01,0.07
2022-02-09 17:35:10.4130,0.107,-0.215,-0.986,-0.47,0.15,0.22,-0.14,0.06,0.05
2022-02-09 17:35:10.4240,0.116,-0.236,-1.001,-0.62,0.32,0.03,-0.1,0.07,0.06
2022-02-09 17:35:10.4330,0.164,-0.239,-1.006,-1.17,0.57,0.23,-0.09,0.01,0.11
2022-02-09 17:35:10.4440,0.198,-0.237,-0.973,-1.17,0.57,0.23,-0.14,-0.07,0.16
2022-02-09 17:35:10.4530,0.185,-0.245,-0.933,-1.5,0.56,-0.1,-0.18,-0.1,0.2
2022-02-09 17:35:10.4630,0.152,-0.229,-0.921,-1.39,0.65,-0.5,-0.17,-0.1,0.2
2022-02-09 17:35:10.4740,0.143,-0.205,-0.944,-1.07,0.51,-0.61,-0.12,-0.1,0.17
2022-02-09 17:35:10.4830,0.139,-0.197,-0.928,-1.0,0.3,-0.39,0.02,0.05,0.13
2022-02-09 17:35:10.4930,0.162,-0.208,-0.887,-0.97,0.23,-0.56,0.12,0.14,0.14
2022-02-09 17:35:10.5040,0.214,-0.199,-0.856,-1.19,0.33,-0.95,0.25,0.23,0.18
2022-02-09 17:35:10.5140,0.254,-0.209,-0.854,-1.69,0.22,-1.25,0.36,0.33,0.22
2022-02-09 17:35:10.5250,0.27,-0.246,-0.806,-2.06,0.29,-1.27,0.39,0.44,0.24
2022-02-09 17:35:10.5340,0.239,-0.272,-0.738,-2.19,0.61,-1.73,0.32,0.55,0.21
2022-02-09 17:35:10.5440,0.168,-0.231,-0.673,-1.84,0.84,-2.39,0.25,0.69,0.09
2022-02-09 17:35:10.5540,0.13,-0.197,-0.702,-1.09,0.4,-3.02,0.14,0.7,-0.09
2022-02-09 17:35:10.5640,0.141,-0.15,-0.706,-0.65,0.04,-2.73,0.03,0.74,-0.21
2022-02-09 17:35:10.5740,0.221,-0.163,-0.69,-0.68,-0.43,-2.68,-0.08,0.82,-0.18
2022-02-09 17:35:10.5850,0.273,-0.226,-0.67,-1.39,-0.3,-2.83,-0.14,0.96,-0.05
2022-02-09 17:35:10.5940,0.236,-0.253,-0.705,-1.82,0.33,-3.02,-0.09,1.14,0.08
2022-02-09 17:35:10.6050,0.229,-0.234,-0.744,-1.36,0.61,-2.67,-0.0,1.32,0.1
2022-02-09 17:35:10.6140,0.195,-0.179,-0.766,-1.17,0.43,-2.27,0.06,1.36,-0.01
2022-02-09 17:35:10.6240,0.152,-0.128,-0.783,-0.71,-0.12,-2.04,0.07,1.35,-0.21
2022-02-09 17:35:10.6350,0.173,-0.111,-0.707,-0.16,-0.62,-1.86,0.05,1.42,-0.31
2022-02-09 17:35:10.6450,0.271,-0.189,-0.625,-0.23,-0.79,-2.59,-0.0,1.44,-0.28
2022-02-09 17:35:10.6550,0.302,-0.206,-0.529,-1.2,0.15,-4.29,-0.03,1.69,-0.34
2022-02-09 17:35:10.6660,0.22,-0.136,-0.356,-1.2,0.15,-4.29,-0.01,2.2,-0.49
2022-02-09 17:35:10.6750,0.176,-0.084,-0.217,-0.22,-0.53,-5.95,0.1,2.88,-0.7
2022-02-09 17:35:10.6860,0.133,-0.033,-0.107,0.44,-1.03,-7.26,0.3,3.75,-0.97
2022-02-09 17:35:10.6950,0.088,0.036,-0.024,1.17,-1.53,-8.26,0.62,4.67,-1.29
2022-02-09 17:35:10.7050,0.074,0.109,0.007,2.01,-2.22,-8.97,1.0,5.64,-1.7
2022-02-09 17:35:10.7150,0.061,0.189,0.091,2.62,-2.95,-9.1,1.37,6.54,-2.12
2022-02-09 17:35:10.7250,0.098,0.235,0.167,3.3,-3.77,-9.69,1.63,7.27,-2.57
2022-02-09 17:35:10.7360,0.128,0.334,0.252,3.57,-4.25,-10.12,1.75,7.82,-3.11
2022-02-09 17:35:10.7460,0.148,0.496,0.338,3.95,-5.22,-10.56,1.71,8.19,-3.66
2022-02-09 17:35:10.7550,0.221,0.554,0.335,4.45,-6.77,-10.92,1.59,8.28,-4.15
2022-02-09 17:35:10.7660,0.332,0.516,0.302,4.4,-7.23,-10.35,1.38,8.33,-4.34
2022-02-09 17:35:10.7750,0.466,0.408,0.318,3.22,-5.36,-8.93,1.18,8.3,-4.48
2022-02-09 17:35:10.7870,0.428,0.554,0.236,3.22,-5.36,-8.93,0.98,8.08,-4.8
2022-02-09 17:35:10.7960,0.436,0.764,0.083,4.1,-6.48,-7.44,0.77,7.67,-5.24
2022-02-09 17:35:10.8070,0.56,0.885,-0.068,4.45,-8.17,-5.24,0.47,7.12,-5.78
2022-02-09 17:35:10.8160,0.743,0.987,-0.25,3.56,-8.9,-3.09,0.17,6.5,-6.3
2022-02-09 17:35:10.8260,0.988,1.043,-0.492,2.01,-9.37,-0.65,-0.02,5.7,-6.67
2022-02-09 17:35:10.8360,1.218,1.013,-0.706,-0.26,-9.31,2.31,-0.04,4.83,-6.8
2022-02-09 17:35:10.8460,1.44,0.882,-0.94,-2.47,-8.38,4.94,0.26,3.75,-6.6
2022-02-09 17:35:10.8570,1.64,0.778,-1.126,-4.7,-6.45,7.67,0.61,3.0,-6.32
2022-02-09 17:35:10.8670,1.662,0.896,-0.895,-6.78,-4.82,9.82,0.77,2.35,-6.22
2022-02-09 17:35:10.8760,1.72,1.042,-0.727,-7.16,-5.4,7.8,0.82,2.14,-6.3
2022-02-09 17:35:10.8870,1.835,1.125,-0.521,-7.93,-6.27,6.33,0.94,2.39,-6.35
2022-02-09 17:35:10.8970,1.895,1.171,-0.311,-9.32,-6.53,4.47,1.28,2.93,-6.06
2022-02-09 17:35:10.9070,1.939,1.109,-0.146,-10.2,-6.44,2.58,1.72,3.53,-5.56
2022-02-09 17:35:10.9170,1.915,0.99,0.005,-10.93,-5.35,1.14,2.05,3.87,-5.14
2022-02-09 17:35:10.9280,1.802,0.902,0.142,-11.01,-3.74,-0.16,2.04,3.83,-4.77
2022-02-09 17:35:10.9360,1.683,0.867,0.316,-9.36,-1.8,-2.89,1.86,3.69,-4.55
2022-02-09 17:35:10.9480,1.608,0.879,0.384,-9.36,-1.8,-2.89,1.65,3.26,-4.46
2022-02-09 17:35:10.9570,1.528,0.891,0.354,-8.95,-1.6,-3.42,1.42,2.61,-4.31
2022-02-09 17:35:10.9680,1.446,0.868,0.317,-8.49,-1.41,-3.04,1.15,1.61,-4.17
2022-02-09 17:35:10.9780,1.352,0.978,0.239,-7.43,-1.73,-1.86,0.93,0.54,-4.02
2022-02-09 17:35:10.9880,1.269,1.082,0.206,-7.43,-1.73,-1.86,0.77,-0.42,-3.9
2022-02-09 17:35:10.9970,1.168,1.13,0.162,-6.93,-2.52,-1.6,0.69,-0.91,-3.76
2022-02-09 17:35:11.0080,1.13,1.109,0.058,-6.26,-2.78,-1.26,0.61,-1.01,-3.64
2022-02-09 17:35:11.0170,1.105,1.063,-0.013,-6.2,-2.38,-0.35,0.56,-1.17,-3.48
2022-02-09 17:35:11.0290,1.079,1.031,-0.146,-6.27,-1.76,0.26,0.6,-1.46,-3.29
2022-02-09 17:35:11.0370,1.097,1.016,-0.298,-6.31,-1.29,1.45,0.7,-1.77,-3.09
2022-02-09 17:35:11.0480,1.119,0.97,-0.369,-6.78,-1.01,2.82,0.76,-2.2,-2.89
2022-02-09 17:35:11.0570,1.114,0.942,-0.39,-7.28,-0.44,3.39,0.84,-2.84,-2.75
2022-02-09 17:35:11.0690,1.098,0.942,-0.422,-7.5,-0.06,3.44,0.94,-3.4,-2.56
2022-02-09 17:35:11.0790,1.15,0.909,-0.385,-7.61,0.02,3.57,1.04,-3.78,-2.19
2022-02-09 17:35:11.0890,1.158,0.863,-0.312,-8.37,0.41,3.01,1.16,-3.99,-1.75
2022-02-09 17:35:11.0990,1.116,0.808,-0.241,-8.68,0.91,2.08,1.29,-3.96,-1.3
2022-02-09 17:35:11.1150,1.027,0.774,-0.072,-7.76,1.83,-0.71,1.31,-3.61,-0.91
2022-02-09 17:35:11.1860,0.867,0.823,0.264,-4.55,0.62,-11.24,0.09,-1.01,-0.67
Time,0.677,0.897,0.971,-4.55,0.62,-11.24,0.09,-1.01,-0.67
Time,0.372,0.827,0.829,-4.55,0.62,-11.24,0.09,-1.01,-0.67
Time,0.231,0.745,0.288,-4.55,0.62,-11.24,0.09,-1.01,-0.67
Time,0.24,0.855,-0.001,-4.55,0.62,-11.24,0.09,-1.01,-0.67
Time,0.203,0.961,-0.28,-4.55,0.62,-11.24,0.09,-1.01,-0.67
Time,0.165,1.038,-0.437,-4.55,0.62,-11.24,0.09,-1.01,-0.67
2022-02-09 17:35:11.1850,0.148,1.072,-0.51,-4.55,0.62,-11.24,0.22,-1.05,-0.99
2022-02-09 17:35:11.1850,0.148,1.038,-0.475,-4.55,0.62,-11.24,0.22,-1.05,-0.99
2022-02-09 17:35:11.2130,0.163,0.997,-0.338,-4.55,0.62,-11.24,0.11,-0.8,-1.07
2022-02-09 17:35:11.2240,0.204,1.006,-0.238,-0.34,2.14,-4.58,0.11,-0.37,-0.98
2022-02-09 17:35:11.2340,0.238,1.065,-0.151,-0.77,-0.33,0.4,0.06,0.13,-0.88
2022-02-09 17:35:11.2370,0.303,1.112,-0.102,-1.2,-0.9,-0.47,-0.04,0.39,-0.8
2022-02-09 17:35:11.2480,0.409,1.215,-0.145,-1.92,-1.36,-0.95,-0.14,0.42,-0.76
2022-02-09 17:35:11.2580,0.506,1.325,-0.236,-4.04,-3.43,0.39,-0.12,0.4,-0.75
2022-02-09 17:35:11.2690,0.586,1.31,-0.294,-4.04,-3.43,0.39,-0.01,0.33,-0.68
2022-02-09 17:35:11.2790,0.619,1.208,-0.281,-5.26,-2.27,0.85,0.04,0.23,-0.58
2022-02-09 17:35:11.2900,0.546,1.111,-0.198,-4.6,-1.31,0.03,0.03,0.2,-0.48
2022-02-09 17:35:11.3070,0.482,1.109,-0.174,-4.01,-1.29,-0.21,0.03,0.2,-0.48
2022-02-09 17:35:11.3200,0.457,1.113,-0.159,-4.01,-1.29,-0.21,0.09,0.27,-0.36
2022-02-09 17:35:11.3270,0.439,1.1,-0.108,-4.01,-1.29,-0.21,0.16,0.43,-0.28
2022-02-09 17:35:11.3270,0.394,1.124,-0.061,-4.01,-1.29,-0.21,0.29,0.72,-0.24
2022-02-09 17:35:11.3360,0.336,1.16,-0.057,-4.01,-1.29,-0.21,0.44,1.0,-0.21
2022-02-09 17:35:11.3480,0.342,1.146,-0.094,-4.01,-1.29,-0.21,0.52,1.16,-0.21
2022-02-09 17:35:11.3570,0.337,1.058,-0.097,-4.01,-1.29,-0.21,0.52,1.16,-0.21
2022-02-09 17:35:11.3680,0.336,0.889,-0.075,-4.01,-1.29,-0.21,0.44,1.25,-0.19
2022-02-09 17:35:11.3770,0.373,0.768,-0.052,-4.01,-1.29,-0.21,0.31,1.18,-0.04
2022-02-09 17:35:11.3870,0.393,0.805,-0.095,-4.01,-1.29,-0.21,0.19,1.03,0.16
2022-02-09 17:35:11.3970,0.365,0.868,-0.173,-4.01,-1.29,-0.21,0.12,0.72,0.36
2022-02-09 17:35:11.4070,0.331,0.924,-0.236,-4.01,-1.29,-0.21,0.08,0.46,0.51
2022-02-09 17:35:11.4170,0.28,0.945,-0.228,-4.01,-1.29,-0.21,0.03,0.3,0.54
2022-02-09 17:35:11.4270,0.231,0.931,-0.215,-4.01,-1.29,-0.21,-0.04,0.13,0.44
2022-02-09 17:35:11.4370,0.193,0.913,-0.198,-4.01,-1.29,-0.21,-0.12,-0.06,0.33
2022-02-09 17:35:11.9980,0.191,0.899,-0.164,-2.45,-0.64,-0.3,-0.1,-0.22,0.7
2022-02-09 17:35:11.9980,0.227,0.853,-0.134,-2.45,-0.64,-0.3,-0.1,-0.22,0.7
2022-02-09 17:35:11.9980,0.26,0.834,-0.133,-2.45,-0.64,-0.3,-0.1,-0.22,0.7
2022-02-09 17:35:11.9980,0.316,0.869,-0.157,-2.45,-0.64,-0.3,-0.1,-0.22,0.7
2022-02-09 17:35:11.9980,0.354,0.905,-0.184,-2.45,-0.64,-0.3,-0.1,-0.22,0.7
2022-02-09 17:35:11.9980,0.38,0.922,-0.213,-2.45,-0.64,-0.3,-0.1,-0.22,0.7
