time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
Time,-0.026,-0.207,-1.062,0.37,-0.74,0.81,-0.14,0.42,1.42
2022-02-09 17:38:26.0920,-0.052,-0.19,-1.064,0.5,-0.91,1.01,-0.03,0.52,1.45
2022-02-09 17:38:26.1020,-0.079,-0.182,-1.04,0.72,-1.11,1.13,0.06,0.65,1.46
2022-02-09 17:38:26.1130,-0.092,-0.176,-1.01,1.02,-1.22,0.98,0.12,0.78,1.47
2022-02-09 17:38:26.1230,-0.095,-0.169,-0.988,1.22,-1.29,0.69,0.16,0.88,1.46
2022-02-09 17:38:26.1330,-0.08,-0.163,-0.975,1.32,-1.38,0.44,0.13,0.94,1.44
2022-02-09 17:38:26.1430,-0.05,-0.167,-0.961,1.3,-1.47,0.3,0.05,0.92,1.43
2022-02-09 17:38:26.1530,-0.028,-0.185,-0.954,1.08,-1.49,0.17,-0.09,0.86,1.41
2022-02-09 17:38:26.1630,-0.012,-0.201,-0.945,0.86,-1.35,0.08,-0.27,0.75,1.38
2022-02-09 17:38:26.1730,0.007,-0.204,-0.944,0.72,-1.15,0.0,-0.48,0.61,1.35
2022-02-09 17:38:26.1830,0.04,-0.202,-0.963,0.57,-1.05,-0.07,-0.66,0.43,1.34
2022-02-09 17:38:26.1930,0.073,-0.198,-0.997,0.3,-1.0,0.02,-0.78,0.26,1.35
2022-02-09 17:38:26.2030,0.092,-0.19,-1.024,-0.06,-0.96,0.3,-0.81,0.16,1.37
2022-02-09 17:38:26.2130,0.104,-0.179,-1.047,-0.33,-0.97,0.59,-0.73,0.09,1.39
2022-02-09 17:38:26.2240,0.109,-0.168,-1.065,-0.49,-0.99,0.78,-0.58,0.06,1.41
2022-02-09 17:38:26.2330,0.111,-0.174,-1.046,-0.61,-1.06,1.01,-0.42,0.04,1.46
2022-02-09 17:38:26.2440,0.124,-0.193,-1.022,-0.64,-1.05,0.93,-0.27,-0.0,1.51
2022-02-09 17:38:26.2540,0.106,-0.202,-0.963,-0.79,-0.86,0.69,-0.2,0.01,1.54
2022-02-09 17:38:26.2640,0.071,-0.219,-0.872,-0.82,-0.73,0.29,-0.19,0.11,1.53
2022-02-09 17:38:26.2740,0.044,-0.227,-0.788,-0.49,-0.59,-0.54,-0.24,0.28,1.49
2022-02-09 17:38:26.2840,0.03,-0.233,-0.742,-0.24,-0.43,-1.42,-0.27,0.48,1.47
2022-02-09 17:38:26.2940,0.044,-0.251,-0.802,-0.02,-0.38,-2.1,-0.21,0.59,1.45
2022-02-09 17:38:26.3040,0.059,-0.25,-0.885,-0.04,-0.21,-1.92,-0.09,0.65,1.43
2022-02-09 17:38:26.3140,0.069,-0.242,-0.94,-0.2,-0.12,-1.04,0.09,0.72,1.41
2022-02-09 17:38:26.3240,0.079,-0.257,-0.967,-0.27,-0.24,-0.42,0.3,0.84,1.39
2022-02-09 17:38:26.3340,0.094,-0.28,-0.945,-0.33,-0.21,0.0,0.45,0.98,1.38
2022-02-09 17:38:26.3440,0.106,-0.292,-0.896,-0.41,-0.03,-0.03,0.48,1.14,1.37
2022-02-09 17:38:26.3540,0.108,-0.303,-0.862,-0.48,0.09,-0.43,0.4,1.2,1.33
2022-02-09 17:38:26.3650,0.115,-0.321,-0.872,-0.44,0.12,-0.87,0.22,1.15,1.26
2022-02-09 17:38:26.3750,0.128,-0.33,-0.909,-0.41,0.26,-0.9,-0.01,0.99,1.16
2022-02-09 17:38:26.3850,0.147,-0.343,-0.956,-0.46,0.37,-0.61,-0.23,0.83,1.06
2022-02-09 17:38:26.3950,0.182,-0.354,-0.997,-0.57,0.48,-0.16,-0.38,0.69,1.01
2022-02-09 17:38:26.4050,0.237,-0.37,-1.04,-0.8,0.63,0.26,-0.47,0.57,1.03
2022-02-09 17:38:26.4150,0.298,-0.38,-1.08,-1.25,0.8,0.66,-0.49,0.5,1.1
2022-02-09 17:38:26.4250,0.321,-0.368,-1.118,-1.85,0.98,1.07,-0.43,0.47,1.17
2022-02-09 17:38:26.4360,0.309,-0.342,-1.149,-2.24,0.97,1.42,-0.29,0.52,1.21
2022-02-09 17:38:26.4460,0.299,-0.313,-1.156,-2.18,0.78,1.79,-0.12,0.59,1.22
2022-02-09 17:38:26.4550,0.285,-0.299,-1.154,-2.04,0.49,1.93,0.06,0.65,1.22
2022-02-09 17:38:26.4660,0.265,-0.298,-1.137,-1.9,0.27,1.95,0.21,0.67,1.2
2022-02-09 17:38:26.4750,0.249,-0.299,-1.086,-1.69,0.2,1.87,0.29,0.65,1.17
2022-02-09 17:38:26.4850,0.228,-0.305,-1.008,-1.48,0.16,1.52,0.31,0.62,1.14
2022-02-09 17:38:26.4950,0.201,-0.311,-0.917,-1.29,0.17,0.85,0.28,0.6,1.1
2022-02-09 17:38:26.5060,0.185,-0.318,-0.839,-1.0,0.19,-0.01,0.21,0.6,1.07
2022-02-09 17:38:26.5160,0.182,-0.332,-0.784,-0.77,0.22,-0.83,0.15,0.64,1.07
2022-02-09 17:38:26.5260,0.206,-0.361,-0.786,-0.66,0.3,-1.45,0.12,0.67,1.13
2022-02-09 17:38:26.5370,0.255,-0.385,-0.858,-0.74,0.49,-1.71,0.12,0.57,1.23
2022-02-09 17:38:26.5460,0.265,-0.356,-0.891,-1.17,0.8,-1.14,0.12,0.45,1.28
2022-02-09 17:38:26.5560,0.245,-0.326,-0.877,-1.45,0.67,-0.59,0.1,0.4,1.31
2022-02-09 17:38:26.5660,0.214,-0.321,-0.851,-1.33,0.27,-0.58,0.07,0.4,1.33
2022-02-09 17:38:26.5770,0.19,-0.325,-0.829,-1.05,0.12,-0.83,0.02,0.41,1.34
2022-02-09 17:38:26.5860,0.171,-0.328,-0.818,-0.77,0.13,-1.05,-0.03,0.48,1.32
2022-02-09 17:38:26.5960,0.144,-0.328,-0.817,-0.58,0.16,-1.21,-0.07,0.56,1.29
2022-02-09 17:38:26.6060,0.122,-0.314,-0.841,-0.33,0.16,-1.24,-0.08,0.6,1.23
2022-02-09 17:38:26.6160,0.108,-0.3,-0.884,-0.07,0.07,-1.13,-0.07,0.59,1.14
2022-02-09 17:38:26.6270,0.094,-0.288,-0.912,0.11,-0.09,-0.71,-0.05,0.56,1.05
2022-02-09 17:38:26.6370,0.085,-0.292,-0.919,0.25,-0.22,-0.37,-0.07,0.52,0.98
2022-02-09 17:38:26.6470,0.105,-0.322,-0.922,0.4,-0.27,-0.21,-0.13,0.42,0.98
2022-02-09 17:38:26.6570,0.139,-0.345,-0.942,0.34,-0.06,-0.22,-0.17,0.31,1.01
2022-02-09 17:38:26.6670,0.148,-0.349,-0.971,0.01,0.23,-0.08,-0.2,0.18,1.05
2022-02-09 17:38:26.6770,0.125,-0.345,-0.97,-0.21,0.34,0.2,-0.28,0.09,1.04
2022-02-09 17:38:26.6870,0.083,-0.353,-0.938,-0.12,0.32,0.33,-0.39,0.04,1.02
2022-02-09 17:38:26.6980,0.05,-0.366,-0.945,0.22,0.37,0.06,-0.43,0.02,1.01
2022-02-09 17:38:26.7070,0.027,-0.362,-0.991,0.57,0.53,-0.1,-0.4,0.04,0.98
2022-02-09 17:38:26.7170,0.01,-0.344,-1.026,0.8,0.59,0.27,-0.36,0.05,0.95
2022-02-09 17:38:26.7270,0.012,-0.338,-1.033,0.96,0.46,0.67,-0.37,0.06,0.98
2022-02-09 17:38:26.7380,0.029,-0.343,-1.019,1.02,0.37,0.85,-0.41,0.11,1.03
2022-02-09 17:38:26.7470,0.025,-0.343,-1.033,0.83,0.41,0.73,-0.41,0.22,1.04
2022-02-09 17:38:26.7580,0.0,-0.33,-1.062,0.77,0.48,0.73,-0.4,0.32,0.97
2022-02-09 17:38:26.7680,-0.039,-0.314,-1.091,0.95,0.43,0.99,-0.38,0.39,0.85
2022-02-09 17:38:26.7780,-0.02,-0.28,-1.148,1.33,0.3,1.25,-0.29,0.43,0.76
2022-02-09 17:38:26.7880,0.042,-0.249,-1.242,1.44,0.07,1.65,-0.09,0.38,0.72
2022-02-09 17:38:26.7980,0.114,-0.257,-1.315,0.94,-0.31,2.49,0.12,0.21,0.76
2022-02-09 17:38:26.8080,0.162,-0.262,-1.3,0.25,-0.37,3.37,0.29,-0.04,0.82
2022-02-09 17:38:26.8180,0.146,-0.256,-1.201,-0.4,-0.29,3.6,0.37,-0.2,0.85
2022-02-09 17:38:26.8280,0.094,-0.277,-1.072,-0.52,-0.4,2.89,0.37,-0.28,0.86
2022-02-09 17:38:26.8380,0.052,-0.302,-0.956,-0.13,-0.34,1.69,0.35,-0.28,0.86
2022-02-09 17:38:26.8480,0.023,-0.31,-0.868,0.29,-0.12,0.48,0.32,-0.19,0.85
2022-02-09 17:38:26.8590,-0.004,-0.305,-0.814,0.56,-0.01,-0.48,0.3,-0.03,0.81
2022-02-09 17:38:26.8680,-0.038,-0.307,-0.809,0.81,-0.07,-1.15,0.3,0.14,0.75
2022-02-09 17:38:26.8790,-0.025,-0.301,-0.829,1.11,-0.11,-1.36,0.28,0.2,0.74
2022-02-09 17:38:26.8900,0.016,-0.277,-0.832,1.22,-0.14,-1.2,0.19,0.16,0.72
2022-02-09 17:38:26.8990,0.011,-0.271,-0.846,0.79,-0.36,-1.1,0.07,0.08,0.69
2022-02-09 17:38:26.9090,0.016,-0.285,-0.85,0.67,-0.54,-1.0,-0.05,0.01,0.69
2022-02-09 17:38:26.9200,0.046,-0.295,-0.866,0.71,-0.44,-0.92,-0.17,-0.08,0.72
2022-02-09 17:38:26.9290,0.063,-0.293,-0.884,0.43,-0.31,-0.85,-0.25,-0.11,0.76
2022-02-09 17:38:26.9390,0.063,-0.288,-0.926,0.17,-0.26,-0.65,-0.25,-0.11,0.8
2022-02-09 17:38:26.9490,0.043,-0.289,-0.967,0.07,-0.31,-0.39,-0.22,-0.08,0.81
2022-02-09 17:38:26.9590,0.009,-0.278,-0.933,0.14,-0.28,0.12,-0.21,0.05,0.81
2022-02-09 17:38:26.9690,0.004,-0.278,-0.886,0.46,-0.35,0.06,-0.22,0.21,0.8
2022-02-09 17:38:26.9790,-0.002,-0.281,-0.886,0.61,-0.39,-0.46,-0.24,0.26,0.78
2022-02-09 17:38:26.9890,0.007,-0.289,-0.911,0.64,-0.34,-0.67,-0.24,0.26,0.78
2022-02-09 17:38:26.9990,0.02,-0.302,-0.912,0.64,-0.27,-0.46,-0.31,0.31,0.75
2022-02-09 17:38:27.0100,0.009,-0.305,-0.911,0.47,-0.12,-0.33,-0.31,0.36,0.74
2022-02-09 17:38:27.0200,0.005,-0.285,-0.94,0.52,-0.01,-0.42,-0.26,0.41,0.72
2022-02-09 17:38:27.0300,0.007,-0.271,-0.968,0.63,-0.11,-0.23,-0.13,0.42,0.68
2022-02-09 17:38:27.0400,0.0,-0.285,-0.962,0.62,-0.31,0.09,0.02,0.42,0.63
2022-02-09 17:38:27.0510,0.005,-0.303,-0.924,0.68,-0.27,0.19,0.17,0.44,0.62
2022-02-09 17:38:27.0600,0.029,-0.317,-0.9,0.73,-0.1,-0.11,0.29,0.48,0.62
2022-02-09 17:38:27.0700,0.047,-0.315,-0.893,0.57,0.02,-0.4,0.38,0.47,0.62
2022-02-09 17:38:27.0800,0.052,-0.296,-0.899,0.39,0.05,-0.54,0.4,0.45,0.57
2022-02-09 17:38:27.0910,0.036,-0.293,-0.875,0.29,-0.14,-0.45,0.34,0.43,0.52
2022-02-09 17:38:27.1000,0.03,-0.318,-0.869,0.42,-0.31,-0.57,0.24,0.36,0.48
2022-02-09 17:38:27.1110,0.037,-0.341,-0.877,0.56,-0.18,-0.75,0.15,0.26,0.46
2022-02-09 17:38:27.1200,0.063,-0.351,-0.873,0.54,0.08,-0.65,0.07,0.18,0.5
2022-02-09 17:38:27.1300,0.091,-0.347,-0.864,0.36,0.2,-0.65,-0.02,0.11,0.56
2022-02-09 17:38:27.1400,0.106,-0.337,-0.851,0.05,0.22,-0.71,-0.13,0.07,0.63
2022-02-09 17:38:27.1510,0.098,-0.336,-0.842,-0.15,0.13,-0.84,-0.24,0.1,0.68
2022-02-09 17:38:27.1610,0.06,-0.343,-0.848,-0.19,0.09,-0.94,-0.28,0.18,0.68
2022-02-09 17:38:27.1710,0.026,-0.343,-0.905,0.07,0.15,-1.01,-0.25,0.29,0.63
2022-02-09 17:38:27.1810,0.016,-0.323,-0.977,0.48,0.24,-0.62,-0.17,0.39,0.56
2022-02-09 17:38:27.1910,0.026,-0.334,-1.043,0.68,0.09,0.06,-0.09,0.48,0.52
2022-02-09 17:38:27.2010,0.063,-0.361,-1.07,0.69,0.04,0.77,-0.03,0.48,0.53
2022-02-09 17:38:27.2120,0.096,-0.36,-1.076,0.44,0.32,1.17,-0.01,0.42,0.55
2022-02-09 17:38:27.2210,0.099,-0.354,-1.057,0.08,0.42,1.32,-0.02,0.35,0.54
2022-02-09 17:38:27.2310,0.065,-0.359,-1.04,-0.06,0.33,1.21,-0.03,0.29,0.5
2022-02-09 17:38:27.2410,0.04,-0.369,-1.02,0.18,0.34,1.0,-0.07,0.25,0.46
2022-02-09 17:38:27.2510,0.029,-0.377,-0.967,0.49,0.43,0.88,-0.11,0.25,0.42
2022-02-09 17:38:27.2610,0.033,-0.379,-0.92,0.66,0.52,0.45,-0.15,0.3,0.4
2022-02-09 17:38:27.2720,0.03,-0.375,-0.888,0.69,0.58,-0.06,-0.21,0.31,0.37
2022-02-09 17:38:27.2820,0.01,-0.369,-0.87,0.67,0.56,-0.45,-0.29,0.29,0.33
2022-02-09 17:38:27.2920,0.011,-0.352,-0.865,0.85,0.56,-0.67,-0.35,0.27,0.3
2022-02-09 17:38:27.3020,0.044,-0.337,-0.88,0.97,0.44,-0.79,-0.39,0.23,0.27
2022-02-09 17:38:27.3120,0.07,-0.324,-0.881,0.76,0.32,-0.7,-0.45,0.21,0.26
2022-02-09 17:38:27.3220,0.074,-0.324,-0.859,0.45,0.22,-0.61,-0.53,0.2,0.27
2022-02-09 17:38:27.3320,0.067,-0.325,-0.884,0.34,0.2,-0.79,-0.54,0.18,0.28
2022-02-09 17:38:27.3420,0.079,-0.293,-0.972,0.41,0.3,-0.84,-0.45,0.11,0.28
2022-02-09 17:38:27.3520,0.071,-0.246,-1.006,0.35,0.16,-0.11,-0.37,0.07,0.22
2022-02-09 17:38:27.3620,0.044,-0.234,-0.952,0.31,-0.26,0.52,-0.34,0.15,0.16
2022-02-09 17:38:27.3730,0.067,-0.242,-0.91,0.59,-0.52,0.26,-0.26,0.18,0.13
2022-02-09 17:38:27.3820,0.088,-0.228,-0.952,0.57,-0.41,-0.39,-0.16,0.12,0.1
2022-02-09 17:38:27.3920,0.059,-0.234,-0.969,0.29,-0.47,-0.2,-0.11,0.13,0.05
2022-02-09 17:38:27.4030,0.011,-0.261,-0.921,0.35,-0.53,0.17,-0.05,0.23,0.06
2022-02-09 17:38:27.4130,0.04,-0.274,-0.858,0.94,-0.29,-0.08,0.02,0.46,0.09
2022-02-09 17:38:27.4230,0.052,-0.301,-0.816,0.92,-0.1,-0.73,0.04,0.68,0.12
2022-02-09 17:38:27.4330,0.041,-0.298,-0.807,0.76,0.08,-1.2,-0.01,0.82,0.08
2022-02-09 17:38:27.4440,-0.017,-0.281,-0.786,0.79,0.24,-1.41,-0.12,0.96,0.03
2022-02-09 17:38:27.4530,0.01,-0.295,-0.796,1.41,0.03,-1.49,-0.21,0.96,-0.01
2022-02-09 17:38:27.4630,0.021,-0.29,-0.859,1.56,0.11,-1.65,-0.31,0.84,-0.06
2022-02-09 17:38:27.4730,0.029,-0.284,-0.882,1.36,0.19,-1.09,-0.4,0.72,-0.11
2022-02-09 17:38:27.4830,0.046,-0.29,-0.883,1.41,0.13,-0.7,-0.48,0.61,-0.13
2022-02-09 17:38:27.4930,0.072,-0.286,-0.879,1.32,0.21,-0.64,-0.54,0.51,-0.16
2022-02-09 17:38:27.5030,0.086,-0.263,-0.905,1.17,0.29,-0.68,-0.57,0.42,-0.19
2022-02-09 17:38:27.5130,0.082,-0.268,-0.926,0.96,0.14,-0.57,-0.59,0.35,-0.2
2022-02-09 17:38:27.5230,0.095,-0.266,-0.939,1.05,0.13,-0.28,-0.6,0.29,-0.2
