time,gFx,gFy,gFz,TgF
4.140169228,-0.0537,0.5121,0.2477,0.571
4.14092492,-0.0550,0.5087,0.2494,0.569
4.14130142,-0.0537,0.5067,0.2511,0.568
4.143834536,-0.0567,0.5035,0.2543,0.567
4.145365036,-0.0567,0.5021,0.2553,0.566
4.150399805,-0.0511,0.4933,0.2575,0.559
4.150852997,-0.0511,0.4933,0.2575,0.559
4.151193882,-0.0506,0.4933,0.2597,0.560
4.153265382,-0.0493,0.4913,0.2656,0.561
4.15738219,-0.0489,0.4876,0.2695,0.559
4.159238382,-0.0462,0.4862,0.2717,0.559
4.15980319,-0.0423,0.4842,0.2748,0.558
4.161727767,-0.0408,0.4842,0.2770,0.559
4.163730497,-0.0403,0.4852,0.2856,0.564
4.16511092,-0.0393,0.4876,0.2922,0.570
4.170279574,-0.0364,0.4884,0.3007,0.575
4.170744228,-0.0340,0.4896,0.3037,0.577
4.174455843,-0.0320,0.4906,0.3071,0.580
4.174878267,-0.0296,0.4915,0.3110,0.582
4.175227805,-0.0252,0.4911,0.3164,0.585
4.177675536,-0.0203,0.4930,0.3203,0.588
4.179086497,-0.0183,0.4935,0.3232,0.590
4.180946651,-0.0129,0.4957,0.3283,0.595
4.182935997,-0.0076,0.4964,0.3308,0.597
4.185380266,-0.0046,0.4957,0.3332,0.597
4.190541805,0.0064,0.4974,0.3369,0.601
4.190983074,0.0064,0.4974,0.3369,0.601
4.191319843,0.0095,0.4981,0.3381,0.602
4.193228151,0.0164,0.4979,0.3376,0.602
4.195448074,0.0244,0.4989,0.3381,0.603
4.19719542,0.0288,0.4994,0.3376,0.603
4.198986074,0.0371,0.4999,0.3374,0.604
4.201073843,0.0403,0.5001,0.3367,0.604
4.20283719,0.0467,0.4964,0.3349,0.601
4.208698805,0.0535,0.4942,0.3325,0.598
4.210769305,0.0694,0.4876,0.3261,0.591
4.21115419,0.0694,0.4876,0.3261,0.591
4.211499113,0.0723,0.4852,0.3252,0.589
4.213817305,0.0767,0.4837,0.3237,0.587
4.215426766,0.0865,0.4803,0.3196,0.583
4.217810459,0.0965,0.4774,0.3161,0.581
4.220021766,0.1031,0.4771,0.3142,0.581
4.228888305,0.1116,0.4747,0.3095,0.578
4.229698151,0.1212,0.4732,0.3029,0.575
4.230061382,0.1251,0.4725,0.3003,0.574
4.230406497,0.1373,0.4654,0.2929,0.567
4.230737074,0.1373,0.4654,0.2929,0.567
4.231057497,0.1395,0.4625,0.2915,0.564
4.233223382,0.1478,0.4595,0.2895,0.563
4.235117459,0.1510,0.4583,0.2907,0.563
4.23745942,0.1534,0.4561,0.2897,0.562
4.240914305,0.1583,0.4549,0.2880,0.561
4.241338728,0.1612,0.4542,0.2890,0.562
4.243765497,0.1656,0.4517,0.2944,0.564
4.245467882,0.1676,0.4537,0.2998,0.569
4.24989969,0.1683,0.4532,0.3090,0.574
4.25009492,0.1681,0.4544,0.3120,0.576
4.251186382,0.1676,0.4573,0.3147,0.580
4.253117574,0.1664,0.4598,0.3186,0.584
4.25609869,0.1608,0.4639,0.3244,0.589
4.258523459,0.1522,0.4656,0.3279,0.589
4.259736151,0.1488,0.4674,0.3308,0.592
4.261365882,0.1419,0.4725,0.3315,0.594
4.263103266,0.1368,0.4764,0.3313,0.596
4.265110728,0.1331,0.4796,0.3315,0.598
4.270369343,0.1234,0.4979,0.3403,0.616
4.270742382,0.1234,0.4979,0.3403,0.616
4.27108392,0.1226,0.5040,0.3415,0.621
4.274527843,0.1224,0.5180,0.3442,0.634
4.275995766,0.1224,0.5265,0.3457,0.642
4.277151382,0.1234,0.5465,0.3472,0.659
4.279039113,0.1283,0.5707,0.3506,0.682
4.281455382,0.1327,0.5854,0.3523,0.696
4.283400151,0.1366,0.6132,0.3552,0.722
4.285816113,0.1417,0.6386,0.3613,0.747
4.290580113,0.1537,0.6790,0.3694,0.788
4.291428766,0.1578,0.6907,0.3726,0.800
4.291673689,0.1617,0.7022,0.3745,0.812
4.293548766,0.1659,0.7122,0.3770,0.823
4.294977843,0.1761,0.7337,0.3831,0.846
4.297402382,0.1864,0.7564,0.3884,0.871
4.298880382,0.1888,0.7676,0.3916,0.882
4.300899997,0.1962,0.7906,0.3977,0.906
4.302826613,0.2035,0.8123,0.4033,0.930
4.30625942,0.2062,0.8229,0.4073,0.941
4.310606497,0.2187,0.8615,0.4173,0.982
4.310967766,0.2187,0.8615,0.4173,0.982
4.311204689,0.2221,0.8710,0.4190,0.992
4.313628843,0.2233,0.8839,0.4212,1.004
4.315503074,0.2221,0.8888,0.4209,1.008
4.317448959,0.2253,0.9010,0.4214,1.020
4.319472074,0.2309,0.9110,0.4219,1.030
4.322019266,0.2338,0.9152,0.4239,1.035
4.327565574,0.2355,0.9211,0.4283,1.043
4.328312151,0.2333,0.9247,0.4329,1.047
4.331304497,0.2289,0.9240,0.4434,1.050
4.331618228,0.2289,0.9240,0.4434,1.050
4.331774151,0.2262,0.9233,0.4473,1.051
4.333544113,0.2235,0.9230,0.4510,1.051
4.335332382,0.2182,0.9196,0.4593,1.051
4.337938882,0.2123,0.9147,0.4659,1.048
4.349577651,0.2101,0.9110,0.4676,1.045
4.35043442,0.2025,0.9062,0.4718,1.041
4.35081842,0.1967,0.9027,0.4752,1.039
4.351176613,0.1940,0.9005,0.4776,1.038
4.351590843,0.1818,0.8876,0.4825,1.026
4.351755728,0.1818,0.8876,0.4825,1.026
4.351894382,0.1779,0.8856,0.4830,1.024
4.353858959,0.1698,0.8810,0.4815,1.018
4.357249882,0.1639,0.8808,0.4801,1.016
4.357742036,0.1544,0.8800,0.4742,1.012
4.359745343,0.1468,0.8815,0.4686,1.009
4.361668266,0.1456,0.8815,0.4661,1.008
4.363877805,0.1424,0.8808,0.4625,1.005
4.365462189,0.1385,0.8839,0.4581,1.005
4.370201459,0.1300,0.8825,0.4495,0.999
4.370425036,0.1287,0.8825,0.4459,0.997
4.371378228,0.1280,0.8825,0.4417,0.995
4.374731459,0.1266,0.8822,0.4371,0.993
4.376441497,0.1241,0.8817,0.4300,0.989
4.377719266,0.1204,0.8805,0.4229,0.984
4.379736036,0.1168,0.8788,0.4185,0.980
4.382007843,0.1124,0.8761,0.4097,0.974
4.383669728,0.1043,0.8739,0.4009,0.967
4.385749689,0.1019,0.8742,0.3970,0.965
4.392333305,0.0914,0.8695,0.3882,0.957
4.393131036,0.0914,0.8695,0.3882,0.957
4.393512074,0.0892,0.8683,0.3875,0.955
4.395030882,0.0848,0.8649,0.3884,0.952
4.395328728,0.0828,0.8637,0.3892,0.951
4.397447266,0.0799,0.8597,0.3936,0.949
4.399070959,0.0757,0.8563,0.3972,0.947
4.401412651,0.0726,0.8536,0.3999,0.945
4.402864266,0.0713,0.8524,0.4033,0.946
4.407550959,0.0733,0.8541,0.4051,0.948
4.410811266,0.0767,0.8605,0.4119,0.957
4.411155574,0.0767,0.8605,0.4119,0.957
4.411924651,0.0772,0.8624,0.4141,0.960
4.413778189,0.0767,0.8637,0.4148,0.961
4.415375074,0.0757,0.8663,0.4173,0.965
4.417310343,0.0784,0.8678,0.4222,0.968
4.419349074,0.0799,0.8705,0.4246,0.972
4.421374536,0.0836,0.8756,0.4290,0.979
4.426116343,0.0858,0.8793,0.4332,0.984
4.426572843,0.0872,0.8793,0.4346,0.985
4.430529612,0.0884,0.8778,0.4459,0.989
4.430961497,0.0884,0.8778,0.4459,0.989
4.431174343,0.0884,0.8786,0.4507,0.991
4.433611536,0.0821,0.8812,0.4569,0.996
4.436028382,0.0770,0.8817,0.4581,0.997
4.437756882,0.0657,0.8808,0.4551,0.994
4.446256305,0.0523,0.8832,0.4512,0.993
4.446813766,0.0452,0.8854,0.4512,0.995
4.446975536,0.0352,0.8925,0.4478,0.999
4.447112651,0.0308,0.9054,0.4483,1.011
4.45056792,0.0239,0.9333,0.4512,1.037
4.450901689,0.0239,0.9333,0.4512,1.037
4.451037074,0.0210,0.9428,0.4529,1.046
4.453289382,0.0188,0.9531,0.4537,1.056
4.456633305,0.0105,0.9704,0.4559,1.072
4.457989612,0.0081,0.9922,0.4622,1.095
4.459751843,0.0081,1.0058,0.4676,1.109
4.461275112,0.0100,1.0325,0.4796,1.138
4.462984151,0.0090,1.0432,0.4930,1.154
4.465047651,0.0093,1.0667,0.4984,1.177
4.470276459,0.0147,1.1148,0.5057,1.224
4.470723343,0.0147,1.1148,0.5057,1.224
4.471062766,0.0169,1.1282,0.5011,1.235
4.475655266,0.0222,1.1536,0.4810,1.250
4.476147612,0.0247,1.1683,0.4686,1.259
4.477107959,0.0266,1.1962,0.4427,1.276
4.479323189,0.0322,1.2225,0.4165,1.292
4.481509997,0.0362,1.2365,0.4026,1.301
4.483436536,0.0432,1.2675,0.3804,1.324
4.485473843,0.0535,1.2973,0.3645,1.349
4.491742651,0.0677,1.3422,0.3371,1.386
4.492528151,0.0718,1.3581,0.3298,1.399
4.492835766,0.0738,1.3735,0.3237,1.413
4.493565997,0.0735,1.3892,0.3186,1.427
4.495155843,0.0782,1.4221,0.3076,1.457
4.497177882,0.0870,1.4541,0.2954,1.486
4.499510651,0.0901,1.4678,0.2875,1.498
4.500971151,0.0972,1.4937,0.2692,1.521
4.502865112,0.1016,1.5060,0.2580,1.531
4.505322151,0.1036,1.5280,0.2362,1.550
4.513036459,0.1099,1.5607,0.2040,1.578
4.51344742,0.1099,1.5607,0.2040,1.578
4.513634189,0.1109,1.5661,0.1986,1.583
4.514866305,0.1116,1.5714,0.1906,1.587
4.515387497,0.1109,1.5717,0.1888,1.587
4.517275151,0.1092,1.5690,0.1867,1.584
4.519711035,0.1102,1.5641,0.1820,1.579
4.52099392,0.1090,1.5607,0.1786,1.575
4.526707574,0.1075,1.5521,0.1739,1.566
4.527177843,0.1016,1.5372,0.1683,1.550
4.530734151,0.0965,1.5055,0.1605,1.517
4.530987382,0.0965,1.5055,0.1605,1.517
4.531127382,0.0894,1.4798,0.1556,1.491
4.53386592,0.0840,1.4639,0.1502,1.474
4.535762612,0.0721,1.4282,0.1322,1.436
4.538521189,0.0603,1.4077,0.1036,1.413
4.539985189,0.0564,1.3674,0.0877,1.371
4.547906959,0.0525,1.3251,0.0586,1.327
4.54845942,0.0550,1.3039,0.0452,1.306
4.548652266,0.0621,1.2672,0.0210,1.269
4.55051492,0.0972,1.2096,-0.0147,1.214
4.550874228,0.0972,1.2096,-0.0147,1.214
4.551050035,0.1102,1.1988,-0.0173,1.204
4.553429612,0.1361,1.1869,-0.0151,1.195
4.55537392,0.1500,1.1849,-0.0117,1.194
4.558552035,0.1747,1.1808,0.0020,1.194
4.559600151,0.1969,1.1859,0.0235,1.202
4.561585882,0.2067,1.1935,0.0386,1.212
4.563368728,0.2309,1.2184,0.0735,1.242
4.565250805,0.2563,1.2475,0.1141,1.279
4.570119112,0.2988,1.3000,0.2116,1.351
4.570304382,0.2988,1.3173,0.2116,1.367
4.570933035,0.3078,1.3349,0.2326,1.390
4.575338266,0.3154,1.3523,0.2511,1.411
4.576060959,0.3266,1.3877,0.2810,1.453
4.577598805,0.3371,1.4019,0.3015,1.473
4.579829382,0.3408,1.4251,0.3100,1.498
4.581007074,0.3442,1.4439,0.3252,1.520
4.583472266,0.3442,1.4485,0.3335,1.526
4.585058805,0.3362,1.4436,0.3491,1.523
4.591828959,0.3073,1.3879,0.3711,1.469
4.592256305,0.3073,1.3879,0.3711,1.469
4.592406728,0.2988,1.3652,0.3760,1.447
4.592976305,0.2817,1.3151,0.3821,1.398
4.595141151,0.2734,1.2890,0.3845,1.373
4.597594151,0.2599,1.2440,0.3897,1.329
4.599794189,0.2504,1.2074,0.3946,1.295
4.601496074,0.2475,1.1920,0.3965,1.280
4.603492612,0.2380,1.1676,0.4009,1.257
4.605797382,0.2248,1.1500,0.4026,1.239
4.610031882,0.2055,1.1361,0.3970,1.221
4.610320651,0.2055,1.1361,0.3970,1.221
4.611017074,0.1981,1.1353,0.3840,1.215
4.613666958,0.1945,1.1370,0.3745,1.213
4.615549805,0.1901,1.1429,0.3506,1.210
4.617463343,0.1925,1.1461,0.3386,1.210
4.619475035,0.1964,1.1549,0.3176,1.214
4.621256843,0.2086,1.1654,0.3017,1.222
4.629966612,0.2169,1.1710,0.2946,1.227
4.630395035,0.2345,1.1827,0.2875,1.240
4.630553535,0.2631,1.2103,0.2981,1.274
4.630688651,0.2631,1.2103,0.2981,1.274
4.631383228,0.2692,1.2172,0.3051,1.283
4.633645074,0.2802,1.2313,0.3205,1.303
4.635435343,0.2841,1.2389,0.3305,1.313
4.637302574,0.2902,1.2526,0.3486,1.332
4.639866728,0.2988,1.2648,0.3594,1.348
4.651985958,0.3032,1.2694,0.3633,1.355
4.652486728,0.3042,1.2775,0.3667,1.363
4.652661151,0.3034,1.2817,0.3684,1.368
4.652797343,0.2981,1.2768,0.3652,1.361
4.652930343,0.2981,1.2768,0.3652,1.361
4.653069805,0.2900,1.2712,0.3542,1.351
4.654658458,0.2841,1.2653,0.3476,1.343
4.655620305,0.2741,1.2509,0.3357,1.324
4.657605151,0.2702,1.2428,0.3288,1.314
4.660504843,0.2602,1.2257,0.3142,1.292
4.661421382,0.2492,1.2059,0.2949,1.266
4.663384497,0.2438,1.1962,0.2832,1.253
4.66483492,0.2367,1.1773,0.2580,1.228
4.66954842,0.2191,1.1409,0.2121,1.181
4.669706535,0.2191,1.1409,0.2121,1.181
4.670786689,0.2172,1.1336,0.2018,1.172
4.674795497,0.2133,1.1182,0.1862,1.153
4.675896535,0.2121,1.1124,0.1801,1.147
4.677633112,0.2103,1.1019,0.1705,1.135
4.679542805,0.2096,1.0943,0.1652,1.126
4.681267689,0.2089,1.0889,0.1637,1.121
4.68293942,0.2060,1.0777,0.1639,1.109
4.685553766,0.1996,1.0679,0.1681,1.099
4.69237642,0.1891,1.0564,0.1722,1.087
4.692805612,0.1864,1.0537,0.1730,1.084
4.692957151,0.1830,1.0537,0.1727,1.083
4.693582805,0.1796,1.0510,0.1737,1.080
4.695673497,0.1761,1.0501,0.1793,1.080
4.697739458,0.1747,1.0520,0.1810,1.082
4.699395535,0.1715,1.0591,0.1845,1.089
4.701277497,0.1676,1.0650,0.1910,1.095
4.703341882,0.1673,1.0689,0.1942,1.099
4.705263343,0.1695,1.0796,0.2018,1.111
4.710503458,0.1769,1.0935,0.2094,1.127
4.710910805,0.1769,1.0935,0.2094,1.127
4.711137997,0.1781,1.0972,0.2094,1.131
4.713552612,0.1830,1.1041,0.2103,1.139
4.714917228,0.1879,1.1065,0.2091,1.142
4.717652343,0.1979,1.1097,0.2072,1.146
4.719076997,0.2052,1.1102,0.2035,1.147
4.721357881,0.2096,1.1092,0.2013,1.147
4.727612651,0.2135,1.1036,0.1979,1.141
4.728261997,0.2172,1.0960,0.1940,1.134
4.729988997,0.2240,1.0813,0.1847,1.120
4.730272689,0.2240,1.0813,0.1847,1.120
4.731827766,0.2260,1.0752,0.1808,1.113
4.733582497,0.2292,1.0613,0.1774,1.100
4.735791997,0.2272,1.0464,0.1744,1.085
4.737566458,0.2262,1.0383,0.1742,1.077
4.739975651,0.2243,1.0217,0.1754,1.061
4.753627381,0.2231,1.0034,0.1771,1.043
4.754141997,0.2228,0.9944,0.1808,1.035
4.754324074,0.2223,0.9775,0.1845,1.019
4.754480074,0.2196,0.9418,0.1830,0.984
4.754649535,0.2196,0.9418,0.1830,0.984
4.754787497,0.2196,0.9323,0.1805,0.975
4.754928074,0.2187,0.9157,0.1739,0.957
4.755153497,0.2174,0.9067,0.1710,0.948
4.761183189,0.2152,0.8893,0.1644,0.930
4.761971843,0.2125,0.8749,0.1583,0.914
4.762171381,0.2099,0.8676,0.1549,0.906
4.76363292,0.2086,0.8546,0.1493,0.892
4.765275228,0.2089,0.8490,0.1466,0.887
4.770297651,0.2062,0.8236,0.1454,0.861
4.770713766,0.2057,0.8194,0.1456,0.857
4.77092592,0.2057,0.8194,0.1456,0.857
4.773892381,0.2047,0.8111,0.1456,0.849
4.776085805,0.2025,0.8067,0.1478,0.845
4.778845651,0.2025,0.8043,0.1490,0.843
4.77923242,0.2025,0.8011,0.1520,0.840
4.781338305,0.2003,0.7996,0.1529,0.838
4.783526997,0.1984,0.7994,0.1527,0.838
4.785607343,0.1935,0.7979,0.1510,0.835
4.792701689,0.1874,0.7967,0.1407,0.830
4.793201074,0.1874,0.7967,0.1407,0.830
4.793331843,0.1849,0.7965,0.1390,0.829
4.793456843,0.1823,0.8016,0.1346,0.833
4.795192881,0.1805,0.8040,0.1305,0.834
4.797599497,0.1766,0.8099,0.1256,0.838
4.799016305,0.1781,0.8106,0.1222,0.839
4.800893881,0.1769,0.8121,0.1212,0.840
4.803197651,0.1747,0.8163,0.1224,0.844
4.804958612,0.1752,0.8180,0.1244,0.846
4.810471381,0.1683,0.8241,0.1356,0.852
4.810808497,0.1683,0.8263,0.1356,0.854
4.811045458,0.1683,0.8263,0.1356,0.854
4.813172766,0.1691,0.8270,0.1385,0.855
4.815058651,0.1683,0.8290,0.1390,0.857
4.816892689,0.1669,0.8285,0.1383,0.856
4.818727612,0.1644,0.8314,0.1363,0.858
4.820978997,0.1625,0.8329,0.1324,0.859
4.826869574,0.1610,0.8346,0.1307,0.860
4.827341535,0.1583,0.8360,0.1278,0.860
4.82998392,0.1532,0.8365,0.1248,0.860
4.830235766,0.1532,0.8365,0.1248,0.860
4.831122804,0.1517,0.8358,0.1244,0.859
4.832870728,0.1505,0.8343,0.1236,0.857
4.835921804,0.1483,0.8321,0.1231,0.854
4.837861535,0.1410,0.8270,0.1190,0.847
4.839851689,0.1351,0.8189,0.1170,0.838
4.847777535,0.1334,0.8155,0.1156,0.834
4.848315304,0.1261,0.8053,0.1141,0.823
4.848483997,0.1200,0.8011,0.1134,0.818
4.850493689,0.1134,0.7813,0.1121,0.797
4.850796189,0.1134,0.7813,0.1121,0.797
4.851562843,0.1121,0.7769,0.1112,0.793
4.852875497,0.1109,0.7686,0.1085,0.784
4.854962574,0.1104,0.7593,0.1085,0.775
4.858934151,0.1116,0.7544,0.1082,0.770
4.859430574,0.1156,0.7439,0.1092,0.761
4.861533612,0.1182,0.7342,0.1112,0.752
4.864581266,0.1187,0.7298,0.1116,0.748
4.865778151,0.1200,0.7190,0.1151,0.738
4.870538343,0.1300,0.7044,0.1302,0.728
4.870782074,0.1300,0.7044,0.1302,0.728
4.870933689,0.1319,0.7009,0.1368,0.726
4.876445228,0.1344,0.6963,0.1488,0.725
4.876988266,0.1371,0.6946,0.1546,0.725
4.87718892,0.1444,0.6914,0.1681,0.726
4.879691458,0.1478,0.6917,0.1813,0.730
4.881722381,0.1500,0.6946,0.1864,0.735
4.88357842,0.1546,0.6990,0.1932,0.742
4.885580189,0.1554,0.7014,0.1954,0.745
4.890150535,0.1671,0.7127,0.2035,0.760
4.89064042,0.1671,0.7127,0.2035,0.760
4.894194266,0.1710,0.7161,0.2042,0.764
4.894637497,0.1783,0.7251,0.2047,0.774
4.895415997,0.1896,0.7344,0.2020,0.785
4.89749992,0.1942,0.7388,0.2003,0.790
4.899710074,0.2028,0.7461,0.1952,0.797
4.901416612,0.2118,0.7542,0.1881,0.806
4.902984804,0.2157,0.7584,0.1859,0.810
4.905590804,0.2245,0.7652,0.1813,0.818
4.91141692,0.2326,0.7715,0.1764,0.825
4.911930997,0.2326,0.7715,0.1764,0.825
4.912125304,0.2328,0.7720,0.1759,0.825
4.913716958,0.2318,0.7703,0.1776,0.824
4.915464766,0.2323,0.7698,0.1783,0.824
4.917686612,0.2328,0.7691,0.1823,0.824
4.919569766,0.2333,0.7679,0.1847,0.824
4.921496574,0.2340,0.7676,0.1857,0.824
4.928905304,0.2309,0.7628,0.1859,0.818
4.929415458,0.2282,0.7610,0.1862,0.816
4.93068992,0.2226,0.7520,0.1854,0.806
4.930994112,0.2199,0.7493,0.1867,0.803
4.931199958,0.2199,0.7493,0.1867,0.803
4.933704304,0.2147,0.7405,0.1910,0.794
4.935729804,0.2128,0.7359,0.2013,0.792
4.937490343,0.2113,0.7332,0.2077,0.791
4.939877958,0.2103,0.7283,0.2231,0.790
4.950349035,0.2060,0.7239,0.2384,0.790
4.95087842,0.2025,0.7224,0.2446,0.789
4.951056343,0.1969,0.7178,0.2558,0.787
4.951205304,0.1915,0.7117,0.2609,0.782
4.95141792,0.1915,0.7117,0.2609,0.782
4.951538151,0.1906,0.7107,0.2587,0.780
4.954683151,0.1854,0.7110,0.2475,0.775
4.955194381,0.1827,0.7129,0.2392,0.774
4.957790535,0.1808,0.7119,0.2216,0.767
4.959728574,0.1788,0.7129,0.2133,0.765
4.961257843,0.1759,0.7149,0.1967,0.762
4.963057189,0.1725,0.7173,0.1823,0.760
4.96534592,0.1708,0.7198,0.1769,0.761
4.969954843,0.1673,0.7288,0.1608,0.765
4.970364381,0.1673,0.7288,0.1608,0.765
4.971066651,0.1683,0.7312,0.1573,0.767
4.972984343,0.1693,0.7356,0.1532,0.770
4.975937343,0.1710,0.7442,0.1510,0.778
4.978185689,0.1730,0.7488,0.1488,0.783
4.979118651,0.1786,0.7579,0.1456,0.792
4.981234535,0.1884,0.7669,0.1480,0.803
4.983014689,0.1935,0.7703,0.1498,0.808
4.985529843,0.2050,0.7786,0.1561,0.820
4.990711381,0.2314,0.7952,0.1786,0.847
4.991229151,0.2314,0.7952,0.1786,0.847
4.991662035,0.2367,0.7982,0.1854,0.853
4.994433766,0.2480,0.8016,0.1940,0.861
4.995348843,0.2521,0.8097,0.2106,0.874
4.997771227,0.2592,0.8163,0.2240,0.885
4.999547189,0.2609,0.8194,0.2299,0.890
5.00101692,0.2641,0.8236,0.2384,0.897
5.002988074,0.2673,0.8280,0.2460,0.904
5.005332766,0.2673,0.8316,0.2494,0.908
5.013940804,0.2704,0.8419,0.2543,0.920
5.014386151,0.2704,0.8419,0.2543,0.920
5.014542266,0.2719,0.8448,0.2546,0.923
5.014678497,0.2736,0.8497,0.2536,0.928
5.018012651,0.2766,0.8514,0.2485,0.929
5.018746843,0.2785,0.8522,0.2448,0.929
5.01924542,0.2810,0.8509,0.2375,0.927
5.021714881,0.2797,0.8485,0.2262,0.922
5.024802804,0.2790,0.8485,0.2216,0.920
5.025172381,0.2795,0.8475,0.2165,0.918
5.034848612,0.2785,0.8426,0.2157,0.913
5.035433189,0.2785,0.8407,0.2157,0.912
5.035619266,0.2785,0.8380,0.2177,0.910
5.035778189,0.2773,0.8346,0.2211,0.907
5.03592342,0.2775,0.8314,0.2253,0.905
5.037138766,0.2783,0.8270,0.2250,0.901
5.039032458,0.2790,0.8233,0.2238,0.898
5.04215815,0.2817,0.8199,0.2184,0.894
5.043623843,0.2846,0.8197,0.2108,0.893
5.045114843,0.2883,0.8185,0.2072,0.892
5.050538112,0.2968,0.8172,0.1932,0.891
5.050909227,0.3007,0.8172,0.1932,0.892
5.051111766,0.3007,0.8177,0.1906,0.892
5.052854304,0.3105,0.8170,0.1884,0.894
5.054754612,0.3188,0.8177,0.1881,0.898
5.057298535,0.3222,0.8172,0.1888,0.899
5.060979074,0.3325,0.8170,0.1923,0.903
5.061449266,0.3437,0.8224,0.1972,0.913
5.063820689,0.3479,0.8229,0.2006,0.916
5.065481766,0.3545,0.8231,0.2074,0.920
5.070379843,0.3687,0.8304,0.2209,0.935
5.070831843,0.3687,0.8304,0.2209,0.935
5.071369074,0.3709,0.8321,0.2233,0.938
5.073001574,0.3735,0.8336,0.2274,0.941
5.075978535,0.3794,0.8385,0.2358,0.950
5.077485227,0.3845,0.8422,0.2450,0.958
5.079708727,0.3880,0.8436,0.2502,0.962
5.081754766,0.3950,0.8483,0.2599,0.971
5.083376189,0.4012,0.8536,0.2678,0.980
5.085336266,0.4041,0.8571,0.2700,0.985
5.09015242,0.4136,0.8632,0.2558,0.991
5.090619612,0.4136,0.8632,0.2558,0.991
5.090958804,0.4168,0.8671,0.2492,0.994
5.09468492,0.4251,0.8724,0.2404,1.000
5.095161074,0.4349,0.8739,0.2362,1.004
5.097656304,0.4378,0.8744,0.2340,1.005
5.099572958,0.4410,0.8742,0.2326,1.006
5.101353535,0.4420,0.8746,0.2309,1.007
5.10350792,0.4398,0.8751,0.2306,1.006
5.105653689,0.4307,0.8768,0.2314,1.004
5.11074592,0.4073,0.8891,0.2411,1.007
5.111051843,0.4073,0.8891,0.2411,1.007
5.111197074,0.4016,0.8939,0.2441,1.010
5.113938381,0.3968,0.8991,0.2487,1.014
5.11551915,0.3870,0.9125,0.2568,1.024
5.117259535,0.3772,0.9240,0.2624,1.032
5.119323804,0.3709,0.9308,0.2639,1.036
5.121336381,0.3584,0.9445,0.2668,1.045
5.122712881,0.3506,0.9553,0.2668,1.052
5.128995381,0.3472,0.9602,0.2673,1.055
5.130450458,0.3362,0.9785,0.2538,1.065
5.130907343,0.3362,0.9785,0.2538,1.065
5.131352958,0.3332,0.9834,0.2499,1.068
5.134214497,0.3252,0.9934,0.2389,1.072
5.135625574,0.3125,1.0039,0.2287,1.076
5.138561574,0.3042,1.0100,0.2221,1.078
5.140590458,0.2856,1.0198,0.2099,1.080
5.152399381,0.2656,1.0286,0.1969,1.080
5.152928612,0.2541,1.0325,0.1906,1.080
5.153116881,0.2292,1.0388,0.1798,1.079
5.153270343,0.1923,1.0530,0.1654,1.083
5.153405035,0.1793,1.0562,0.1612,1.083
5.153534535,0.1666,1.0589,0.1568,1.083
5.153666804,0.1527,1.0620,0.1522,1.084
5.155173881,0.1263,1.0679,0.1427,1.085
5.15773765,0.1029,1.0764,0.1334,1.090
5.159878497,0.0899,1.0804,0.1314,1.092
5.163240689,0.0691,1.0899,0.1322,1.100
5.163630881,0.0520,1.0999,0.1371,1.110
5.165541689,0.0440,1.1062,0.1410,1.116
5.171201035,0.0225,1.1365,0.1649,1.149
5.171564266,0.0176,1.1365,0.1717,1.150
5.171736997,0.0176,1.1458,0.1717,1.159
5.173478343,0.0103,1.1624,0.1864,1.177
5.176973035,0.0137,1.1798,0.1998,1.197
5.177500535,0.0166,1.1908,0.2089,1.209
5.179480804,0.0183,1.2096,0.2296,1.231
5.181561035,0.0205,1.2194,0.2511,1.245
5.183508612,0.0220,1.2377,0.2607,1.265
5.185292843,0.0254,1.2555,0.2756,1.286
5.19002192,0.0386,1.2880,0.2946,1.322
5.190444073,0.0408,1.2995,0.3020,1.335
5.195104881,0.0440,1.3110,0.3098,1.348
5.195646343,0.0472,1.3217,0.3176,1.360
5.195846573,0.0545,1.3437,0.3374,1.386
5.196934227,0.0628,1.3645,0.3616,1.413
5.199491727,0.0665,1.3730,0.3731,1.424
5.200814073,0.0699,1.3877,0.3933,1.444
5.202816766,0.0716,1.3999,0.4082,1.460
5.205490266,0.0726,1.4055,0.4107,1.466
5.211388381,0.0723,1.4214,0.4190,1.484
5.211725612,0.0723,1.4214,0.4190,1.484
5.211865535,0.0718,1.4219,0.4219,1.485
5.213039227,0.0713,1.4209,0.4314,1.487
5.21537192,0.0716,1.4214,0.4422,1.490
5.217477612,0.0716,1.4190,0.4444,1.489
5.219697458,0.0743,1.4180,0.4383,1.486
5.22136942,0.0750,1.4168,0.4312,1.483
5.222991073,0.0748,1.4077,0.4187,1.471
5.229910035,0.0713,1.3936,0.4151,1.456
5.230356689,0.0491,1.3596,0.4373,1.429
5.230536227,0.0491,1.3596,0.4373,1.429
5.232151266,0.0398,1.3491,0.4485,1.422
5.234504343,0.0305,1.3398,0.4622,1.418
5.235230112,0.0117,1.3259,0.4930,1.415
5.238210843,-0.0095,1.3171,0.5228,1.417
5.23954992,-0.0198,1.3154,0.5380,1.421
5.241649112,-0.0388,1.3132,0.5634,1.429
5.252142573,-0.0640,1.3061,0.5917,1.435
5.25265265,-0.0779,1.3015,0.6071,1.438
5.252817958,-0.1214,1.3002,0.6746,1.470
5.252960458,-0.1214,1.3002,0.6746,1.470
