time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
,0.141,-0.453,-0.709,1.27,0.27,-1.49,-1.01,-0.07,-0.21
2022-01-28 8:39:33.3510,0.146,-0.472,-0.719,1.31,0.63,-1.49,-1.08,-0.11,-0.21
2022-01-28 8:39:33.3530,0.163,-0.466,-0.742,1.14,0.69,-1.34,-1.13,-0.23,-0.23
2022-01-28 8:39:33.3630,0.169,-0.47,-0.759,0.78,0.86,-1.36,-1.14,-0.36,-0.27
2022-01-28 8:39:33.3730,0.199,-0.46,-0.747,0.78,0.86,-1.36,-1.14,-0.36,-0.27
2022-01-28 8:39:33.3840,0.199,-0.463,-0.766,0.71,0.96,-1.26,-1.04,-0.71,-0.34
2022-01-28 8:39:33.3940,0.159,-0.473,-0.785,1.01,1.14,-1.12,-0.97,-0.9,-0.29
2022-01-28 8:39:33.4040,0.215,-0.49,-0.768,0.6,1.46,-1.26,-0.89,-0.81,-0.29
2022-01-28 8:39:33.4140,0.288,-0.435,-0.766,-0.33,1.06,-1.46,-0.89,-0.81,-0.29
2022-01-28 8:39:33.4240,0.249,-0.404,-0.829,-0.06,0.77,-0.86,-0.78,-0.76,-0.31
2022-01-28 8:39:33.4350,0.208,-0.407,-0.812,0.29,0.86,-0.97,-0.43,-0.54,-0.2
2022-01-28 8:39:33.4440,0.169,-0.397,-0.769,0.63,0.83,-1.44,-0.24,-0.27,-0.11
2022-01-28 8:39:33.4540,0.165,-0.368,-0.747,0.21,0.27,-1.71,-0.06,0.04,-0.05
2022-01-28 8:39:33.4650,0.221,-0.333,-0.75,0.21,0.27,-1.71,0.12,0.29,-0.03
2022-01-28 8:39:33.4750,0.272,-0.31,-0.799,-0.51,0.08,-0.63,0.29,0.4,0.02
2022-01-28 8:39:33.4850,0.294,-0.324,-0.861,-0.51,0.08,-0.63,0.46,0.41,0.15
2022-01-28 8:39:33.4950,0.308,-0.36,-0.874,-0.62,0.39,-0.42,0.46,0.41,0.15
2022-01-28 8:39:33.5050,0.318,-0.375,-0.855,-0.69,0.51,-0.56,0.73,0.53,0.5
2022-01-28 8:39:33.5150,0.324,-0.368,-0.846,-0.73,0.26,-0.77,0.82,0.66,0.59
2022-01-28 8:39:33.5350,0.328,-0.365,-0.826,-0.78,0.27,-0.63,0.85,0.82,0.63
2022-01-28 8:39:33.5360,0.341,-0.377,-0.844,-0.98,0.29,-0.16,0.87,0.93,0.64
2022-01-28 8:39:33.5450,0.367,-0.386,-0.883,-1.16,0.09,0.07,0.87,0.93,0.64
2022-01-28 8:39:33.5550,0.393,-0.374,-0.9,-1.16,0.09,0.07,0.89,0.96,0.54
2022-01-28 8:39:33.5650,0.415,-0.386,-0.913,-1.32,0.07,0.26,0.89,0.96,0.54
2022-01-28 8:39:33.5750,0.421,-0.422,-0.915,-1.35,0.31,0.36,0.94,0.68,0.43
2022-01-28 8:39:33.5850,0.404,-0.458,-0.9,-1.16,0.59,0.29,0.99,0.56,0.4
2022-01-28 8:39:33.5950,0.379,-0.491,-0.876,-0.88,0.82,0.11,1.04,0.51,0.38
2022-01-28 8:39:33.6050,0.365,-0.509,-0.857,-0.7,0.92,-0.04,1.1,0.49,0.34
2022-01-28 8:39:33.6150,0.377,-0.518,-0.878,-0.74,0.92,0.17,1.12,0.4,0.27
2022-01-28 8:39:33.6250,0.407,-0.538,-0.915,-1.03,0.98,0.59,1.08,0.19,0.2
2022-01-28 8:39:33.6350,0.417,-0.581,-0.954,-1.13,1.28,1.03,1.01,-0.13,0.18
2022-01-28 8:39:33.6450,0.41,-0.625,-0.977,-1.1,1.65,1.33,1.01,-0.13,0.18
2022-01-28 8:39:33.6550,0.377,-0.648,-0.979,-0.86,1.81,1.4,0.97,-0.48,0.18
