time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
,0.1,-0.502,-0.827,0.16,0.74,-0.64,-0.6,0.08,-0.6
2022-01-27 8:39:10.8660,0.124,-0.487,-0.859,0.0,0.74,-0.61,-0.6,0.13,-0.59
2022-01-27 8:39:10.8730,0.141,-0.477,-0.852,-0.36,0.85,-0.55,-0.57,0.16,-0.57
2022-01-27 8:39:10.8790,0.164,-0.461,-0.855,-0.73,0.67,-0.5,-0.54,0.12,-0.55
2022-01-27 8:39:10.8900,0.188,-0.449,-0.876,-0.92,0.73,-0.31,-0.52,0.01,-0.51
2022-01-27 8:39:10.9000,0.207,-0.455,-0.9,-0.92,0.73,-0.31,-0.52,0.01,-0.51
2022-01-27 8:39:10.9100,0.223,-0.456,-0.932,-1.09,0.83,-0.02,-0.43,-0.37,-0.36
2022-01-27 8:39:10.9200,0.227,-0.453,-0.946,-1.21,0.81,0.22,-0.32,-0.58,-0.3
2022-01-27 8:39:10.9310,0.221,-0.444,-0.948,-1.21,0.81,0.22,-0.2,-0.73,-0.27
2022-01-27 8:39:10.9410,0.204,-0.441,-0.936,-1.15,0.78,0.13,-0.2,-0.73,-0.27
2022-01-27 8:39:10.9510,0.173,-0.447,-0.918,-0.95,0.81,-0.04,0.01,-0.75,-0.21
2022-01-27 8:39:10.9610,0.133,-0.455,-0.902,-0.65,0.91,-0.23,0.01,-0.75,-0.21
2022-01-27 8:39:10.9710,0.111,-0.453,-0.914,-0.38,0.91,-0.24,0.19,-0.57,-0.26
2022-01-27 8:39:10.9800,0.111,-0.454,-0.945,-0.44,0.88,0.27,0.27,-0.51,-0.34
2022-01-27 8:39:10.9910,0.113,-0.455,-0.959,-0.44,0.88,0.27,0.36,-0.41,-0.38
2022-01-27 8:39:11.0010,0.108,-0.45,-0.944,-0.4,0.71,0.04,0.47,-0.23,-0.38
2022-01-27 8:39:11.0110,0.108,-0.44,-0.926,-0.4,0.71,0.04,0.57,-0.05,-0.34
2022-01-27 8:39:11.0210,0.115,-0.432,-0.93,-0.45,0.57,0.01,0.57,-0.05,-0.34
2022-01-27 8:39:11.0310,0.127,-0.442,-0.928,-0.53,0.53,0.09,0.62,0.1,-0.25
2022-01-27 8:39:11.0410,0.146,-0.466,-0.926,-0.86,0.89,0.2,0.55,0.05,-0.21
2022-01-27 8:39:11.0510,0.163,-0.491,-0.944,-0.86,0.89,0.2,0.47,-0.07,-0.2
2022-01-27 8:39:11.0610,0.166,-0.497,-0.953,-0.93,1.0,0.33,0.4,-0.2,-0.22
2022-01-27 8:39:11.0710,0.155,-0.484,-0.952,-0.89,0.88,0.4,0.4,-0.2,-0.25
2022-01-27 8:39:11.0810,0.131,-0.476,-0.945,-0.7,0.74,0.31,0.33,-0.29,-0.27
2022-01-27 8:39:11.0910,0.105,-0.471,-0.976,-0.47,0.68,0.47,0.3,-0.34,-0.29
2022-01-27 8:39:11.1010,0.08,-0.455,-1.028,-0.23,0.54,0.95,0.26,-0.44,-0.35
2022-01-27 8:39:11.1110,0.062,-0.431,-1.074,-0.06,0.3,1.45,0.21,-0.56,-0.44
2022-01-27 8:39:11.1210,0.043,-0.413,-1.094,0.09,0.08,1.77,0.19,-0.62,-0.52
2022-01-27 8:39:11.1310,0.024,-0.395,-1.069,0.23,-0.09,1.69,0.21,-0.58,-0.56
2022-01-27 8:39:11.1410,0.001,-0.378,-1.02,0.42,-0.29,1.28,0.25,-0.41,-0.56
2022-01-27 8:39:11.1510,-0.021,-0.366,-0.948,0.63,-0.45,0.67,0.3,-0.14,-0.55
2022-01-27 8:39:11.1610,-0.038,-0.358,-0.886,0.83,-0.56,-0.03,0.33,0.13,-0.51
2022-01-27 8:39:11.1710,-0.051,-0.352,-0.876,1.01,-0.65,-0.33,0.32,0.26,-0.47
2022-01-27 8:39:11.1810,-0.062,-0.35,-0.887,1.14,-0.7,-0.2,0.28,0.3,-0.42
2022-01-27 8:39:11.1920,-0.08,-0.343,-0.88,1.35,-0.77,-0.2,0.21,0.31,-0.4
2022-01-27 8:39:11.2010,-0.1,-0.329,-0.88,1.58,-0.9,-0.25,0.1,0.25,-0.41
2022-01-27 8:39:11.2120,-0.115,-0.317,-0.919,1.8,-1.05,-0.02,-0.01,0.11,-0.44
2022-01-27 8:39:11.2210,-0.124,-0.316,-0.96,1.93,-1.08,0.45,-0.07,-0.06,-0.47
2022-01-27 8:39:11.2310,-0.129,-0.315,-0.956,2.08,-1.11,0.33,-0.08,-0.13,-0.49
2022-01-27 8:39:11.2430,-0.139,-0.307,-0.923,2.08,-1.11,0.33,-0.05,-0.14,-0.49
2022-01-27 8:39:11.2510,-0.15,-0.303,-0.9,2.21,-1.17,0.02,-0.01,-0.11,-0.49
2022-01-27 8:39:11.2620,-0.151,-0.309,-0.887,2.27,-1.14,-0.1,0.04,-0.06,-0.48
2022-01-27 8:39:11.2720,-0.145,-0.319,-0.856,2.24,-1.05,-0.34,0.04,-0.06,-0.48
2022-01-27 8:39:11.2820,-0.139,-0.338,-0.827,2.21,-0.91,-0.66,0.09,0.06,-0.39
2022-01-27 8:39:11.2920,-0.124,-0.371,-0.819,2.13,-0.64,-0.83,0.06,0.06,-0.36
2022-01-27 8:39:11.3010,-0.109,-0.404,-0.828,1.98,-0.3,-0.77,0.0,0.02,-0.36
2022-01-27 8:39:11.3120,-0.086,-0.42,-0.843,1.82,-0.06,-0.66,-0.06,-0.09,-0.41
2022-01-27 8:39:11.3220,-0.058,-0.423,-0.857,1.39,0.05,-0.56,-0.1,-0.18,-0.48
2022-01-27 8:39:11.3320,-0.053,-0.425,-0.836,1.39,0.05,-0.56,-0.13,-0.19,-0.51
2022-01-27 8:39:11.3420,-0.059,-0.424,-0.813,1.45,0.08,-0.83,-0.13,-0.15,-0.5
2022-01-27 8:39:11.3520,-0.065,-0.412,-0.8,1.52,0.01,-0.99,-0.12,-0.06,-0.47
2022-01-27 8:39:11.3620,-0.061,-0.403,-0.793,1.54,-0.09,-1.1,-0.1,0.01,-0.44
2022-01-27 8:39:11.3720,-0.045,-0.398,-0.8,1.44,-0.12,-1.07,-0.07,0.0,-0.43
2022-01-27 8:39:11.3820,-0.019,-0.388,-0.816,1.24,-0.19,-0.96,-0.05,-0.04,-0.44
2022-01-27 8:39:11.3920,0.005,-0.382,-0.833,0.99,-0.27,-0.76,-0.01,-0.08,-0.48
2022-01-27 8:39:11.4020,0.021,-0.373,-0.828,0.82,-0.47394723415374757,-0.8414084851741791,0.04,-0.11,-0.53
2022-01-27 8:39:11.4120,0.025,-0.354,-0.817,0.73,-0.48,-0.85,0.06,-0.1,-0.58
2022-01-27 8:39:11.4220,0.019,-0.345,-0.803,0.79,-0.61,-0.97,0.06,-0.07,-0.62
2022-01-27 8:39:11.4320,0.015,-0.341,-0.785,0.86,-0.66,-1.14,0.0,-0.04,-0.62
2022-01-27 8:39:11.4420,0.009,-0.34,-0.763,0.92,-0.67,-1.31,-0.08,0.04,-0.61
2022-01-27 8:39:11.4520,-0.001,-0.341,-0.727,1.05,-0.65,-1.64,-0.18,0.15,-0.55
2022-01-27 8:39:11.4620,-0.006,-0.339,-0.691,1.14,-0.63,-2.0,-0.27,0.31,-0.47
2022-01-27 8:39:11.4720,-0.007,-0.338,-0.656,1.22,-0.62,-2.37,-0.35,0.47,-0.37
2022-01-27 8:39:11.4820,0.0,-0.341,-0.651,1.25,-0.57,-2.57,-0.4,0.54,-0.27
2022-01-27 8:39:11.4920,0.025,-0.347,-0.683,1.12,-0.48,-2.37,-0.4,0.56,-0.18
2022-01-27 8:39:11.5020,0.038,-0.345,-0.692,0.96,-0.42,-2.14,-0.31,0.64,-0.09
2022-01-27 8:39:11.5120,0.03,-0.34,-0.675,1.04,-0.43,-2.26,-0.15,0.77,0.01
2022-01-27 8:39:11.5230,0.02,-0.335,-0.647,1.22,-0.47,-2.48,0.04,0.97,0.1
2022-01-27 8:39:11.5330,0.02,-0.333,-0.613,1.35,-0.51,-2.79,0.21,1.19,0.16
2022-01-27 8:39:11.5420,0.03,-0.337,-0.591,1.38,-0.52,-3.04,0.33,1.36,0.21
2022-01-27 8:39:11.5520,0.04,-0.349,-0.581,1.39,-0.46,-3.13,0.39,1.46,0.25
2022-01-27 8:39:11.5620,0.057,-0.364,-0.578,1.38,-0.35,-3.16,0.41,1.48,0.25
2022-01-27 8:39:11.5730,0.106,-0.381,-0.626,1.18,-0.25,-2.93,0.43,1.3,0.2
2022-01-27 8:39:11.5820,0.176,-0.418,-0.728,0.59,0.01,-1.95,0.52,0.98,0.14
2022-01-27 8:39:11.5920,0.215,-0.442,-0.768,0.17,0.3,-1.24,0.67,0.68,0.11
2022-01-27 8:39:11.6020,0.211,-0.421,-0.783,0.31,-0.24,-0.89,0.83,0.46,0.12
2022-01-27 8:39:11.6120,0.195,-0.389,-0.785,0.31,-0.24,-0.89,0.95,0.38,0.19
2022-01-27 8:39:11.6230,0.203,-0.405,-0.768,0.35,-0.34,-0.96,0.98,0.38,0.28
