time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-28 8:41:33.3710,0.01,-0.309,-0.394,1.55,-0.8,-4.67,0.09,0.86,-0.95
2022-01-28 8:41:33.3840,0.066,-0.319,-0.463,1.16,-0.92,-4.94,0.1,0.88,-0.89
2022-01-28 8:41:33.3940,0.106,-0.351,-0.619,0.8,-0.68,-3.72,0.08,0.56,-0.83
2022-01-28 8:41:33.4040,0.157,-0.381,-0.678,0.44,-0.37,-2.39,0.06,0.19,-0.78
2022-01-28 8:41:33.4140,0.189,-0.402,-0.649,0.0,-0.08,-2.24,0.06,-0.1,-0.74
2022-01-28 8:41:33.4240,0.182,-0.395,-0.619,-0.13,0.03,-2.6,0.05,-0.27,-0.73
2022-01-28 8:41:33.4340,0.168,-0.392,-0.609,-0.01,-0.07,-2.83,0.05,-0.27,-0.73
2022-01-28 8:41:33.4440,0.154,-0.405,-0.611,0.13,0.0,-2.88,0.02,-0.33,-0.74
2022-01-28 8:41:33.4540,0.149,-0.419,-0.624,0.24,0.15,-2.82,0.03,-0.29,-0.75
2022-01-28 8:41:33.4640,0.16,-0.43,-0.643,0.24,0.3,-2.66,0.06,-0.22,-0.74
2022-01-28 8:41:33.4740,0.178,-0.439,-0.662,0.1,0.39,-2.48,0.09,-0.15,-0.69
2022-01-28 8:41:33.4840,0.194,-0.454,-0.686,-0.05,0.51,-2.28,0.11,-0.1,-0.61
2022-01-28 8:41:33.4940,0.21,-0.475,-0.699,-0.19,0.67,-2.05,0.12,-0.03,-0.49
2022-01-28 8:41:33.5050,0.218,-0.496,-0.694,-0.32,0.89,-2.0,0.11,0.04,-0.37
2022-01-28 8:41:33.5140,0.221,-0.508,-0.705,-0.35,1.06,-2.03,0.09,0.07,-0.26
2022-01-28 8:41:33.5240,0.228,-0.52,-0.744,-0.37,1.16,-1.83,0.08,-0.01,-0.18
2022-01-28 8:41:33.5350,0.243,-0.536,-0.806,-0.47,1.31,-1.31,0.1,-0.17,-0.11
2022-01-28 8:41:33.5450,0.245,-0.534,-0.841,-0.61,1.41,-0.77,0.19,-0.32,-0.08
2022-01-28 8:41:33.5550,0.234,-0.514,-0.868,-0.59,1.28,-0.49,0.33,-0.41,-0.08
2022-01-28 8:41:33.5640,0.23,-0.505,-0.889,-0.53,1.08,-0.23,0.47,-0.42,-0.11
2022-01-28 8:41:33.5750,0.222,-0.505,-0.894,-0.53,0.99,-0.05,0.57,-0.32,-0.16
2022-01-28 8:41:33.5850,0.21,-0.507,-0.88,-0.44,0.96,-0.07,0.6,-0.13,-0.18
2022-01-28 8:41:33.5940,0.2,-0.503,-0.872,-0.33,0.93,-0.19,0.56,0.11,-0.2
2022-01-28 8:41:33.6050,0.191,-0.482,-0.881,-0.21,0.78,-0.19,0.46,0.36,-0.22
2022-01-28 8:41:33.6150,0.2,-0.466,-0.915,-0.11,0.53,0.01,0.32,0.53,-0.24
2022-01-28 8:41:33.6250,0.242,-0.468,-0.966,-0.28,0.42,0.43,0.16,0.58,-0.25
2022-01-28 8:41:33.6350,0.295,-0.491,-1.001,-0.68,0.5,0.96,0.02,0.6,-0.2
2022-01-28 8:41:33.6450,0.351,-0.544,-0.999,-1.17,0.84,1.15,-0.11,0.64,-0.08
2022-01-28 8:41:33.6550,0.394,-0.608,-1.007,-1.63,1.45,1.11,-0.23,0.65,0.08
2022-01-28 8:41:33.6650,0.412,-0.648,-1.028,-1.92,2.05,1.29,-0.33,0.66,0.24
2022-01-28 8:41:33.6750,0.41,-0.646,-1.029,-1.95,2.31,1.44,-0.39,0.71,0.34
2022-01-28 8:41:33.6850,0.4,-0.624,-1.031,-1.86,2.21,1.39,-0.4,0.76,0.4
2022-01-28 8:41:33.6950,0.384,-0.589,-1.05,-1.66,1.99,1.51,-0.36,0.82,0.4
2022-01-28 8:41:33.7050,0.384,-0.537,-1.056,-1.5,1.59,1.65,-0.28,0.83,0.37
2022-01-28 8:41:33.7150,0.392,-0.493,-1.095,-1.48,1.1,1.78,-0.2,0.69,0.36
2022-01-28 8:41:33.7250,0.416,-0.46,-1.143,-1.58,0.73,2.3,-0.13,0.48,0.34
2022-01-28 8:41:33.7350,0.437,-0.416,-1.14,-1.79,0.4,2.61,-0.07,0.32,0.34
2022-01-28 8:41:33.7450,0.446,-0.37,-1.094,-1.96,-0.09,2.4,-0.04,0.28,0.4
2022-01-28 8:41:33.7560,0.435,-0.347,-1.035,-1.97,-0.46,1.88,-0.06,0.34,0.52
2022-01-28 8:41:33.7670,0.415,-0.32,-0.995,-1.79,-0.67,1.33,-0.15,0.43,0.62
2022-01-28 8:41:33.7770,0.409,-0.271,-1.0,-1.6,-1.0,1.08,-0.31,0.45,0.64
2022-01-28 8:41:33.7870,0.42,-0.225,-1.015,-1.62,-1.51,1.27,-0.48,0.5,0.66
2022-01-28 8:41:33.7970,0.407,-0.21,-0.985,-1.44,-1.87,0.89,-0.61,0.6,0.76
2022-01-28 8:41:33.8070,0.385,-0.198,-0.953,-1.44,-1.87,0.89,-0.68,0.76,0.92
2022-01-28 8:41:33.8170,0.37,-0.176,-0.911,-1.21,-2.01,0.54,-0.7,0.98,1.12
2022-01-28 8:41:33.8270,0.362,-0.16,-0.872,-1.05,-2.18,0.11,-0.68,1.19,1.31
2022-01-28 8:41:33.8370,0.358,-0.149,-0.845,-0.93,-2.28,-0.22,-0.65,1.38,1.48
2022-01-28 8:41:33.8470,0.347,-0.141,-0.832,-0.81,-2.36,-0.42,-0.62,1.53,1.63
2022-01-28 8:41:33.8570,0.329,-0.129,-0.82,-0.61,-2.44,-0.51,-0.61,1.62,1.72
2022-01-28 8:41:33.8670,0.305,-0.115,-0.815,-0.33,-2.56,-0.6,-0.62,1.67,1.74
2022-01-28 8:41:33.8770,0.284,-0.11,-0.814,-0.01,-2.68,-0.58,-0.62,1.7,1.72
2022-01-28 8:41:33.8870,0.27,-0.119,-0.799,0.25,-2.67,-0.63,-0.65,1.68,1.65
2022-01-28 8:41:33.8970,0.255,-0.144,-0.799,0.46,-2.52,-0.71,-0.69,1.62,1.57
2022-01-28 8:41:33.9070,0.245,-0.175,-0.791,0.84,-1.89,-0.76,-0.74,1.54,1.51
2022-01-28 8:41:33.9180,0.234,-0.21,-0.782,1.04,-1.53,-0.84,-0.77,1.45,1.48
2022-01-28 8:41:33.9280,0.214,-0.239,-0.77,1.33,-1.29,-0.94,-0.77,1.35,1.5
2022-01-28 8:41:33.9370,0.184,-0.253,-0.763,1.33,-1.29,-0.94,-0.77,1.35,1.5
2022-01-28 8:41:33.9480,0.148,-0.266,-0.764,1.7,-1.15,-0.98,-0.68,1.13,1.57
2022-01-28 8:41:33.9580,0.109,-0.282,-0.772,2.1,-1.01,-0.9,-0.58,1.02,1.56
2022-01-28 8:41:33.9670,0.08,-0.294,-0.765,2.49,-0.87,-0.86,-0.45,0.92,1.48
2022-01-28 8:41:33.9770,0.072,-0.317,-0.765,2.73,-0.75,-0.93,-0.31,0.8,1.32
2022-01-28 8:41:33.9880,0.081,-0.35,-0.779,2.75,-0.49,-0.85,-0.2,0.63,1.08
2022-01-28 8:41:33.9980,0.091,-0.379,-0.795,2.65,-0.2,-0.67,-0.11,0.41,0.83
2022-01-28 8:41:34.0080,0.083,-0.402,-0.809,2.6,0.05,-0.52,-0.11,0.41,0.83
2022-01-28 8:41:34.0180,0.065,-0.421,-0.813,2.72,0.25,-0.4,0.0,-0.05,0.48
2022-01-28 8:41:34.0280,0.042,-0.429,-0.808,3.09,0.41,-0.46,0.06,-0.22,0.39
2022-01-28 8:41:34.0380,0.021,-0.431,-0.806,3.09,0.41,-0.46,0.11,-0.33,0.34
2022-01-28 8:41:34.0470,0.009,-0.442,-0.804,3.22,0.42,-0.49,0.17,-0.4,0.32
2022-01-28 8:41:34.0570,0.008,-0.46,-0.814,3.25,0.55,-0.49,0.23,-0.47,0.29
2022-01-28 8:41:34.0670,0.009,-0.476,-0.836,3.12,0.83,-0.13,0.3,-0.54,0.22
2022-01-28 8:41:34.0780,0.012,-0.496,-0.863,3.12,0.83,-0.13,0.38,-0.63,0.12
2022-01-28 8:41:34.0880,0.014,-0.516,-0.902,3.03,1.0,0.21,0.48,-0.69,0.03
2022-01-28 8:41:34.0970,0.015,-0.535,-0.918,2.96,1.14,0.51,0.58,-0.71,-0.07
2022-01-28 8:41:34.1080,0.014,-0.543,-0.941,2.9,1.27,0.66,0.66,-0.7,-0.2
2022-01-28 8:41:34.1180,0.008,-0.528,-0.956,2.87,1.22,0.93,0.74,-0.59,-0.36
2022-01-28 8:41:34.1280,0.011,-0.513,-0.938,2.77,0.86,0.83,0.78,-0.46,-0.52
2022-01-28 8:41:34.1380,0.037,-0.522,-0.948,2.77,0.86,0.83,0.76,-0.4,-0.67
2022-01-28 8:41:34.1480,0.076,-0.535,-0.955,2.45,0.95,0.99,0.68,-0.37,-0.83
2022-01-28 8:41:34.1580,0.116,-0.544,-0.945,2.05,1.03,1.0,0.59,-0.34,-1.0
2022-01-28 8:41:34.1680,0.144,-0.546,-0.958,1.71,1.09,0.94,0.48,-0.34,-1.15
2022-01-28 8:41:34.1780,0.16,-0.549,-0.978,1.52,1.09,1.17,0.4,-0.35,-1.28
2022-01-28 8:41:34.1880,0.173,-0.561,-1.001,1.4,1.18,1.35,0.35,-0.37,-1.39
2022-01-28 8:41:34.1980,0.187,-0.556,-1.026,1.3,1.27,1.61,0.29,-0.39,-1.51
2022-01-28 8:41:34.2080,0.201,-0.537,-1.057,1.2,1.16,1.86,0.23,-0.4,-1.59
2022-01-28 8:41:34.2180,0.22,-0.533,-1.096,1.08,1.05,2.17,0.21,-0.44,-1.63
2022-01-28 8:41:34.2290,0.236,-0.529,-1.159,0.91,1.07,2.67,0.24,-0.49,-1.66
2022-01-28 8:41:34.2380,0.249,-0.505,-1.199,0.69,0.76,3.6,0.3,-0.62,-1.71
2022-01-28 8:41:34.2490,0.262,-0.481,-1.243,0.69,0.76,3.6,0.3,-0.62,-1.71
2022-01-28 8:41:34.2580,0.267,-0.458,-1.274,0.56,0.31,4.25,0.35,-1.0,-1.92
2022-01-28 8:41:34.2690,0.265,-0.406,-1.313,0.59,-0.22,4.65,0.32,-1.23,-2.13
2022-01-28 8:41:34.2790,0.256,-0.347,-1.352,0.59,-0.22,4.65,0.3,-1.38,-2.35
2022-01-28 8:41:34.2890,0.252,-0.288,-1.354,0.66,-0.74,4.89,0.3,-1.38,-2.35
2022-01-28 8:41:34.2990,0.254,-0.24,-1.343,0.64,-1.24,4.77,0.39,-1.11,-2.55
2022-01-28 8:41:34.3090,0.252,-0.183,-1.344,0.66,-1.67,4.7,0.39,-1.11,-2.55
2022-01-28 8:41:34.3190,0.254,-0.138,-1.329,0.69,-2.2,4.68,0.53,-0.79,-2.49
2022-01-28 8:41:34.3380,0.257,-0.12,-1.319,0.76,-2.64,4.5,0.75,-0.46,-2.32
2022-01-28 8:41:34.3400,0.253,-0.125,-1.314,0.76,-2.64,4.5,1.29,-0.1,-1.92
2022-01-28 8:41:34.3490,0.237,-0.131,-1.299,0.92,-2.61,4.48,1.59,-0.11,-1.77
