time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-30 16:34:02.3630,-0.089,-0.42,-0.763,0.41,-0.36,-0.94,0.92,-2.47,-0.23
2022-01-30 16:34:09.8340,-0.061,-0.373,-0.529,0.41,-0.36,-0.94,0.82,-2.28,-0.4
2022-01-30 16:34:09.8390,-0.028,-0.28,-0.419,-0.5470181339979172,-1.78,-4.39,0.52,-1.91,-0.54
2022-01-30 16:34:09.8500,-0.035,-0.188,-0.312,-0.64,-2.79,-5.33,0.15,-1.28,-0.6
2022-01-30 16:34:09.8590,-0.03,-0.156,-0.177,-0.64,-2.79,-5.33,-0.19,-0.38,-0.59
2022-01-30 16:34:09.8690,0.004,-0.157,-0.079,-1.03,-3.18,-7.69,-0.5,0.66,-0.5
2022-01-30 16:34:09.8790,0.041,-0.169,-0.045,-1.3,-3.03,-8.14,-0.5,0.66,-0.5
2022-01-30 16:34:09.8900,0.087,-0.183,-0.068,-1.56,-2.83,-8.03,-0.79,2.53,-0.16
2022-01-30 16:34:09.8990,0.132,-0.201,-0.149,-1.81,-2.57,-7.37,-0.7,2.92,-0.03
2022-01-30 16:34:09.9100,0.164,-0.128,-0.356,-1.81,-2.57,-7.37,-0.57,2.52,0.01
2022-01-30 16:34:09.9190,0.219,0.0,-0.646,-1.83,-4.333769715428352,-2.6530209052562714,-0.39,1.61,0.08
2022-01-30 16:34:09.9300,0.171,-0.032,-0.611,-2.21,-4.34,-2.66,-0.12,0.81,0.26
2022-01-30 16:34:09.9390,0.111,-0.099,-0.52,-1.03,-3.45,-3.62,0.16,0.12,0.45
2022-01-30 16:34:09.9510,0.099,-0.074,-0.443,-1.03,-3.45,-3.62,0.43,-0.39,0.58
2022-01-30 16:34:09.9600,0.03,-0.015,-0.396,-0.93,-3.61,-4.32,0.69,-0.86,0.67
2022-01-30 16:34:09.9700,-0.036,0.016,-0.375,0.2,-4.63,-5.01,0.69,-0.86,0.67
2022-01-30 16:34:09.9800,-0.075,0.039,-0.332,0.46,-4.95,-5.36,1.13,-1.54,0.72
2022-01-30 16:34:09.9900,-0.091,0.042,-0.286,0.48,-5.1,-5.76,1.34,-1.66,0.7
2022-01-30 16:34:10.0000,-0.087,0.026,-0.245,0.28,-5.07,-6.09,1.54,-1.56,0.65
2022-01-30 16:34:10.0110,-0.075,-0.003,-0.195,0.28,-5.07,-6.09,1.74,-1.2,0.57
2022-01-30 16:34:10.0200,-0.066,-0.037,-0.143,-0.2,-4.75,-6.89,1.74,-1.2,0.57
2022-01-30 16:34:10.0300,-0.003,-0.078,-0.039,-0.7396829395741225,-4.51,-7.69,1.92,1.02,0.04
2022-01-30 16:34:10.0410,0.088,-0.11,0.034,-1.65,-4.34,-8.58,1.97,2.35,-0.43
2022-01-30 16:34:10.0510,0.021,-0.183,-0.143,-1.65,-4.34,-8.58,2.15,3.45,-0.77
2022-01-30 16:34:10.0610,-0.03,-0.304,-0.348,-0.9,-3.87,-6.94,2.44,4.49,-0.98
2022-01-30 16:34:10.0710,0.001,-0.469,-0.609,0.02,-2.91,-4.82,2.84,5.22,-1.09
2022-01-30 16:34:10.0810,0.072,-0.687,-1.259,0.23,-1.54,-2.25,2.72,3.33,-1.13
2022-01-30 16:34:10.0910,0.205,-0.929,-3.001,0.02,0.32,3.37,1.38,-0.32,-1.08
2022-01-30 16:34:10.1010,0.345,-1.206,-2.021,-2.36,5.19,15.39,0.92,0.52,-1.03
2022-01-30 16:34:10.1110,0.288,-1.073,-0.546,-2.36,5.19,15.39,0.25,2.09,-1.22
2022-01-30 16:34:10.1210,0.211,-0.823,-0.906,-1.88,4.47,-1.57,-0.84,2.83,-1.23
2022-01-30 16:34:10.1310,0.219,-0.873,-1.059,-0.51,2.03,3.15,-1.84,3.29,-1.0
2022-01-30 16:34:10.1410,0.266,-1.062,-0.989,-0.51,2.03,3.15,-2.7,3.44,-0.65
2022-01-30 16:34:10.1510,0.361,-1.187,-1.091,-0.62,4.0,2.33,-3.4,3.12,-0.3
2022-01-30 16:34:10.1610,0.418,-1.217,-1.23,-1.21,5.58,3.05,-3.83,2.37,0.01
2022-01-30 16:34:10.1710,0.345,-1.205,-1.387,-1.66,6.22,4.29,-3.96,1.4,0.22
2022-01-30 16:34:10.1810,0.261,-1.16,-1.492,-0.89,6.46,5.66,-3.85,0.52,0.3
2022-01-30 16:34:10.1910,0.18,-1.135,-1.547,0.06,6.33,6.61,-3.6,-0.08,0.29
2022-01-30 16:34:10.2010,0.044,-1.078,-1.601,0.83,6.36,6.99,-3.18,-0.6,0.23
2022-01-30 16:34:10.2120,-0.1,-0.951,-1.625,2.07,6.16,7.36,-2.66,-0.95,0.04
2022-01-30 16:34:10.2210,-0.173,-0.809,-1.569,4.19,4.06,6.94,-2.06,-1.07,-0.2
2022-01-30 16:34:10.2320,-0.207,-0.689,-1.428,4.48,3.04,5.54,-1.45,-1.02,-0.39
2022-01-30 16:34:10.2410,-0.19,-0.574,-1.26,4.31,2.04,3.8,-0.95,-0.92,-0.52
2022-01-30 16:34:10.2520,-0.137,-0.481,-1.12,3.75,1.19,2.35,-0.6,-0.8,-0.59
2022-01-30 16:34:10.2790,-0.081,-0.409,-0.971,2.61,-0.13,-0.74,-0.39,-0.63,-0.6
2022-01-30 16:34:10.2740,-0.031,-0.337,-0.81,2.61,-0.13,-0.74,-0.27,-0.43,-0.57
2022-01-30 16:34:10.2830,0.002,-0.261,-0.664,2.25,-0.83,-2.22,-0.19,-0.24,-0.52
2022-01-30 16:34:10.2900,0.032,-0.19,-0.548,2.25,-0.83,-2.22,-0.12,-0.12,-0.45
2022-01-30 16:34:10.2990,0.06,-0.133,-0.478,1.96,-1.51,-3.41,-0.04,-0.11,-0.39
2022-01-30 16:34:10.3090,0.083,-0.095,-0.43,1.68,-2.07,-4.16,-0.04,-0.11,-0.39
2022-01-30 16:34:10.3290,0.108,-0.073,-0.381,1.45,-2.45,-4.64,0.15,-0.32,-0.25
2022-01-30 16:34:10.3300,0.127,-0.059,-0.335,0.99,-2.83,-5.58,0.28,-0.46,-0.17
2022-01-30 16:34:10.3410,0.139,-0.047,-0.294,0.83,-2.97,-6.0,0.4,-0.59,-0.08
2022-01-30 16:34:10.3510,0.145,-0.039,-0.256,0.83,-2.97,-6.0,0.5,-0.69,0.03
2022-01-30 16:34:10.3610,0.146,-0.029,-0.226,0.7,-3.09,-6.37,0.59,-0.77,0.16
2022-01-30 16:34:10.3710,0.139,-0.008,-0.205,0.6136576813459397,-3.4692197048664095,-6.881689258217812,0.64,-0.79,0.3
2022-01-30 16:34:10.3810,0.129,0.014,-0.19,0.61,-3.47,-6.89,0.66,-0.74,0.46
2022-01-30 16:34:10.3910,0.124,0.022,-0.175,0.63,-3.77,-7.03,0.65,-0.64,0.64
2022-01-30 16:34:10.4010,0.12,0.018,-0.169,0.55,-3.96,-7.23,0.62,-0.53,0.8
2022-01-30 16:34:10.4120,0.118,0.015,-0.185,0.55,-3.96,-7.23,0.59,-0.44,0.92
2022-01-30 16:34:10.4220,0.12,0.004,-0.205,0.5,-4.0,-7.09,0.57,-0.36,1.02
2022-01-30 16:34:10.4330,0.125,-0.016,-0.229,0.41,-3.97,-6.88,0.54,-0.31,1.07
2022-01-30 16:34:10.4410,0.13,-0.036,-0.283,0.3,-3.85,-6.64,0.49,-0.34,1.08
2022-01-30 16:34:10.4520,0.118,-0.051,-0.369,0.16,-3.71,-6.14,0.49,-0.34,1.08
2022-01-30 16:34:10.4620,0.112,-0.053,-0.452,0.19,-3.61,-5.3,0.3,-0.26,1.06
2022-01-30 16:34:10.4720,0.094,-0.081,-0.549,0.27,-3.43,-3.6,0.18,-0.24,1.12
2022-01-30 16:34:10.4820,0.075,-0.098,-0.756,0.27,-3.43,-3.6,0.12,-0.18,1.16
2022-01-30 16:34:10.4920,0.07,-0.1,-0.906,0.4,-3.25,-1.62,0.24,0.11,1.13
2022-01-30 16:34:10.5020,0.125,-0.163,-1.026,-0.05,-2.79,1.14,0.5,0.63,1.02
2022-01-30 16:34:10.5130,0.248,-0.311,-1.183,-0.05,-2.79,1.14,0.7,1.14,0.89
2022-01-30 16:34:10.5220,0.359,-0.517,-1.372,-2.27,0.43,4.54,0.71,1.63,0.7
2022-01-30 16:34:10.5330,0.416,-0.666,-1.564,-2.27,0.43,4.54,0.71,1.63,0.7
2022-01-30 16:34:10.5420,0.451,-0.773,-1.775,-2.77,1.94,6.42,0.32,2.05,-0.04
2022-01-30 16:34:10.5530,0.523,-0.924,-1.925,-3.43,4.37,10.13,0.21,1.88,-0.42
2022-01-30 16:34:10.5620,0.618,-0.997,-2.084,-4.18,5.22,11.74,0.17,1.32,-0.75
2022-01-30 16:34:10.5740,0.693,-0.97,-2.188,-4.18,5.22,11.74,0.17,1.32,-0.75
2022-01-30 16:34:10.5840,0.737,-0.932,-2.212,-5.2,4.65,13.24,0.1,0.58,-0.96
2022-01-30 16:34:10.5950,0.753,-0.92,-2.157,-5.2,4.65,13.24,-0.25,-0.39,-1.0
2022-01-30 16:34:10.6030,0.753,-0.905,-2.104,-5.35,4.45,12.19,-0.25,-0.39,-1.0
2022-01-30 16:34:10.6220,0.746,-0.88,-2.033,-5.29,4.28,11.51,-0.76,-0.64,-1.11
2022-01-30 16:34:10.6220,0.745,-0.86,-1.931,-5.28,4.15,10.48,-1.1,-0.61,-1.1
2022-01-30 16:34:10.6320,0.752,-0.871,-1.843,-5.34,4.36,9.51,-1.48,-0.67,-0.96
2022-01-30 16:34:10.6420,0.739,-0.861,-1.807,-5.34,4.36,9.51,-1.78,-0.97,-0.7
2022-01-30 16:34:10.6530,0.686,-0.8,-1.784,-4.88,4.11,8.72,-1.78,-0.97,-0.7
