time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-31 9:57:01.1980,-0.166,-0.231,-0.954,1.2,-0.53,0.0,0.18,-0.2,-0.45
2022-01-31 9:58:14.0780,-0.145,-0.256,-0.95,1.27,-0.6,-0.02,0.14,0.12,-0.41
2022-01-31 9:58:14.0870,-0.12,-0.282,-0.942,1.1,-0.39,-0.06,0.06,0.36,-0.33
2022-01-31 9:58:14.0970,-0.096,-0.296,-0.924,0.9,-0.13,-0.12,-0.04,0.55,-0.26
2022-01-31 9:58:14.1070,-0.08,-0.294,-0.912,0.71,0.04,-0.28,-0.14,0.68,-0.22
2022-01-31 9:58:14.1180,-0.075,-0.287,-0.911,0.6,0.08,-0.44,-0.23,0.75,-0.22
2022-01-31 9:58:14.1280,-0.071,-0.287,-0.91,0.61,0.02,-0.47,-0.29,0.79,-0.24
2022-01-31 9:58:14.1380,-0.058,-0.293,-0.906,0.66,0.03,-0.47,-0.34,0.81,-0.25
2022-01-31 9:58:14.1480,-0.043,-0.296,-0.914,0.63,0.11,-0.53,-0.38,0.76,-0.27
2022-01-31 9:58:14.1580,-0.026,-0.299,-0.934,0.58,0.18,-0.51,-0.42,0.66,-0.29
2022-01-31 9:58:14.1680,-0.016,-0.3,-0.944,0.48,0.26,-0.33,-0.45,0.58,-0.3
2022-01-31 9:58:14.1780,-0.012,-0.299,-0.953,0.43,0.31,-0.21,-0.48,0.55,-0.3
2022-01-31 9:58:14.1880,-0.015,-0.293,-0.957,0.43,0.36,-0.14,-0.51,0.61,-0.3
2022-01-31 9:58:14.1980,-0.02,-0.28,-0.949,0.51,0.36,-0.09,-0.55,0.77,-0.27
2022-01-31 9:58:14.2080,-0.012,-0.27,-0.936,0.64,0.3,-0.14,-0.6,0.93,-0.24
2022-01-31 9:58:14.2180,0.005,-0.268,-0.933,0.7,0.24,-0.28,-0.67,1.06,-0.21
2022-01-31 9:58:14.2280,0.018,-0.254,-0.921,0.64,0.28,-0.35,-0.87,1.16,-0.28
2022-01-31 9:58:14.2390,0.018,-0.209,-0.891,0.6,0.29,-0.43,-1.14,1.18,-0.39
2022-01-31 9:58:14.2490,0.051,-0.218,-0.888,0.72,-0.02,-0.74,-1.36,1.24,-0.4
2022-01-31 9:58:14.2590,0.121,-0.267,-0.882,0.65,0.01,-0.85,-1.51,1.41,-0.31
2022-01-31 9:58:14.2690,0.172,-0.278,-0.899,0.14,0.62,-0.89,-1.61,1.52,-0.17
2022-01-31 9:58:14.2790,0.2,-0.233,-0.949,-0.28,1.03,-0.85,-1.67,1.47,-0.01
2022-01-31 9:58:14.2890,0.21,-0.175,-0.969,-0.48,0.85,-0.38,-1.66,1.43,0.17
2022-01-31 9:58:14.2990,0.231,-0.136,-0.972,-0.45,0.44,-0.09,-1.56,1.45,0.37
2022-01-31 9:58:14.3090,0.255,-0.114,-1.011,-0.49,0.14,-0.07,-1.35,1.37,0.57
2022-01-31 9:58:14.3190,0.258,-0.083,-1.084,-0.62,0.03,0.21,-1.02,1.19,0.75
2022-01-31 9:58:14.3290,0.257,-0.074,-1.119,-0.58,-0.17,0.9,-0.59,1.1,0.92
2022-01-31 9:58:14.3390,0.242,-0.086,-1.129,-0.48,-0.29,1.39,-0.12,1.1,0.99
2022-01-31 9:58:14.3490,0.22,-0.099,-1.159,-0.28,-0.21,1.52,0.35,1.08,0.93
2022-01-31 9:58:14.3590,0.207,-0.091,-1.219,0.04,-0.12,1.77,0.77,0.93,0.73
2022-01-31 9:58:14.3700,0.185,-0.07,-1.264,0.26,-0.21,2.34,1.15,0.63,0.47
2022-01-31 9:58:14.3750,0.164,-0.066,-1.243,0.5,-0.54,2.89,1.55,0.38,0.25
2022-01-31 9:58:14.3900,0.169,-0.101,-1.143,0.77,-0.79,2.93,1.98,0.36,0.15
2022-01-31 9:58:14.4000,0.195,-0.158,-1.033,0.83,-0.73,2.13,2.42,0.54,0.13
