time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-02-08 11:23:16.3380,0.106,-0.122,-0.93,0.36,-0.62,-0.35,-0.16,-1.24,-1.24
2022-02-08 11:23:16.3460,0.116,-0.143,-0.905,0.14,-0.46,-0.6,0.32,-0.54,-1.11
2022-02-08 11:23:16.3560,0.099,-0.132,-0.879,0.26,-0.5,-0.9,0.53,-0.22,-1.08
2022-02-08 11:23:16.3660,0.119,-0.147,-0.858,0.2,-0.52,-1.06,0.66,0.08,-1.09
2022-02-08 11:23:16.3760,0.195,-0.197,-0.789,-0.48,-0.09,-1.6,0.68,0.28,-1.04
2022-02-08 11:23:16.3860,0.198,-0.238,-0.734,-0.67,0.27,-2.23,0.63,0.42,-0.98
2022-02-08 11:23:16.3960,0.175,-0.244,-0.709,-0.36,0.42,-2.5,0.56,0.53,-0.97
2022-02-08 11:23:16.4060,0.183,-0.224,-0.745,-0.29,0.17,-2.39,0.49,0.45,-1.0
2022-02-08 11:23:16.4160,0.196,-0.203,-0.844,-0.38,-0.03,-1.38,0.35,0.24,-1.08
2022-02-08 11:23:16.4260,0.192,-0.173,-0.859,-0.33,-0.35,-1.01,0.15,0.06,-1.17
2022-02-08 11:23:16.4360,0.207,-0.158,-0.834,-0.35,-0.53,-1.21,-0.06,0.03,-1.21
2022-02-08 11:23:16.4470,0.261,-0.156,-0.852,-0.78,-0.56,-1.22,-0.18,0.03,-1.16
2022-02-08 11:23:16.4570,0.324,-0.164,-0.938,-1.39,-0.44,-0.49,-0.21,-0.06,-1.03
2022-02-08 11:23:16.4670,0.357,-0.165,-1.017,-1.79,-0.39,0.35,-0.19,-0.14,-0.88
2022-02-08 11:23:16.4770,0.332,-0.153,-1.047,-1.71,-0.41,0.77,-0.16,-0.22,-0.79
2022-02-08 11:23:16.4870,0.274,-0.116,-1.046,-1.16,-0.7,0.8,-0.09,-0.21,-0.77
2022-02-08 11:23:16.4970,0.229,-0.077,-1.043,-0.68,-1.07,0.76,0.02,-0.14,-0.82
2022-02-08 11:23:16.5070,0.203,-0.065,-1.036,-0.36,-1.29,0.7,0.11,-0.09,-0.9
2022-02-08 11:23:16.5170,0.194,-0.087,-1.041,-0.26,-1.11,0.7,0.15,-0.14,-0.99
2022-02-08 11:23:16.5280,0.183,-0.101,-1.059,-0.13,-0.94,0.87,0.17,-0.22,-1.05
2022-02-08 11:23:16.5370,0.194,-0.116,-1.063,-0.19,-0.8,0.95,0.22,-0.28,-1.09
2022-02-08 11:23:16.5470,0.202,-0.123,-1.037,-0.29,-0.7,0.8,0.26,-0.26,-1.12
2022-02-08 11:23:16.5580,0.239,-0.134,-0.964,-0.52,-0.64,0.17,0.27,-0.15,-1.07
2022-02-08 11:23:16.5670,0.317,-0.154,-0.912,-1.28,-0.46,-0.46,0.31,-0.07,-0.98
2022-02-08 11:23:16.5780,0.302,-0.173,-0.91,-1.44,-0.28,-0.57,0.32,-0.01,-0.92
2022-02-08 11:23:16.5880,0.207,-0.186,-0.936,-0.57,-0.11,-0.37,0.31,-0.03,-0.92
2022-02-08 11:23:16.5980,0.137,-0.137,-0.974,0.28,-0.43,0.01,0.31,-0.11,-1.01
2022-02-08 11:23:16.6080,0.15,-0.063,-0.996,0.33,-1.2,0.28,0.36,-0.16,-1.16
2022-02-08 11:23:16.6180,0.205,-0.035,-0.973,-0.12,-1.63,0.23,0.43,0.01,-1.29
2022-02-08 11:23:16.6280,0.171,-0.057,-0.907,-0.2,-1.54,-0.45,0.66,0.36,-1.43
2022-02-08 11:23:16.6380,0.021,-0.098,-0.933,1.33,-1.15,-0.38,0.99,0.65,-1.56
2022-02-08 11:23:16.6480,0.019,-0.093,-0.929,1.9,-1.18,-0.17,1.3,0.88,-1.6
2022-02-08 11:23:16.6590,0.145,-0.138,-0.811,0.92,-1.02,-1.04,1.57,1.17,-1.5
2022-02-08 11:23:16.6680,0.21,-0.215,-0.685,0.2,-0.35,-2.29,1.74,1.36,-1.35
2022-02-08 11:23:16.6790,0.223,-0.243,-0.584,0.13,-0.09,-3.24,1.85,1.48,-1.24
2022-02-08 11:23:16.6880,0.151,-0.231,-0.475,0.77,-0.24,-4.19,1.94,1.59,-1.29
2022-02-08 11:23:16.6990,0.055,-0.172,-0.388,1.95,-0.89,-5.08,2.17,1.73,-1.44
2022-02-08 11:23:16.7090,0.009,-0.134,-0.321,2.72,-1.49,-5.54,2.57,2.02,-1.63
2022-02-08 11:23:16.7190,-0.037,-0.079,-0.157,3.29,-2.11,-6.75,3.07,2.63,-1.85
2022-02-08 11:23:16.7290,-0.143,0.022,0.141,4.53,-3.23,-9.09,3.69,3.93,-2.07
2022-02-08 11:23:16.7390,-0.212,0.11,0.527,5.81,-4.42,-12.63,4.57,5.89,-2.24
2022-02-08 11:23:16.7490,-0.196,0.15,0.772,6.39,-5.21,-15.0,5.49,8.04,-2.3
2022-02-08 11:23:16.7590,-0.128,0.191,0.913,6.55,-5.83,-16.06,6.3,9.89,-2.41
2022-02-08 11:23:16.7690,-0.054,0.284,0.886,6.6,-6.97,-15.39,6.89,11.16,-2.58
2022-02-08 11:23:16.7790,0.121,0.402,0.745,6.16,-8.16,-13.26,7.22,11.48,-2.53
2022-02-08 11:23:16.7890,0.209,0.611,0.464,4.78,-10.63,-9.55,7.07,10.64,-3.17
2022-02-08 11:23:16.7990,-0.198,0.595,0.286,9.06,-10.45,-6.48,6.48,9.37,-4.09
2022-02-08 11:23:16.8090,-0.049,0.8,0.407,9.75,-12.23,-5.12,5.67,8.67,-4.65
2022-02-08 11:23:16.8200,0.17,0.786,0.684,7.16,-12.16,-7.71,4.89,7.69,-5.2
2022-02-08 11:23:16.8290,0.255,0.823,0.386,6.99,-11.94,-4.91,4.3,6.75,-5.49
2022-02-08 11:23:16.8400,0.565,0.796,0.075,4.31,-11.37,-0.77,3.96,5.84,-5.56
2022-02-08 11:23:16.8500,0.739,0.789,-0.07,2.38,-10.59,1.73,3.72,5.03,-5.48
2022-02-08 11:23:16.8600,0.881,0.829,-0.097,1.02,-10.32,2.76,3.49,4.33,-5.38
2022-02-08 11:23:16.8700,0.967,0.912,-0.119,0.04,-10.47,3.41,3.28,3.69,-5.38
2022-02-08 11:23:16.8800,1.013,0.998,-0.169,-0.48,-10.73,4.21,3.17,3.04,-5.53
2022-02-08 11:23:16.8900,1.069,1.099,-0.225,-0.99,-11.03,5.12,3.17,2.44,-5.8
2022-02-08 11:23:16.9000,1.202,1.217,-0.25,-2.13,-11.56,5.68,3.32,1.94,-6.02
2022-02-08 11:23:16.9100,1.426,1.299,-0.261,-4.23,-11.79,5.98,3.6,1.49,-6.12
2022-02-08 11:23:16.9200,1.655,1.351,-0.193,-6.7,-11.68,5.7,3.91,1.23,-6.0
2022-02-08 11:23:16.9300,1.823,1.395,-0.021,-8.62,-11.42,4.24,4.32,1.27,-5.67
2022-02-08 11:23:16.9410,1.996,1.475,0.173,-10.44,-11.4,2.33,4.86,1.58,-5.28
2022-02-08 11:23:16.9500,2.11,1.655,0.327,-12.11,-12.27,0.66,5.46,1.79,-5.1
2022-02-08 11:23:16.9610,2.092,1.913,0.433,-12.38,-14.03,-0.51,6.14,1.75,-5.27
