time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-30 16:31:53.7360,0.192,-0.394,-0.678,-1.37,-0.95,-1.8,0.43,-0.38,-0.55
2022-01-30 16:31:53.7430,0.204,-0.408,-0.66,-1.54,-0.53,-2.28,0.44,-0.3,-0.43
2022-01-30 16:31:53.7470,0.207,-0.452,-0.626,-1.73,-0.37,-2.86,0.39,-0.24,-0.29
2022-01-30 16:31:53.7570,0.227,-0.468,-0.564,-1.73,-0.37,-2.86,0.31,-0.19,-0.18
2022-01-30 16:31:53.7670,0.238,-0.475,-0.524,-1.87,-0.33,-3.28,0.18,-0.17,-0.08
2022-01-30 16:31:53.7860,0.232,-0.477,-0.536,-1.7,-0.38,-2.92,0.07,-0.2,0.02
2022-01-30 16:31:53.7870,0.215,-0.469,-0.566,-1.7,-0.38,-2.92,0.04,-0.24,0.12
2022-01-30 16:31:53.7970,0.205,-0.449,-0.586,-1.62,-0.56,-2.72,0.09,-0.26,0.19
2022-01-30 16:31:53.8070,0.194,-0.422,-0.611,-1.55,-0.83,-2.47,0.23,-0.26,0.25
2022-01-30 16:31:53.8170,0.187,-0.396,-0.636,-1.5,-1.12,-2.22,0.4,-0.24,0.28
2022-01-30 16:31:53.8270,0.19,-0.415,-0.676,-1.56,-0.58,-1.26,0.57,-0.21,0.35
2022-01-30 16:31:53.8380,0.185,-0.469,-0.734,-1.55,-0.06,-0.72,0.69,-0.13,0.46
2022-01-30 16:31:53.8470,0.181,-0.529,-0.78,-1.55,-0.06,-0.72,0.8,0.07,0.61
2022-01-30 16:31:53.8580,0.165,-0.597,-0.81,-1.44,0.55,-0.42,0.87,0.3,0.72
2022-01-30 16:31:53.8680,0.14,-0.635,-0.906,-0.98,1.12,1.79,0.87,0.3,0.72
2022-01-30 16:31:53.8780,0.116,-0.667,-1.034,-0.81,1.44,2.71,0.82,0.39,0.69
2022-01-30 16:31:53.8880,0.1,-0.707,-1.117,-0.81,1.44,2.71,0.77,0.36,0.59
2022-01-30 16:31:53.8970,0.092,-0.746,-1.164,-0.72,2.07,3.55,0.75,0.33,0.48
2022-01-30 16:31:53.9090,0.092,-0.783,-1.187,-0.72,2.07,3.55,0.77,0.37,0.39
2022-01-30 16:31:53.9180,0.098,-0.813,-1.171,-0.76,2.42,3.06,0.82,0.53,0.32
2022-01-30 16:31:53.9270,0.1,-0.828,-1.119,-0.69,2.34,2.6,0.86,0.78,0.28
2022-01-30 16:31:53.9370,0.098,-0.825,-1.069,-0.69,2.34,2.6,0.83,1.05,0.26
2022-01-30 16:31:53.9480,0.102,-0.823,-1.012,-0.65,2.23,1.47,0.73,1.32,0.27
2022-01-30 16:31:53.9580,0.111,-0.828,-0.941,-0.7,2.2,1.0,0.52,1.51,0.29
2022-01-30 16:31:53.9680,0.128,-0.828,-0.894,-0.7,2.2,0.8352420115470887,0.22,1.56,0.3
2022-01-30 16:31:53.9780,0.147,-0.822,-0.878,-0.81,2.02,0.77,0.22,1.56,0.3
2022-01-30 16:31:53.9890,0.158,-0.806,-0.872,-0.76,1.77,0.65,-0.15,1.45,0.3
2022-01-30 16:31:53.9990,0.158,-0.775,-0.862,-0.76,1.77,0.65,-0.91,1.04,0.32
2022-01-30 16:31:54.0090,0.138,-0.725,-0.835,-0.28,0.78,-0.07,-1.2,0.87,0.36
2022-01-30 16:31:54.0190,0.119,-0.652,-0.796,-0.28,0.78,-0.07,-1.38,0.73,0.4
2022-01-30 16:31:54.0280,0.1,-0.574,-0.764,-0.06,0.12,-0.48,-1.38,0.73,0.4
2022-01-30 16:31:54.0380,0.072,-0.502,-0.746,0.5,-1.08,-0.86,-1.31,0.39,0.57
2022-01-30 16:31:54.0490,0.043,-0.431,-0.742,0.79,-1.69,-0.95,-1.31,0.39,0.57
2022-01-30 16:31:54.0570,0.01,-0.361,-0.738,0.79,-1.69,-0.95,-0.76,-0.08,0.72
2022-01-30 16:31:54.0680,-0.025,-0.294,-0.723,1.470807894319296,-2.776643323302269,-1.35,-0.76,-0.08,0.72
2022-01-30 16:31:54.0780,-0.071,-0.245,-0.702,1.47,-2.78,-1.35,-0.16,-0.22,0.63
2022-01-30 16:31:54.0870,-0.114,-0.226,-0.675,1.85,-2.99,-1.62,0.08,-0.08,0.57
2022-01-30 16:31:54.0980,-0.142,-0.217,-0.642,2.11,-3.1,-1.93,0.3,0.11,0.54
2022-01-30 16:31:54.1090,-0.156,-0.212,-0.618,2.25,-3.18,-2.17,0.5,0.27,0.53
2022-01-30 16:31:54.1180,-0.148,-0.209,-0.613,2.2,-3.26,-2.21,0.71,0.32,0.54
2022-01-30 16:31:54.1290,-0.114,-0.216,-0.622,1.9,-3.27,-2.1,0.9,0.24,0.57
2022-01-30 16:31:54.1390,-0.06,-0.248,-0.649,1.36,-3.08,-1.81,0.9,0.24,0.57
2022-01-30 16:31:54.1490,-0.008,-0.299,-0.685,0.3,-2.33,-1.03,1.26,-0.18,0.7
2022-01-30 16:31:54.1590,0.038,-0.344,-0.713,0.3,-2.33,-1.03,1.42,-0.37,0.77
2022-01-30 16:31:54.1690,0.072,-0.383,-0.727,-0.13,-2.06,-0.81,1.55,-0.44,0.81
2022-01-30 16:31:54.1790,0.103,-0.443,-0.74,-0.79,-0.85,-0.66,1.66,-0.29,0.83
2022-01-30 16:31:54.1890,0.122,-0.541,-0.718,-0.79,-0.85,-0.66,1.72,0.04,0.87
