time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
,0.302,-0.22,-0.694,0.17,-0.5,-3.91,-0.03,-0.22,-0.33
2022-01-30 16:54:25.5130,0.336,-0.245,-0.859,-0.57,0.01,-3.09,-0.03,-0.11,-0.11
2022-01-30 16:54:25.5200,0.362,-0.225,-0.998,-1.27,0.67,-0.81,0.16,0.01,-0.01
2022-01-30 16:54:25.5300,0.362,-0.182,-1.166,-1.48,0.0,2.19,0.5,0.09,-0.02
2022-01-30 16:54:25.5410,0.369,-0.214,-1.291,-1.48,0.0,2.19,0.93,0.02,-0.02
2022-01-30 16:54:25.5500,0.353,-0.309,-1.425,-1.48,0.42,3.41,1.28,-0.18,-0.16
2022-01-30 16:54:25.5610,0.509,-0.245,-1.574,-3.12,0.35,6.19,1.28,-0.18,-0.16
2022-01-30 16:54:25.5720,0.548,-0.338,-1.605,-3.12,0.35,6.19,1.38,-0.53,-0.25
2022-01-30 16:54:25.5810,0.489,-0.426,-1.608,-2.82,1.92,6.49,1.19,-0.51,-0.12
2022-01-30 16:54:25.5920,0.519,-0.451,-1.624,-3.18,2.08,6.55,0.89,-0.19,0.01
2022-01-30 16:54:25.6010,0.515,-0.495,-1.552,-3.18,2.08,6.55,0.56,0.26,0.17
2022-01-30 16:54:25.6190,0.489,-0.544,-1.538,-2.81,2.91,5.84,0.19,0.58,0.34
2022-01-30 16:54:25.6200,0.486,-0.608,-1.562,-2.73,3.55,6.06,-0.18,0.73,0.51
2022-01-30 16:54:25.6300,0.47,-0.664,-1.547,-2.48,4.06,5.86,-0.47,0.83,0.64
2022-01-30 16:54:25.6400,0.431,-0.656,-1.487,-2.48,4.06,5.86,-0.62,0.92,0.65
2022-01-30 16:54:25.6500,0.394,-0.592,-1.431,-2.02,3.93,5.25,-0.65,0.93,0.58
2022-01-30 16:54:25.6700,0.377,-0.539,-1.398,-1.4,2.89,4.41,-0.57,0.87,0.43
2022-01-30 16:54:25.6710,0.382,-0.51,-1.358,-1.4,2.89,4.41,-0.42,0.72,0.34
2022-01-30 16:54:25.6800,0.376,-0.497,-1.3,-1.39,2.66,4.02,-0.23,0.51,0.37
2022-01-30 16:54:25.6900,0.349,-0.503,-1.23,-1.26,2.6,3.43,0.0,0.28,0.51
2022-01-30 16:54:25.7000,0.317,-0.486,-1.147,-0.95,2.64,2.75,0.24,0.1,0.67
2022-01-30 16:54:25.7200,0.277,-0.452,-1.043,-0.23,2.02,0.87,0.47,0.04,0.83
2022-01-30 16:54:25.7200,0.225,-0.406,-0.918,-0.23,2.02,0.87,0.7,0.02,1.0
2022-01-30 16:54:25.7300,0.151,-0.381,-0.82,0.28,1.49,-0.33,0.96,-0.04,1.17
2022-01-30 16:54:25.7400,0.118,-0.345,-0.725,0.99,1.18,-1.24,1.25,-0.11,1.33
2022-01-30 16:54:25.7500,0.138,-0.27,-0.613,1.17,0.64,-2.17,1.57,-0.23,1.52
2022-01-30 16:54:25.7620,0.109,-0.22,-0.501,1.21,-0.89,-4.29,1.93,-0.4,1.78
2022-01-30 16:54:25.7720,0.067,-0.203,-0.394,1.21,-0.89,-4.29,2.3,-0.56,2.04
2022-01-30 16:54:25.7820,0.078,-0.173,-0.297,1.18,-1.88,-6.13,2.6,-0.66,2.2
2022-01-30 16:54:25.7920,0.115,-0.125,-0.228,0.67,-2.64,-6.69,2.74,-0.67,2.25
2022-01-30 16:54:25.8020,0.141,-0.087,-0.201,0.67,-2.64,-6.69,2.6503448486328125,-0.67,2.25
2022-01-30 16:54:25.8120,0.136,-0.073,-0.216,0.24,-3.63,-6.53,2.37,-0.61,2.15
2022-01-30 16:54:25.8220,0.11,-0.059,-0.219,0.37,-4.01,-6.47,1.98,-0.48,2.08
2022-01-30 16:54:25.8310,0.076,-0.03,-0.175,0.37,-4.01,-6.47,1.61,-0.13,2.03
2022-01-30 16:54:25.8410,0.06,-0.029,-0.099,0.56,-4.46,-6.88,1.27,0.43,2.04
2022-01-30 16:54:25.8510,0.066,-0.04,-0.073,0.61,-4.59,-7.53,0.94,1.12,2.07
2022-01-30 16:54:25.8610,0.096,-0.064,-0.097,0.48,-4.59,-7.64,0.59,1.87,2.14
2022-01-30 16:54:25.8710,0.136,-0.111,-0.175,0.19,-4.41,-7.3,0.59,1.87,2.14
2022-01-30 16:54:25.8820,0.182,-0.183,-0.331,-0.13,-3.99,-6.41,-0.25,2.95,2.39
2022-01-30 16:54:25.8920,0.254,-0.325,-0.594,-0.52,-3.24,-4.72,-0.53,2.83,2.57
2022-01-30 16:54:25.9020,0.321,-0.465,-0.773,-1.09,-1.78,-2.09,-0.65,2.65,2.64
2022-01-30 16:54:25.9120,0.41,-0.556,-0.937,-2.47,0.38,1.24,-0.57,2.23,2.6
2022-01-30 16:54:25.9230,0.458,-0.614,-1.138,-2.89,0.94,3.22,-0.33,1.66,2.44
2022-01-30 16:54:25.9330,0.499,-0.688,-1.329,-3.29,1.68,5.06,0.02,1.07,2.21
2022-01-30 16:54:25.9420,0.531,-0.779,-1.432,-3.29,1.68,5.06,0.44,0.73,1.95
2022-01-30 16:54:25.9520,0.558,-0.843,-1.431,-3.65,2.51,5.93,0.79,0.64,1.68
2022-01-30 16:54:25.9620,0.559,-0.864,-1.427,-3.93,3.01,5.947310044169426,0.92,0.69,1.48
2022-01-30 16:54:25.9730,0.526,-0.842,-1.376,-3.58,2.71,5.38,0.81,0.94,1.37
2022-01-30 16:54:25.9830,0.463,-0.782,-1.264,-2.92,2.0,4.34,0.81,0.94,1.37
2022-01-30 16:54:25.9930,0.387,-0.689,-1.176,-2.92,2.0,4.34,0.44,1.25,1.3
2022-01-30 16:54:26.0030,0.308,-0.602,-1.11,-2.13,1.05,3.54,-0.18,1.51,1.25
2022-01-30 16:54:26.0130,0.218,-0.527,-1.048,-0.34,-0.41,2.25,-1.48,1.66,1.16
2022-01-30 16:54:26.0230,0.133,-0.454,-0.978,0.54,-1.02,1.49,-1.74,1.61,1.12
2022-01-30 16:54:26.0330,0.077,-0.38,-0.908,0.54,-1.6123463273048402,0.74,-1.61,1.45,1.14
2022-01-30 16:54:26.0430,0.043,-0.333,-0.83,1.49,-1.94,-0.1,-1.14,1.18,1.3
2022-01-30 16:54:26.0530,0.01,-0.307,-0.737,1.49,-1.94,-0.1,-1.14,1.18,1.3
2022-01-30 16:54:26.0630,-0.026,-0.259,-0.64,2.1465254375338554,-2.67,-1.99,0.16,0.41,1.66
2022-01-30 16:54:26.0720,-0.059,-0.19,-0.547,2.14,-2.67,-1.99,0.16,0.41,1.66
2022-01-30 16:54:26.0910,-0.088,-0.117,-0.442,2.62,-4.17,-3.86,0.84,0.07,1.57
2022-01-30 16:54:26.0910,-0.135,-0.122,-0.326,3.01,-4.17,-5.0,0.88,0.27,1.48
2022-01-30 16:54:26.1020,-0.164,-0.133,-0.235,3.01,-4.17,-5.0,0.79,0.57,1.37
2022-01-30 16:54:26.1120,-0.16,-0.147,-0.198,3.21,-4.16,-5.74,0.65,0.85,1.21
2022-01-30 16:54:26.1220,-0.137,-0.157,-0.212,2.9,-4.08,-5.75,0.5,0.96,0.97
2022-01-30 16:54:26.1320,-0.111,-0.158,-0.269,2.68,-4.12,-5.14,0.5,0.96,0.97
2022-01-30 16:54:26.1430,-0.093,-0.162,-0.319,2.55,-4.09,-4.63,0.31,0.67,0.34
2022-01-30 16:54:26.1530,-0.079,-0.178,-0.367,2.55,-4.09,-4.63,0.31,0.67,0.34
2022-01-30 16:54:26.1630,-0.041,-0.197,-0.418,2.42,-3.96,-4.14,0.22,0.18,-0.42
2022-01-30 16:54:26.1730,0.012,-0.219,-0.475,1.57,-3.56,-3.03,0.17,0.01,-0.74
2022-01-30 16:54:26.1830,0.072,-0.249,-0.54,1.01,-3.26,-2.37,0.08,-0.1,-0.95
2022-01-30 16:54:26.1930,0.138,-0.279,-0.635,0.42,-2.94,-1.39,0.03,-0.2,-1.0
2022-01-30 16:54:26.2040,0.194,-0.319,-0.752,-0.09,-2.5,-0.23,0.01,-0.32,-0.92
2022-01-30 16:54:26.2130,0.251,-0.393,-0.889,-0.09,-2.5,-0.23,0.0,-0.47,-0.72
2022-01-30 16:54:26.2230,0.309,-0.521,-1.011,-0.63,-1.7,1.12,0.0,-0.47,-0.72
2022-01-30 16:54:26.2330,0.353,-0.662,-1.125,-1.62,0.95,3.39,0.21,-0.65,-0.18
2022-01-30 16:54:26.2440,0.347,-0.748,-1.253,-1.62,0.95,3.39,0.38,-0.66,-0.06
2022-01-30 16:54:26.2530,0.33,-0.818,-1.427,-1.56,1.71,4.69,0.59,-0.66,-0.08
2022-01-30 16:54:26.2630,0.322,-0.941,-1.591,-1.44,3.6,8.05,0.83,-0.63,-0.23
2022-01-30 16:54:26.2740,0.338,-1.055,-1.724,-1.44,3.6,8.05,0.95,-0.71,-0.42
2022-01-30 16:54:26.2830,0.357,-1.121,-1.839,-1.66,4.6,9.38,0.92,-0.83,-0.58
2022-01-30 16:54:26.2940,0.359,-1.136,-1.844,-1.87,5.17,10.4,0.77,-0.74,-0.63
2022-01-30 16:54:26.3030,0.342,-1.13,-1.763,-1.87,5.17,10.4,0.52,-0.45,-0.51
2022-01-30 16:54:26.3140,0.333,-1.156,-1.68,-1.71,5.08,9.6,0.52,-0.45,-0.51
2022-01-30 16:54:26.3240,0.335,-1.205,-1.622,-1.63,5.37,8.82,-0.11,0.16,0.02
2022-01-30 16:54:26.3340,0.339,-1.237,-1.568,-1.65,5.85,8.28,-0.32,0.27,0.27
2022-01-30 16:54:26.3440,0.331,-1.242,-1.493,-1.58,6.18,6.94,-0.38,0.23,0.46
2022-01-30 16:54:26.3540,0.296,-1.209,-1.395,-1.23,5.82,5.92,-0.35,0.08,0.56
2022-01-30 16:54:26.3640,0.244,-1.13,-1.272,-0.74,5.01,4.68,-0.31,-0.15,0.53
2022-01-30 16:54:26.3740,0.196,-1.022,-1.142,-0.74,5.01,4.68,-0.37,-0.43,0.37
2022-01-30 16:54:26.3840,0.166,-0.899,-1.01,-0.34,3.95,3.37,-0.52,-0.69,0.13
2022-01-30 16:54:26.3940,0.148,-0.783,-0.869,-0.01,1.7,0.59,-0.72,-0.86,-0.1
2022-01-30 16:54:26.4040,0.123,-0.671,-0.731,-0.01,1.7,0.59,-0.72,-0.86,-0.1
2022-01-30 16:54:26.4150,0.081,-0.536,-0.623,0.57,-0.62,-1.89,-0.94,-0.89,-0.38
2022-01-30 16:54:26.4240,0.027,-0.416,-0.533,0.57,-0.62,-1.89,-0.94,-0.89,-0.38
2022-01-30 16:54:26.4340,-0.031,-0.306,-0.461,1.07,-1.68,-2.82,-0.77,-0.68,-0.34
2022-01-30 16:54:26.4440,-0.077,-0.205,-0.405,1.59,-2.7,-3.55,-0.63,-0.58,-0.28
2022-01-30 16:54:26.4540,-0.118,-0.146,-0.361,2.0,-3.58,-4.13,-0.45,-0.51,-0.29
2022-01-30 16:54:26.4650,-0.157,-0.109,-0.335,2.37,-4.06,-4.59,-0.45,-0.51,-0.29
2022-01-30 16:54:26.4740,-0.182,-0.064,-0.321,2.71,-4.39,-4.84,-0.09,-0.52,-0.6
2022-01-30 16:54:26.4930,-0.199,-0.014,-0.306,3.08,-5.3,-5.15,-0.09,-0.52,-0.6
2022-01-30 16:54:26.5030,-0.205,0.016,-0.301,3.13,-5.54,-5.19,0.01,-0.58,-1.18
2022-01-30 16:54:26.5040,-0.18,0.021,-0.296,2.85,-5.55,-5.26,-0.13,-0.53,-1.47
2022-01-30 16:54:26.5140,-0.115,0.002,-0.269,2.85,-5.55,-5.26,-0.32,-0.34,-1.68
2022-01-30 16:54:26.5240,-0.103,-0.041,-0.243,2.26,-5.29,-5.56,-0.5,0.01,-1.79
2022-01-30 16:54:26.5340,-0.063,-0.077,-0.214,2.28,-4.79,-5.86,-0.68,0.37,-1.83
