time,gFx,gFy,gFz,TgF
0.003831461,0.5556,0.8070,0.2277,1.006
0.004035077,0.5527,0.8060,0.2289,1.004
0.004124077,0.5492,0.8048,0.2272,1.000
0.004205154,0.5475,0.8036,0.2248,0.998
0.004288577,0.5463,0.8040,0.2233,0.997
0.005330885,0.5475,0.8060,0.2191,0.999
0.006969154,0.5473,0.8062,0.2123,0.997
0.0088165,0.5478,0.8067,0.2103,0.998
0.014493538,0.5502,0.8089,0.1989,0.998
0.014823654,0.5512,0.8089,0.1952,0.998
0.014953654,0.5524,0.8094,0.1920,0.999
0.016939846,0.5546,0.8114,0.1845,1.000
0.019178654,0.5539,0.8133,0.1801,1.000
0.020903269,0.5531,0.8145,0.1803,1.001
0.022711077,0.5529,0.8187,0.1786,1.004
0.024651461,0.5517,0.8182,0.1766,1.003
0.027278269,0.5507,0.8194,0.1749,1.003
0.029246,0.5512,0.8197,0.1710,1.002
0.033218615,0.5485,0.8153,0.1693,0.997
0.033382308,0.5485,0.8153,0.1693,0.997
0.034738461,0.5456,0.8141,0.1735,0.995
0.036758461,0.5441,0.8121,0.1759,0.993
0.038758654,0.5409,0.8106,0.1849,0.992
0.040857692,0.5399,0.8126,0.1937,0.995
0.045380769,0.5404,0.8126,0.1996,0.996
0.045585385,0.5429,0.8123,0.2089,0.999
0.049426961,0.5461,0.8123,0.2150,1.002
0.049893038,0.5480,0.8141,0.2174,1.005
0.052993461,0.5553,0.8177,0.2221,1.013
0.053171115,0.5566,0.8185,0.2233,1.015
0.054918038,0.5578,0.8192,0.2235,1.016
0.057289769,0.5614,0.8192,0.2226,1.018
0.059706654,0.5614,0.8189,0.2199,1.017
0.062915038,0.5614,0.8197,0.2179,1.017
0.064881885,0.5610,0.8202,0.2135,1.016
0.068365692,0.5597,0.8211,0.2128,1.016
0.068631615,0.5597,0.8209,0.2106,1.016
0.068779885,0.5585,0.8229,0.2072,1.016
0.073135769,0.5568,0.8238,0.2033,1.015
0.073470346,0.5568,0.8238,0.2033,1.015
0.074729154,0.5561,0.8255,0.2003,1.015
0.077209077,0.5558,0.8248,0.1994,1.014
0.079745923,0.5563,0.8248,0.1976,1.014
0.081256808,0.5583,0.8251,0.1981,1.016
0.083100192,0.5605,0.8251,0.1969,1.017
0.084826769,0.5617,0.8231,0.1959,1.016
0.087192577,0.5617,0.8231,0.1954,1.015
0.089237538,0.5610,0.8216,0.1969,1.014
0.094120423,0.5612,0.8231,0.2023,1.017
0.094329615,0.5614,0.8236,0.2035,1.017
0.095788692,0.5627,0.8246,0.2052,1.019
0.098964769,0.5658,0.8255,0.2099,1.023
0.099378923,0.5688,0.8260,0.2138,1.025
0.101059692,0.5720,0.8285,0.2150,1.029
0.102813115,0.5746,0.8270,0.2169,1.030
0.104732461,0.5771,0.8265,0.2184,1.031
0.106649192,0.5785,0.8270,0.2196,1.033
0.108606538,0.5807,0.8243,0.2189,1.032
0.1125175,0.5837,0.8219,0.2169,1.031
0.113176038,0.5837,0.8219,0.2169,1.031
0.114737461,0.5844,0.8204,0.2165,1.030
0.116544346,0.5847,0.8187,0.2160,1.029
0.118495269,0.5842,0.8163,0.2138,1.026
0.120818,0.5837,0.8128,0.2128,1.023
0.122773808,0.5827,0.8121,0.2116,1.022
0.125174923,0.5803,0.8089,0.2106,1.018
0.127914615,0.5768,0.8072,0.2079,1.014
0.131099308,0.5749,0.8070,0.2060,1.012
0.132895269,0.5705,0.8038,0.2038,1.007
0.133089269,0.5690,0.8028,0.2033,1.005
0.135021461,0.5673,0.8028,0.2028,1.004
0.1375125,0.5663,0.8021,0.2033,1.003
0.139585038,0.5639,0.8021,0.2033,1.001
0.141330038,0.5612,0.8036,0.2030,1.001
0.146351231,0.5566,0.8031,0.2033,0.998
0.146541423,0.5546,0.8033,0.2040,0.997
0.147820654,0.5514,0.8040,0.2033,0.996
0.149463077,0.5468,0.8058,0.2020,0.995
0.153243077,0.5399,0.8070,0.1991,0.991
0.153350654,0.5399,0.8070,0.1991,0.991
0.154763,0.5353,0.8087,0.1979,0.990
0.157163923,0.5338,0.8094,0.1962,0.989
0.159242231,0.5324,0.8102,0.1942,0.989
0.164394731,0.5297,0.8087,0.1930,0.986
0.164588231,0.5292,0.8094,0.1908,0.986
0.165759269,0.5285,0.8097,0.1862,0.985
0.167455577,0.5285,0.8094,0.1803,0.983
0.169046115,0.5294,0.8087,0.1752,0.982
0.173337077,0.5324,0.8072,0.1524,0.979
0.173487461,0.5321,0.8062,0.1454,0.977
0.174749154,0.5321,0.8065,0.1373,0.976
0.177490923,0.5326,0.8087,0.1239,0.976
0.179400654,0.5321,0.8092,0.1190,0.976
0.180848077,0.5329,0.8089,0.1097,0.975
0.183026923,0.5370,0.8104,0.1033,0.978
0.185217769,0.5377,0.8121,0.1002,0.979
0.186750615,0.5390,0.8141,0.0931,0.981
0.188989654,0.5429,0.8136,0.0860,0.982
0.192854808,0.5446,0.8119,0.0779,0.981
0.192957884,0.5446,0.8119,0.0779,0.981
0.196492269,0.5473,0.8123,0.0711,0.982
0.197492884,0.5475,0.8109,0.0682,0.981
0.198950154,0.5524,0.8082,0.0611,0.981
0.201077808,0.5529,0.8072,0.0557,0.980
0.202903192,0.5536,0.8058,0.0542,0.979
0.204872923,0.5563,0.8033,0.0537,0.979
0.207173192,0.5617,0.8026,0.0552,0.981
0.208897346,0.5629,0.8016,0.0569,0.981
0.213486808,0.5656,0.8006,0.0645,0.982
0.213891538,0.5666,0.8009,0.0674,0.983
0.215611692,0.5683,0.7996,0.0708,0.984
0.217151538,0.5732,0.7987,0.0782,0.986
0.219017384,0.5763,0.7989,0.0826,0.989
0.220970154,0.5810,0.8006,0.0897,0.993
0.222969923,0.5908,0.7984,0.0958,0.998
0.224955654,0.5942,0.7974,0.0999,0.999
0.227535692,0.5964,0.7970,0.1092,1.001
0.2294505,0.5959,0.7984,0.1190,1.003
0.232902346,0.5900,0.8009,0.1322,1.003
0.233104846,0.5900,0.8009,0.1322,1.003
0.234915461,0.5859,0.8060,0.1444,1.007
0.237178846,0.5832,0.8072,0.1490,1.007
0.2391555,0.5781,0.8092,0.1600,1.007
0.241225961,0.5732,0.8126,0.1722,1.009
0.243171384,0.5700,0.8145,0.1788,1.010
0.246519731,0.5663,0.8211,0.1910,1.016
0.248246307,0.5646,0.8253,0.2057,1.021
0.248965846,0.5636,0.8280,0.2125,1.024
0.252812115,0.5636,0.8363,0.2314,1.035
0.253031192,0.5634,0.8363,0.2365,1.036
0.254862307,0.5629,0.8402,0.2411,1.040
0.2571665,0.5627,0.8444,0.2487,1.045
0.259240115,0.5627,0.8468,0.2514,1.047
0.270533231,0.5624,0.8500,0.2573,1.051
0.270726461,0.5636,0.8534,0.2592,1.055
0.270832269,0.5644,0.8568,0.2592,1.058
0.270927384,0.5641,0.8580,0.2563,1.058
0.271018346,0.5651,0.8585,0.2531,1.059
0.273270731,0.5729,0.8610,0.2458,1.063
0.273448923,0.5729,0.8610,0.2458,1.063
0.274769577,0.5766,0.8602,0.2389,1.063
0.27672,0.5768,0.8600,0.2360,1.062
0.280184038,0.5766,0.8602,0.2287,1.061
0.282124346,0.5768,0.8578,0.2191,1.057
0.282901077,0.5768,0.8566,0.2145,1.055
0.285225654,0.5773,0.8539,0.2035,1.051
0.287048731,0.5754,0.8517,0.1906,1.045
0.2887365,0.5746,0.8466,0.1837,1.040
0.292556115,0.5712,0.8382,0.1637,1.027
0.293311538,0.5700,0.8382,0.1571,1.026
0.296274577,0.5698,0.8341,0.1493,1.021
0.298519615,0.5690,0.8285,0.1363,1.014
0.298632154,0.5693,0.8260,0.1290,1.011
0.300831961,0.5700,0.8243,0.1148,1.009
0.302767269,0.5693,0.8197,0.1036,1.003
0.304848731,0.5690,0.8180,0.0987,1.001
0.306810846,0.5702,0.8165,0.0870,1.000
0.308792038,0.5712,0.8136,0.0782,0.997
0.312736461,0.5720,0.8106,0.0665,0.994
0.313166269,0.5720,0.8106,0.0665,0.994
0.315046884,0.5712,0.8084,0.0591,0.992
0.317616731,0.5717,0.8077,0.0559,0.991
0.318751923,0.5746,0.8062,0.0508,0.991
0.321061923,0.5759,0.8080,0.0484,0.993
0.322776269,0.5761,0.8082,0.0484,0.994
0.324850884,0.5768,0.8089,0.0493,0.995
0.327920423,0.5776,0.8099,0.0513,0.996
0.329412692,0.5778,0.8099,0.0525,0.996
0.3335265,0.5812,0.8065,0.0625,0.996
0.333728423,0.5810,0.8026,0.0828,0.994
0.3351275,0.5812,0.8001,0.1114,0.995
0.338076807,0.5793,0.8009,0.1363,0.998
0.339147,0.5815,0.8028,0.1393,1.001
0.341775077,0.5844,0.8065,0.1378,1.005
0.342977577,0.5873,0.8099,0.1341,1.009
0.346502154,0.5886,0.8126,0.1317,1.012
0.3489775,0.5898,0.8165,0.1270,1.015
0.349141961,0.5910,0.8211,0.1207,1.019
0.354022384,0.5891,0.8268,0.1153,1.022
0.354388154,0.5891,0.8268,0.1153,1.022
0.355720807,0.5871,0.8280,0.1124,1.021
0.357361346,0.5861,0.8285,0.1102,1.021
0.3586745,0.5832,0.8297,0.1070,1.020
0.361038192,0.5805,0.8321,0.1048,1.020
0.365241423,0.5790,0.8324,0.1026,1.019
0.365504192,0.5751,0.8314,0.0999,1.016
0.3673785,0.5734,0.8314,0.0989,1.015
0.369623154,0.5676,0.8309,0.0985,1.011
0.372650307,0.5566,0.8307,0.0941,1.004
0.372963423,0.5566,0.8307,0.0941,1.004
0.374909846,0.5495,0.8285,0.0901,0.998
0.376871538,0.5441,0.8302,0.0875,0.996
0.379989307,0.5412,0.8309,0.0860,0.995
0.382384577,0.5363,0.8287,0.0845,0.991
0.38269423,0.5346,0.8280,0.0828,0.989
0.384848038,0.5343,0.8280,0.0818,0.989
0.386672461,0.5336,0.8319,0.0796,0.992
0.388752077,0.5331,0.8336,0.0772,0.993
0.393191346,0.5290,0.8360,0.0745,0.992
0.393315154,0.5290,0.8360,0.0745,0.992
0.396606961,0.5277,0.8363,0.0733,0.992
0.397165346,0.5270,0.8360,0.0726,0.991
0.399155461,0.5255,0.8368,0.0708,0.991
0.401779538,0.5270,0.8380,0.0708,0.992
0.402826,0.5255,0.8390,0.0701,0.992
0.405477769,0.5255,0.8395,0.0684,0.993
0.407053077,0.5258,0.8412,0.0679,0.994
0.40920973,0.5250,0.8414,0.0669,0.994
0.413900615,0.5224,0.8429,0.0655,0.994
0.414671692,0.5224,0.8429,0.0655,0.994
0.41653523,0.5211,0.8419,0.0633,0.992
0.416748269,0.4986,0.8273,0.0645,0.968
0.41869773,0.4964,0.8255,0.0643,0.965
0.420723577,0.4979,0.8277,0.0618,0.968
0.422737192,0.5033,0.8302,0.0618,0.973
0.424772269,0.5062,0.8316,0.0616,0.976
0.426776115,0.5128,0.8378,0.0594,0.984
0.430705077,0.5211,0.8458,0.0591,0.995
0.433216307,0.5297,0.8534,0.0616,1.006
0.433448807,0.5297,0.8534,0.0616,1.006
0.435234307,0.5334,0.8553,0.0623,1.010
0.437300884,0.5346,0.8573,0.0625,1.012
0.439099192,0.5387,0.8615,0.0638,1.018
0.441195961,0.5421,0.8634,0.0640,1.022
0.442908615,0.5439,0.8666,0.0650,1.025
0.445408615,0.5441,0.8690,0.0672,1.028
0.447559615,0.5446,0.8695,0.0677,1.028
0.44932323,0.5431,0.8690,0.0691,1.027
0.453352423,0.5373,0.8666,0.0718,1.022
0.453528269,0.5358,0.8666,0.0721,1.021
0.454990038,0.5348,0.8651,0.0713,1.020
0.4569895,0.5331,0.8639,0.0713,1.018
0.45893823,0.5331,0.8639,0.0728,1.018
0.462135423,0.5319,0.8644,0.0723,1.017
0.465423846,0.5282,0.8622,0.0735,1.014
0.465953807,0.5268,0.8612,0.0743,1.012
0.466705384,0.5238,0.8597,0.0748,1.010
0.469669,0.5079,0.8475,0.0767,0.991
0.473127192,0.4867,0.8358,0.0752,0.970
0.473484577,0.4867,0.8334,0.0752,0.968
0.474583346,0.4801,0.8292,0.0713,0.961
0.4765995,0.4759,0.8273,0.0704,0.957
0.480778884,0.4718,0.8231,0.0716,0.951
0.481437269,0.4613,0.8209,0.0699,0.944
0.482733115,0.4532,0.8158,0.0684,0.936
0.484694923,0.4336,0.8080,0.0669,0.919
0.486680346,0.4266,0.8043,0.0672,0.913
0.48883223,0.4183,0.8001,0.0662,0.905
0.493111538,0.4124,0.7994,0.0677,0.902
0.493227615,0.4124,0.7994,0.0677,0.902
0.49601673,0.4107,0.8009,0.0682,0.903
0.497230077,0.4117,0.7992,0.0672,0.901
0.498753923,0.4126,0.7987,0.0667,0.901
0.502676653,0.4136,0.7999,0.0674,0.903
0.502879115,0.4131,0.7982,0.0660,0.901
0.505136384,0.4124,0.7987,0.0657,0.901
0.506608384,0.4124,0.7979,0.0645,0.901
0.508999038,0.4063,0.7950,0.0640,0.895
0.51389723,0.3909,0.7869,0.0584,0.881
0.514120423,0.3909,0.7869,0.0584,0.881
0.515062153,0.3797,0.7845,0.0555,0.873
0.517517653,0.3777,0.7794,0.0540,0.868
0.518987923,0.3753,0.7767,0.0528,0.864
0.520913538,0.3745,0.7772,0.0535,0.864
0.522722307,0.3723,0.7764,0.0557,0.863
0.524826653,0.3726,0.7781,0.0589,0.865
0.526848192,0.3738,0.7794,0.0603,0.866
0.530631923,0.3804,0.7830,0.0603,0.873
0.533800269,0.4016,0.7921,0.0562,0.890
0.534154961,0.4016,0.7921,0.0562,0.890
0.535431538,0.4197,0.8001,0.0550,0.905
0.537301038,0.4449,0.8138,0.0525,0.929
0.538891192,0.4610,0.8216,0.0525,0.944
0.54142773,0.4979,0.8382,0.0559,0.977
0.543098961,0.5343,0.8568,0.0562,1.011
0.545991846,0.5502,0.8663,0.0545,1.028
0.5471175,0.5790,0.8832,0.0506,1.057
0.549162961,0.5988,0.8979,0.0467,1.080
0.552613192,0.6086,0.9057,0.0435,1.092
0.552802884,0.6086,0.9086,0.0415,1.094
0.554672384,0.6081,0.9103,0.0408,1.096
0.557110846,0.6086,0.9093,0.0410,1.095
0.559078576,0.6101,0.9110,0.0413,1.097
0.561325076,0.6101,0.9118,0.0432,1.098
0.565627153,0.6115,0.9118,0.0447,1.099
0.565911269,0.6145,0.9140,0.0450,1.102
0.56941323,0.6184,0.9147,0.0450,1.105
0.56956123,0.6247,0.9154,0.0447,1.109
0.574777807,0.6367,0.9194,0.0454,1.119
0.575029961,0.6367,0.9194,0.0454,1.119
0.575141615,0.6472,0.9213,0.0457,1.127
0.576908384,0.6579,0.9216,0.0440,1.133
0.579466153,0.6614,0.9220,0.0430,1.136
0.581463115,0.6692,0.9230,0.0445,1.141
0.582976538,0.6758,0.9238,0.0464,1.145
0.584733653,0.6807,0.9240,0.0464,1.149
0.586719076,0.6882,0.9228,0.0437,1.152
0.589012961,0.6936,0.9230,0.0418,1.155
0.593495653,0.6929,0.9206,0.0406,1.153
0.593665076,0.6929,0.9184,0.0396,1.151
0.595122961,0.6943,0.9157,0.0381,1.150
0.597349384,0.6946,0.9135,0.0379,1.148
0.598822538,0.6973,0.9084,0.0384,1.146
0.601396961,0.6983,0.9069,0.0386,1.145
0.602765923,0.7002,0.9025,0.0408,1.143
0.605272153,0.7002,0.8966,0.0435,1.138
0.607270307,0.6995,0.8944,0.0447,1.136
0.60934,0.6990,0.8903,0.0479,1.133
0.614657961,0.7007,0.8800,0.0525,1.126
0.615377538,0.7007,0.8800,0.0525,1.126
0.615799615,0.6983,0.8751,0.0542,1.121
0.617931923,0.6946,0.8688,0.0579,1.114
0.618664615,0.6931,0.8644,0.0581,1.109
0.620678769,0.6880,0.8595,0.0569,1.102
0.622687346,0.6851,0.8534,0.0621,1.096
0.624513384,0.6821,0.8497,0.0633,1.091
0.626644846,0.6763,0.8422,0.0662,1.082
0.629192307,0.6704,0.8392,0.0682,1.076
0.633169346,0.6592,0.8263,0.0699,1.059
0.633373653,0.6592,0.8263,0.0699,1.059
0.634864576,0.6543,0.8233,0.0706,1.054
0.6374415,0.6477,0.8175,0.0733,1.046
0.638857538,0.6406,0.8131,0.0760,1.038
0.640834769,0.6372,0.8106,0.0767,1.034
0.642677692,0.6321,0.8055,0.0789,1.027
0.6446245,0.6257,0.8004,0.0792,1.019
0.650363769,0.6220,0.7977,0.0789,1.015
0.650634499,0.6169,0.7948,0.0809,1.009
0.653155307,0.6086,0.7921,0.0823,1.002
0.653313846,0.6086,0.7921,0.0823,1.002
0.654620499,0.6025,0.7894,0.0838,0.997
0.656774423,0.5949,0.7877,0.0836,0.991
0.659198423,0.5937,0.7867,0.0848,0.989
0.661157423,0.5898,0.7843,0.0838,0.985
0.662815269,0.5859,0.7843,0.0831,0.982
0.666228769,0.5847,0.7857,0.0833,0.983
0.666529307,0.5803,0.7889,0.0818,0.983
0.668510884,0.5788,0.7906,0.0792,0.983
0.672179807,0.5781,0.7957,0.0784,0.987
0.672591115,0.5771,0.7974,0.0782,0.987
0.674613846,0.5761,0.7996,0.0789,0.989
0.676562307,0.5742,0.8036,0.0789,0.991
0.680302999,0.5749,0.8080,0.0777,0.995
0.682183461,0.5737,0.8102,0.0762,0.996
0.682986653,0.5742,0.8153,0.0743,1.000
0.68573973,0.5724,0.8180,0.0706,1.001
0.687334038,0.5715,0.8202,0.0682,1.002
0.689136269,0.5715,0.8238,0.0657,1.005
0.694015192,0.5707,0.8299,0.0628,1.009
0.694611807,0.5707,0.8299,0.0628,1.009
0.694909423,0.5690,0.8351,0.0591,1.012
0.698268653,0.5683,0.8407,0.0564,1.016
0.699460999,0.5680,0.8422,0.0545,1.017
0.701705499,0.5680,0.8434,0.0501,1.018
0.703938307,0.5661,0.8446,0.0454,1.018
0.705909769,0.5649,0.8473,0.0435,1.019
0.707111307,0.5614,0.8492,0.0396,1.019
0.709362346,0.5605,0.8480,0.0376,1.017
0.714714076,0.5592,0.8497,0.0305,1.018
0.715237346,0.5592,0.8497,0.0305,1.018
0.715987884,0.5580,0.8478,0.0288,1.015
0.717276653,0.5563,0.8463,0.0239,1.013
0.719398846,0.5551,0.8453,0.0208,1.012
0.722370269,0.5551,0.8439,0.0195,1.010
0.722681769,0.5539,0.8436,0.0154,1.009
0.72504273,0.5531,0.8434,0.0120,1.009
0.727034769,0.5529,0.8426,0.0103,1.008
0.729063999,0.5529,0.8414,0.0081,1.007
0.734866923,0.5551,0.8382,0.0044,1.005
0.735200961,0.5551,0.8382,0.0044,1.005
0.735353192,0.5529,0.8370,0.0017,1.003
0.737461692,0.5517,0.8334,-0.0005,0.999
0.739275923,0.5505,0.8324,-0.0015,0.998
0.741087076,0.5500,0.8307,-0.0056,0.996
0.742669038,0.5509,0.8285,-0.0064,0.995
0.745339615,0.5529,0.8285,-0.0071,0.996
0.752559961,0.5544,0.8302,-0.0086,0.998
0.753036576,0.5546,0.8292,-0.0095,0.998
0.753766346,0.5563,0.8243,-0.0098,0.995
0.753960269,0.5563,0.8243,-0.0098,0.995
0.755248653,0.5566,0.8236,-0.0100,0.994
0.757545115,0.5583,0.8231,-0.0103,0.995
0.759449038,0.5585,0.8224,-0.0107,0.994
0.761232538,0.5580,0.8219,-0.0112,0.993
0.76975473,0.5561,0.8207,-0.0107,0.991
0.770591076,0.5544,0.8172,-0.0088,0.988
0.770966769,0.5539,0.8148,-0.0086,0.985
0.771342461,0.5534,0.8133,-0.0068,0.984
0.773155961,0.5539,0.8106,-0.0022,0.982
0.773442346,0.5539,0.8106,-0.0022,0.982
0.775002922,0.5517,0.8089,-0.0010,0.979
0.776923576,0.5497,0.8060,0.0012,0.976
0.778599499,0.5500,0.8055,0.0007,0.975
0.782160307,0.5492,0.8043,0.0029,0.974
0.784830384,0.5500,0.8040,0.0049,0.974
0.785138115,0.5509,0.8036,0.0064,0.974
0.78719773,0.5519,0.8031,0.0081,0.974
0.788935076,0.5529,0.8038,0.0086,0.976
0.792437922,0.5549,0.8055,0.0115,0.978
0.792679346,0.5556,0.8055,0.0129,0.979
0.795623346,0.5563,0.8070,0.0147,0.980
0.797241807,0.5570,0.8099,0.0151,0.983
0.798869422,0.5600,0.8109,0.0178,0.986
0.803069346,0.5607,0.8114,0.0181,0.986
0.803388192,0.5614,0.8155,0.0213,0.990
0.805498922,0.5617,0.8187,0.0232,0.993
0.807181307,0.5634,0.8199,0.0254,0.995
0.809468884,0.5661,0.8231,0.0281,0.999
0.813877076,0.5693,0.8285,0.0320,1.006
0.814372807,0.5693,0.8285,0.0320,1.006
0.814716038,0.5702,0.8348,0.0349,1.012
0.817075807,0.5720,0.8402,0.0376,1.017
0.819384884,0.5724,0.8424,0.0388,1.019
0.821395384,0.5724,0.8488,0.0410,1.025
0.823153115,0.5751,0.8517,0.0415,1.029
0.825185615,0.5763,0.8573,0.0447,1.034
0.827323961,0.5761,0.8627,0.0476,1.038
0.829211999,0.5751,0.8651,0.0484,1.040
0.834576538,0.5732,0.8722,0.0515,1.045
0.834947653,0.5729,0.8744,0.0525,1.047
0.835122692,0.5734,0.8759,0.0540,1.048
0.837253038,0.5737,0.8808,0.0557,1.053
0.839399576,0.5710,0.8849,0.0574,1.055
0.841360884,0.5698,0.8871,0.0574,1.056
0.843320038,0.5680,0.8883,0.0574,1.056
0.845204653,0.5649,0.8878,0.0577,1.054
0.846839884,0.5632,0.8893,0.0572,1.054
0.85141723,0.5595,0.8925,0.0564,1.055
0.853353269,0.5568,0.8908,0.0557,1.052
0.853870615,0.5568,0.8908,0.0557,1.052
0.855569384,0.5539,0.8922,0.0552,1.052
0.857039615,0.5507,0.8905,0.0537,1.048
0.860343615,0.5487,0.8893,0.0530,1.046
0.861305807,0.5465,0.8871,0.0511,1.043
0.863198422,0.5451,0.8864,0.0491,1.042
0.870822422,0.5431,0.8837,0.0442,1.038
0.871314422,0.5434,0.8798,0.0418,1.035
0.871458538,0.5434,0.8798,0.0401,1.035
0.873740653,0.5434,0.8744,0.0308,1.030
0.874055307,0.5434,0.8744,0.0308,1.030
0.875174422,0.5421,0.8722,0.0288,1.027
0.876815038,0.5409,0.8700,0.0242,1.025
0.878748384,0.5417,0.8651,0.0200,1.021
0.881996307,0.5404,0.8637,0.0178,1.019
0.883970192,0.5385,0.8612,0.0149,1.016
0.885757307,0.5402,0.8585,0.0110,1.014
0.887733576,0.5409,0.8561,0.0081,1.013
0.888907769,0.5412,0.8536,0.0012,1.011
0.893263576,0.5404,0.8475,-0.0037,1.005
0.893459961,0.5404,0.8475,-0.0037,1.005
0.894796499,0.5409,0.8451,-0.0083,1.003
0.899112845,0.5392,0.8436,-0.0107,1.001
0.899646961,0.5392,0.8404,-0.0112,0.999
0.901382269,0.5375,0.8378,-0.0110,0.995
0.902820769,0.5370,0.8358,-0.0127,0.994
0.904836192,0.5370,0.8329,-0.0164,0.991
0.906617076,0.5363,0.8287,-0.0169,0.987
0.909151076,0.5355,0.8277,-0.0178,0.986
0.913008115,0.5348,0.8270,-0.0225,0.985
0.913460192,0.5346,0.8265,-0.0244,0.985
0.917377345,0.5351,0.8253,-0.0259,0.984
0.917919922,0.5326,0.8243,-0.0271,0.982
0.918969692,0.5329,0.8229,-0.0293,0.981
0.92126273,0.5331,0.8236,-0.0303,0.982
0.923021461,0.5341,0.8243,-0.0342,0.983
0.924606961,0.5353,0.8236,-0.0344,0.983
0.926720538,0.5363,0.8229,-0.0344,0.983
0.928988422,0.5358,0.8221,-0.0371,0.982
0.933894115,0.5348,0.8209,-0.0376,0.980
0.93438423,0.5348,0.8209,-0.0376,0.980
0.93530623,0.5382,0.8185,-0.0393,0.980
0.937131115,0.5429,0.8189,-0.0408,0.983
0.938900576,0.5458,0.8194,-0.0425,0.985
0.940843922,0.5483,0.8209,-0.0432,0.988
0.943174307,0.5495,0.8221,-0.0432,0.990
0.945155499,0.5531,0.8216,-0.0432,0.991
0.953327307,0.5570,0.8219,-0.0432,0.994
0.953776922,0.5585,0.8216,-0.0432,0.994
0.953930307,0.5632,0.8216,-0.0425,0.997
0.954069807,0.5632,0.8226,-0.0425,0.998
0.954770461,0.5641,0.8226,-0.0423,0.998
0.957471422,0.5683,0.8241,-0.0425,1.002
0.959195769,0.5722,0.8273,-0.0423,1.007
0.960784192,0.5732,0.8280,-0.0415,1.008
0.963165807,0.5749,0.8251,-0.0384,1.006
0.968395961,0.5746,0.8248,-0.0364,1.006
0.96924173,0.5737,0.8246,-0.0357,1.005
0.970746345,0.5749,0.8260,-0.0349,1.007
0.973736268,0.5754,0.8253,-0.0325,1.007
0.974094307,0.5754,0.8253,-0.0325,1.007
0.974785807,0.5761,0.8280,-0.0298,1.009
0.976709922,0.5751,0.8287,-0.0286,1.009
0.978906845,0.5749,0.8285,-0.0293,1.009
0.985709038,0.5759,0.8292,-0.0266,1.010
0.986257192,0.5759,0.8307,-0.0259,1.011
0.986469692,0.5734,0.8329,-0.0237,1.011
0.992517615,0.5705,0.8351,-0.0210,1.012
0.992881845,0.5707,0.8358,-0.0200,1.012
0.993024115,0.5641,0.8370,-0.0137,1.009
0.993165499,0.5641,0.8370,-0.0137,1.009
0.995270884,0.5627,0.8378,-0.0137,1.009
0.996834268,0.5627,0.8387,-0.0127,1.010
0.999620999,0.5597,0.8390,-0.0120,1.009
1.002275153,0.5588,0.8385,-0.0112,1.008
1.002730999,0.5568,0.8387,-0.0098,1.007
1.007696192,0.5546,0.8390,-0.0083,1.006
1.007992038,0.5529,0.8378,-0.0066,1.004
1.008735268,0.5483,0.8378,-0.0059,1.001
1.012750461,0.5490,0.8360,-0.0046,1.000
1.013090384,0.5490,0.8360,-0.0046,1.000
1.014904115,0.5487,0.8351,-0.0042,0.999
1.018212922,0.5492,0.8356,-0.0039,1.000
1.018962345,0.5485,0.8334,-0.0042,0.998
1.021439845,0.5495,0.8324,-0.0022,0.997
1.023121768,0.5500,0.8326,-0.0022,0.998
1.02522673,0.5514,0.8326,-0.0027,0.999
1.027329576,0.5505,0.8324,-0.0032,0.998
1.028634345,0.5502,0.8312,-0.0046,0.997
1.034617192,0.5507,0.8295,-0.0049,0.996
1.03493973,0.5492,0.8292,-0.0042,0.995
1.035102692,0.5487,0.8295,-0.0037,0.995
1.037716615,0.5485,0.8299,-0.0042,0.995
1.039584499,0.5478,0.8302,-0.0046,0.995
1.041760076,0.5475,0.8307,-0.0051,0.995
1.042730922,0.5456,0.8302,-0.0029,0.993
1.045380999,0.5434,0.8280,-0.0020,0.990
1.047115345,0.5424,0.8280,-0.0017,0.990
1.052637345,0.5387,0.8292,-0.0020,0.989
1.053477653,0.5331,0.8282,0.0010,0.985
1.053862038,0.5331,0.8282,0.0010,0.985
1.057355192,0.5309,0.8280,0.0029,0.984
1.057671807,0.5282,0.8287,0.0034,0.983
1.059858038,0.5246,0.8280,0.0054,0.980
1.061736884,0.5214,0.8275,0.0086,0.978
1.063466422,0.5194,0.8280,0.0100,0.977
1.068536461,0.5162,0.8299,0.0120,0.977
1.069002884,0.5126,0.8307,0.0164,0.976
1.069129961,0.5097,0.8309,0.0193,0.975
1.073396307,0.5062,0.8316,0.0271,0.974
1.073997422,0.5062,0.8302,0.0271,0.973
1.074926615,0.5045,0.8297,0.0291,0.971
1.077322076,0.5018,0.8297,0.0320,0.970
1.078643192,0.5018,0.8324,0.0349,0.973
1.081379461,0.5026,0.8329,0.0381,0.973
1.083822038,0.5018,0.8309,0.0445,0.972
1.086435115,0.5011,0.8312,0.0496,0.972
1.088580768,0.5023,0.8309,0.0523,0.972
1.088844307,0.5033,0.8287,0.0579,0.971
1.092992076,0.5057,0.8253,0.0667,0.970
1.093255884,0.5057,0.8253,0.0667,0.970
1.095175961,0.5072,0.8241,0.0721,0.970
1.097102615,0.5084,0.8229,0.0750,0.970
1.099357499,0.5114,0.8199,0.0806,0.970
1.102348884,0.5172,0.8180,0.0865,0.972
1.102595153,0.5194,0.8180,0.0884,0.973
