time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-25 17:38:19.3490,0.235,-0.319,-0.766,-1.22,-1.81,-1.35,0.36,-0.5,0.62
2022-01-25 17:38:19.3570,0.226,-0.338,-0.801,-1.18,-1.75,-0.78,0.45,-0.78,0.59
2022-01-25 17:38:19.3670,0.211,-0.351,-0.79,-1.18,-1.59,-0.55,0.47,-0.88,0.58
2022-01-25 17:38:19.3760,0.189,-0.365,-0.763,-1.1,-1.51,-0.72,0.4,-0.82,0.57
2022-01-25 17:38:19.3860,0.162,-0.382,-0.741,-0.97,-1.41,-0.97,0.26,-0.59,0.55
2022-01-25 17:38:19.3960,0.125,-0.394,-0.722,-0.48060253500938416,-1.2,-1.37,0.26,-0.59,0.55
2022-01-25 17:38:19.4060,0.091,-0.402,-0.682,-0.49,-1.2,-1.37,-0.14,0.22,0.45
2022-01-25 17:38:19.4170,0.063,-0.418,-0.653,-0.2,-1.12,-1.77,-0.32,0.63,0.4
2022-01-25 17:38:19.4260,0.056,-0.439,-0.631,0.03,-0.94,-2.02,-0.32,0.63,0.4
2022-01-25 17:38:19.4370,0.069,-0.459,-0.632,0.08,-0.7,-2.23,-0.44,0.91,0.36
2022-01-25 17:38:19.4460,0.101,-0.465,-0.665,-0.03,-0.49,-2.15,-0.49,0.8,0.33
2022-01-25 17:38:19.4560,0.134,-0.469,-0.704,-0.5678671123087407,-0.3086008393764496,-1.48,-0.4,0.54,0.37
2022-01-25 17:38:19.4660,0.158,-0.479,-0.716,-0.57,-0.31,-1.48,-0.25,0.27,0.43
2022-01-25 17:38:19.4760,0.158,-0.484,-0.704,-0.68,-0.13,-1.58,-0.11,0.04,0.46
2022-01-25 17:38:19.4870,0.142,-0.491,-0.702,-0.68,-0.13,-1.58,-0.11,0.04,0.46
2022-01-25 17:38:19.4960,0.118,-0.498,-0.705,-0.52,-0.05,-1.58,-0.0,-0.13,0.45
2022-01-25 17:38:19.5150,0.092,-0.508,-0.703,-0.09,0.11,-1.59,0.06,-0.23,0.4
2022-01-25 17:38:19.5170,0.069,-0.511,-0.702,-0.09,0.11,-1.59,0.11,-0.2,0.29
2022-01-25 17:38:19.5260,0.055,-0.511,-0.7,0.16,0.11,-1.61,0.11,-0.2,0.29
2022-01-25 17:38:19.5370,0.049,-0.514,-0.698,0.16,0.11,-1.61,0.14,-0.12,0.27
2022-01-25 17:38:19.5470,0.044,-0.52,-0.689,0.19,0.13,-1.64,0.18,-0.0,0.27
2022-01-25 17:38:19.5570,0.046,-0.524,-0.676,0.18,0.2,-1.86,0.24,0.28,0.26
2022-01-25 17:38:19.5670,0.05,-0.536,-0.659,0.18,0.2,-1.86,0.25,0.42,0.27
2022-01-25 17:38:19.5760,0.051,-0.555,-0.644,0.16,0.32,-2.01,0.25,0.53,0.27
2022-01-25 17:38:19.5870,0.056,-0.57,-0.632,0.18,0.48,-2.14,0.24,0.59,0.25
2022-01-25 17:38:19.5970,0.067,-0.582,-0.635,0.14,0.6,-2.21,0.23,0.58,0.23
2022-01-25 17:38:19.6070,0.081,-0.595,-0.658,0.06,0.7,-2.11,0.23,0.58,0.23
2022-01-25 17:38:19.6170,0.089,-0.602,-0.665,-0.04,0.8,-1.87,0.24,0.53,0.21
2022-01-25 17:38:19.6270,0.09,-0.606,-0.641,-0.06,0.83,-1.87,0.23,0.54,0.22
2022-01-25 17:38:19.6370,0.094,-0.621,-0.625,-0.04,0.86,-2.11,0.19,0.57,0.21
2022-01-25 17:38:19.6460,0.101,-0.645,-0.618,-0.06,1.02,-2.21,0.13,0.6,0.21
2022-01-25 17:38:19.6570,0.103,-0.658,-0.605,-0.07,1.23,-2.28,0.07,0.63,0.2
2022-01-25 17:38:19.6670,0.106,-0.663,-0.596,-0.06,1.32,-2.4,0.01,0.62,0.19
2022-01-25 17:38:19.6770,0.118,-0.675,-0.613,-0.18,1.5,-2.19,0.01,0.62,0.19
2022-01-25 17:38:19.6870,0.146,-0.686,-0.654,-0.4236341361701489,1.6,-1.74,-0.04,0.33,0.12
2022-01-25 17:38:19.6980,0.177,-0.693,-0.716,-0.43,1.6,-1.74,-0.04,0.33,0.12
2022-01-25 17:38:19.7070,0.203,-0.697,-0.775,-0.71,1.66,-1.1,0.04,-0.18,0.09
2022-01-25 17:38:19.7170,0.231,-0.704,-0.809,-0.97,1.7,-0.58,0.04,-0.18,0.09
2022-01-25 17:38:19.7250,0.249,-0.727,-0.829,-1.25,1.79,-0.29,0.08,-0.36,0.1
2022-01-25 17:38:19.7360,0.254,-0.753,-0.851,-1.44,2.03,-0.11,0.08,-0.5,0.13
2022-01-25 17:38:19.7460,0.248,-0.781,-0.893,-1.5,2.29,0.15,0.03,-0.61,0.17
2022-01-25 17:38:19.7560,0.256,-0.818,-0.97,-1.7,2.96,1.43,-0.13,-0.84,0.24
2022-01-25 17:38:19.7670,0.268,-0.857,-1.057,-1.7,2.96,1.43,-0.14,-0.9,0.31
2022-01-25 17:38:19.7760,0.254,-0.871,-1.13,-1.73,3.38,2.91,-0.09,-0.92,0.39
2022-01-25 17:38:19.7870,0.208,-0.846,-1.194,-1.73,3.38,2.91,-0.02,-0.88,0.47
2022-01-25 17:38:19.7970,0.146,-0.801,-1.24,-1.31,3.05,3.51,0.06,-0.76,0.57
2022-01-25 17:38:19.8070,0.085,-0.781,-1.26,-0.8,2.64,3.88,0.06,-0.76,0.57
2022-01-25 17:38:19.8180,0.017,-0.766,-1.261,-0.29,2.49,4.03,0.23981605470180511,-0.3812919557094574,0.77
2022-01-25 17:38:19.8270,-0.049,-0.738,-1.257,0.31,2.3,4.01,0.32,-0.22,0.75
2022-01-25 17:38:19.8380,-0.101,-0.701,-1.259,0.86,1.97,4.0,0.37,-0.08,0.6
2022-01-25 17:38:19.8480,-0.135,-0.66,-1.256,1.55,1.12,3.99,0.37,0.02,0.34
2022-01-25 17:38:19.8580,-0.164,-0.604,-1.235,1.81,0.49,3.76,0.37,0.02,0.34
2022-01-25 17:38:19.8690,-0.189,-0.532,-1.2,1.81,0.49,3.76,0.28,0.15,-0.32
2022-01-25 17:38:19.8780,-0.2,-0.467,-1.135,2.04,-0.26,3.38,0.18,0.26,-0.58
2022-01-25 17:38:19.8880,-0.2,-0.417,-1.047,2.14,-0.87,2.67,0.01,0.36,-0.8
2022-01-25 17:38:19.8980,-0.184,-0.365,-0.994,2.18,-1.35,1.84,-0.22,0.36,-0.97
2022-01-25 17:38:19.9080,-0.146,-0.313,-0.983,1.74,-2.34,1.37,-0.22,0.29880401492118835,-1.03
2022-01-25 17:38:19.9190,-0.129,-0.274,-0.965,1.74,-2.34,1.37,-0.63,0.29,-0.98
2022-01-25 17:38:19.9280,-0.132,-0.244,-0.912,1.72,-2.63,1.08,-0.63,0.29,-0.98
2022-01-25 17:38:19.9380,-0.136,-0.221,-0.857,1.84,-2.86,0.48,-0.79,0.38,-0.74
2022-01-25 17:38:19.9480,-0.138,-0.215,-0.816,1.95,-2.99,-0.04,-0.79,0.41,-0.64
2022-01-25 17:38:19.9580,-0.13,-0.237,-0.77,2.02,-2.92,-0.5,-0.79,0.41,-0.64
2022-01-25 17:38:19.9680,-0.114,-0.276,-0.738,1.98,-2.57,-0.98,-0.78,0.41,-0.57
2022-01-25 17:38:19.9780,-0.09,-0.324,-0.719,1.87,-2.08,-1.29,-0.76,0.28,-0.54
2022-01-25 17:38:19.9890,-0.061,-0.373,-0.721,1.68,-1.54,-1.46,-0.76,0.28,-0.54
2022-01-25 17:38:19.9980,-0.016,-0.417,-0.739,1.41,-0.99,-1.43,-0.74,0.12,-0.58
2022-01-25 17:38:20.0080,0.03,-0.446,-0.758,0.97,-0.52,-1.27,-0.71,-0.1,-0.65
2022-01-25 17:38:20.0190,0.065,-0.462,-0.764,0.57,-0.19,-1.14,-0.58,-0.47,-0.79
2022-01-25 17:38:20.0290,0.087,-0.458,-0.755,0.26,-0.02,-1.16,-0.49,-0.54,-0.87
2022-01-25 17:38:20.0390,0.099,-0.443,-0.741,0.08,-0.04,-1.3,-0.49,-0.54,-0.87
2022-01-25 17:38:20.0480,0.108,-0.425,-0.74,-0.04,-0.14,-1.44,-0.4,-0.53,-0.95
2022-01-25 17:38:20.0590,0.116,-0.406,-0.743,-0.19,-0.43,-1.45,-0.25,-0.41,-1.09
2022-01-25 17:38:20.0680,0.121,-0.384,-0.741,-0.19,-0.43,-1.45,-0.17,-0.32,-1.11
2022-01-25 17:38:20.0790,0.132,-0.368,-0.74,-0.34,-0.72,-1.5,-0.1,-0.24,-1.08
2022-01-25 17:38:20.0890,0.148,-0.358,-0.739,-0.34,-0.72,-1.5,-0.03,-0.16,-1.01
2022-01-25 17:38:20.1000,0.159,-0.345,-0.729,-0.54,-0.92,-1.67,-0.03,-0.16,-1.01
2022-01-25 17:38:20.1090,0.167,-0.337,-0.704,-0.54,-0.92,-1.67,0.17,0.04,-0.76
2022-01-25 17:38:20.1190,0.176,-0.336,-0.677,-0.59,-0.97,-1.95,0.26,0.07,-0.62
2022-01-25 17:38:20.1280,0.187,-0.343,-0.661,-0.64,-0.96,-2.17,0.26,0.07,-0.62
2022-01-25 17:38:20.1390,0.19,-0.354,-0.645,-0.71,-0.9,-2.3,0.38,-0.01,-0.44
2022-01-25 17:38:20.1490,0.184,-0.368,-0.628,-0.69,-0.81,-2.46,0.4,-0.08,-0.4
2022-01-25 17:38:20.1590,0.177,-0.384,-0.616,-0.6,-0.7,-2.59,0.4,-0.08,-0.4
2022-01-25 17:38:20.1690,0.183,-0.398,-0.598,-0.54,-0.56,-2.7,0.37,-0.09,-0.33
2022-01-25 17:38:20.1780,0.16,-0.413,-0.606,-0.31,-0.33,-2.69,0.35,-0.11,-0.26
