time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-31 10:32:22.0140,-0.205,-0.594,-0.569,-0.58,-0.43,-0.84,0.21,1.11,0.58
2022-01-31 10:32:22.0270,-0.194,-0.585,-0.593,-0.61,-0.72,-1.26,0.21,1.3,0.57
2022-01-31 10:32:22.0370,-0.159,-0.596,-0.62,-0.6,-0.82,-1.08,0.15,1.36,0.56
2022-01-31 10:32:22.0480,-0.148,-0.607,-0.647,-0.86,-0.75,-0.84,0.04,1.36,0.58
2022-01-31 10:32:22.0570,-0.16,-0.599,-0.69,-1.02,-0.6,-0.63,-0.06,1.3,0.57
2022-01-31 10:32:22.0680,-0.16,-0.576,-0.747,-0.85,-0.6,-0.29,-0.13,1.13,0.51
2022-01-31 10:32:22.0780,-0.164,-0.548,-0.773,-0.8,-0.79,0.23,-0.2,0.92,0.42
2022-01-31 10:32:22.0880,-0.147,-0.545,-0.764,-0.73,-1.03,0.55,-0.29,0.75,0.34
2022-01-31 10:32:22.0980,-0.124,-0.577,-0.738,-0.8,-1.12,0.5,-0.41,0.63,0.3
2022-01-31 10:32:22.1080,-0.123,-0.604,-0.718,-1.03,-0.82,0.21,-0.52,0.57,0.27
2022-01-31 10:32:22.1180,-0.136,-0.624,-0.715,-1.07,-0.48,-0.06,-0.58,0.61,0.28
2022-01-31 10:32:22.1280,-0.136,-0.633,-0.737,-0.93,-0.22,-0.2,-0.59,0.69,0.31
2022-01-31 10:32:22.1380,-0.132,-0.638,-0.756,-0.86,-0.05,-0.08,-0.56,0.71,0.36
2022-01-31 10:32:22.1480,-0.143,-0.648,-0.765,-0.87,0.04,0.09,-0.52,0.78,0.43
2022-01-31 10:32:22.1580,-0.165,-0.646,-0.805,-0.78,0.18,0.12,-0.45,0.86,0.48
2022-01-31 10:32:22.1680,-0.184,-0.624,-0.859,-0.53,0.25,0.39,-0.33,0.89,0.5
2022-01-31 10:32:22.1780,-0.197,-0.6,-0.912,-0.31,0.09,0.88,-0.12,0.89,0.51
2022-01-31 10:32:22.1880,-0.193,-0.57,-0.926,-0.12,-0.15,1.41,0.15,0.8,0.49
2022-01-31 10:32:22.1980,-0.179,-0.55,-0.888,-0.09,-0.44,1.68,0.39,0.75,0.45
2022-01-31 10:32:22.2090,-0.154,-0.564,-0.847,-0.18,-0.72,1.43,0.55,0.76,0.42
2022-01-31 10:32:22.2190,-0.137,-0.6,-0.847,-0.38,-0.71,1.0,0.64,0.71,0.43
2022-01-31 10:32:22.2290,-0.108,-0.613,-0.879,-0.56,-0.41,0.93,0.72,0.46,0.52
2022-01-31 10:32:22.2390,-0.074,-0.606,-0.884,-0.82,-0.24,1.23,0.85,0.09,0.66
2022-01-31 10:32:22.2490,-0.072,-0.627,-0.824,-1.24,-0.37,1.49,0.98,-0.14,0.77
2022-01-31 10:32:22.2590,-0.06,-0.657,-0.759,-1.4,-0.3,1.09,1.02,-0.2,0.92
2022-01-31 10:32:22.2690,-0.062,-0.687,-0.749,-1.53,-0.05,0.47,0.99,-0.3,1.13
2022-01-31 10:32:22.2790,-0.087,-0.684,-0.77,-1.73,0.21,0.3,0.97,-0.53,1.3
2022-01-31 10:32:22.2890,-0.088,-0.641,-0.774,-1.63,0.26,0.55,0.98,-0.8,1.46
2022-01-31 10:32:22.2990,-0.1,-0.614,-0.745,-1.74,-0.12,0.76,1.0,-0.98,1.58
2022-01-31 10:32:22.3090,-0.126,-0.634,-0.677,-1.85,-0.51,0.65,0.95,-0.91,1.62
2022-01-31 10:32:22.3190,-0.162,-0.667,-0.632,-1.77,-0.42,0.14,0.85,-0.63,1.59
2022-01-31 10:32:22.3290,-0.191,-0.702,-0.636,-1.56,-0.11,-0.37,0.73,-0.34,1.59
2022-01-31 10:32:22.3400,-0.232,-0.718,-0.651,-1.37,0.25,-0.37,0.65,-0.12,1.64
2022-01-31 10:32:22.3500,-0.302,-0.698,-0.652,-1.15,0.5,-0.18,0.62,0.05,1.68
2022-01-31 10:32:22.3600,-0.349,-0.671,-0.612,-0.61,0.39,-0.07,0.55,0.22,1.71
2022-01-31 10:32:22.3700,-0.341,-0.645,-0.558,-0.12,0.15,-0.35,0.4,0.36,1.8
2022-01-31 10:32:22.3800,-0.322,-0.602,-0.545,-0.18,-0.05,-0.89,0.22,0.44,1.9
2022-01-31 10:32:22.3900,-0.308,-0.581,-0.585,-0.48,-0.37,-1.18,0.09,0.5,1.96
2022-01-31 10:32:22.4000,-0.32,-0.601,-0.591,-0.72,-0.6,-0.86,-0.08,0.63,1.97
2022-01-31 10:32:22.4100,-0.383,-0.635,-0.608,-0.77,-0.39,-0.75,-0.28,0.8,1.89
2022-01-31 10:32:22.4200,-0.457,-0.67,-0.697,-0.32,0.01,-0.77,-0.38,0.88,1.68
2022-01-31 10:32:22.4300,-0.503,-0.696,-0.741,0.41,0.44,-0.07,-0.41,0.88,1.36
2022-01-31 10:32:22.4400,-0.53,-0.704,-0.753,0.91,0.82,0.51,-0.42,0.86,0.99
2022-01-31 10:32:22.4500,-0.534,-0.751,-0.83,1.22,0.93,0.5,-0.42,0.55,0.81
2022-01-31 10:32:22.4600,-0.5,-0.723,-0.836,1.29,1.42,1.15,-0.42,0.07,0.74
2022-01-31 10:32:22.4710,-0.47,-0.639,-0.792,1.0,1.46,1.45,-0.34,-0.27,0.66
2022-01-31 10:32:22.4810,-0.499,-0.603,-0.756,0.56,0.71,1.03,-0.27,-0.44,0.55
2022-01-31 10:32:22.4910,-0.548,-0.619,-0.672,0.64,0.22,0.7,-0.3,-0.45,0.43
2022-01-31 10:32:22.5010,-0.538,-0.642,-0.57,1.11,0.34,0.01,-0.4,-0.38,0.33
2022-01-31 10:32:22.5110,-0.498,-0.659,-0.503,1.14,0.62,-1.03,-0.54,-0.25,0.3
2022-01-31 10:32:22.5210,-0.487,-0.671,-0.475,0.73,0.86,-1.82,-0.67,-0.05,0.27
2022-01-31 10:32:22.5310,-0.504,-0.665,-0.499,0.52,1.05,-2.23,-0.76,0.21,0.2
