time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-02-09 17:38:47.6290,0.096,-0.326,-0.745,1.48,-0.17,-1.46,-0.48,-0.16,0.49
2022-02-09 19:13:16.9810,0.123,-0.308,-0.797,1.36,-0.19,-1.55,-0.43,-0.07,0.47
2022-02-09 19:13:16.9920,0.146,-0.299,-0.851,1.05,-0.33,-0.97,-0.4,-0.06,0.46
2022-02-09 19:13:17.0010,0.149,-0.3,-0.883,0.85,-0.35,-0.51,-0.41,-0.1,0.43
2022-02-09 19:13:17.0120,0.152,-0.289,-0.891,0.82,-0.33,-0.27,-0.44,-0.15,0.37
2022-02-09 19:13:17.0220,0.155,-0.268,-0.901,0.76,-0.44,-0.23,-0.45,-0.2,0.3
2022-02-09 19:13:17.0320,0.162,-0.26,-0.918,0.7,-0.61,-0.14,-0.44,-0.27,0.24
2022-02-09 19:13:17.0420,0.187,-0.263,-0.954,0.57,-0.6,0.05,-0.4,-0.36,0.21
2022-02-09 19:13:17.0520,0.221,-0.268,-0.988,0.23,-0.55,0.41,-0.35,-0.4,0.2
2022-02-09 19:13:17.0620,0.243,-0.289,-0.969,-0.11,-0.43,0.64,-0.31,-0.35,0.23
2022-02-09 19:13:17.0720,0.264,-0.307,-0.923,-0.37,-0.2,0.31,-0.31,-0.28,0.29
2022-02-09 19:13:17.0820,0.27,-0.319,-0.899,-0.58,-0.01,-0.13,-0.36,-0.21,0.35
2022-02-09 19:13:17.0920,0.261,-0.313,-0.912,-0.63,0.11,-0.31,-0.38,-0.2,0.38
2022-02-09 19:13:17.1020,0.242,-0.285,-0.963,-0.53,0.01,-0.08,-0.38,-0.23,0.37
2022-02-09 19:13:17.1120,0.223,-0.264,-1.015,-0.38,-0.25,0.44,-0.35,-0.29,0.34
2022-02-09 19:13:17.1220,0.213,-0.258,-1.044,-0.24,-0.39,0.89,-0.32,-0.36,0.32
2022-02-09 19:13:17.1330,0.216,-0.259,-1.041,-0.22,-0.4,1.08,-0.29,-0.41,0.32
2022-02-09 19:13:17.1430,0.214,-0.27,-1.012,-0.3,-0.34,0.97,-0.29,-0.45,0.33
2022-02-09 19:13:17.1530,0.213,-0.279,-0.977,-0.32,-0.2,0.62,-0.34,-0.46,0.34
2022-02-09 19:13:17.1630,0.212,-0.287,-0.978,-0.37,-0.11,0.3,-0.35,-0.5,0.37
2022-02-09 19:13:17.1730,0.19,-0.292,-1.0,-0.39,0.01,0.42,-0.35,-0.53,0.39
2022-02-09 19:13:17.1830,0.162,-0.28,-0.997,-0.19,0.04,0.55,-0.35,-0.52,0.41
2022-02-09 19:13:17.1930,0.139,-0.269,-0.996,0.0,-0.07,0.49,-0.34,-0.47,0.43
2022-02-09 19:13:17.2030,0.121,-0.265,-1.001,0.16,-0.13,0.49,-0.31,-0.43,0.47
