time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-25 17:25:05.6290,-0.257,-0.637,-0.73,1.91,0.91,0.19,-0.39,-1.02,0.17
2022-01-25 17:26:02.6800,-0.276,-0.633,-0.582,1.96,0.59,-1.07,-0.39,-1.02,0.17
2022-01-25 17:26:02.6900,-0.288,-0.68,-0.464,2.06,0.66,-2.48,0.08,-0.23,0.04
2022-01-25 17:26:02.6990,-0.289,-0.713,-0.4,2.13,1.14,-3.62,0.26,0.38,0.01
2022-01-25 17:26:02.7100,-0.273,-0.699,-0.454,2.14,1.4,-4.1,0.38,0.83,-0.03
2022-01-25 17:26:02.7200,-0.227,-0.653,-0.588,2.0,1.17,-3.43,0.38,0.83,-0.03
2022-01-25 17:26:02.7300,-0.199,-0.631,-0.763,1.62,0.71,-2.03,0.19,0.74,-0.04
2022-01-25 17:26:02.7400,-0.182,-0.644,-0.93,1.44,0.51,-0.28,-0.13,0.23,0.06
2022-01-25 17:26:02.7500,-0.174,-0.676,-1.018,1.32,0.67,1.28,-0.52,-0.38,0.23
2022-01-25 17:26:02.7600,-0.176,-0.694,-1.021,1.23,1.01,2.01,-0.86,-0.91,0.44
2022-01-25 17:26:02.7700,-0.19,-0.697,-0.966,1.18,1.24,1.92,-1.08,-1.27,0.61
2022-01-25 17:26:02.7810,-0.205,-0.669,-0.896,1.2,1.33,1.28,-1.21,-1.45,0.7
2022-01-25 17:26:02.7900,-0.223,-0.609,-0.844,1.2,1.11,0.56,-1.21,-1.51,0.66
2022-01-25 17:26:02.8000,-0.234,-0.55,-0.775,1.22,0.61,0.0,-1.08,-1.39,0.47
2022-01-25 17:26:02.8100,-0.235,-0.503,-0.684,1.17,0.14,-0.77,-0.84,-1.13,0.2
2022-01-25 17:26:02.8210,-0.224,-0.474,-0.617,0.85,-0.41,-2.32,-0.56,-0.8,-0.1
2022-01-25 17:26:02.8310,-0.215,-0.481,-0.579,0.85,-0.41,-2.32,-0.56,-0.8,-0.1
2022-01-25 17:26:02.8410,-0.221,-0.527,-0.54,0.73,-0.26,-2.69,-0.15,-0.12,-0.53
2022-01-25 17:26:02.8510,-0.228,-0.568,-0.518,0.9,0.59,-3.24,-0.07,0.2,-0.64
2022-01-25 17:26:02.8610,-0.219,-0.572,-0.564,0.9,0.59,-3.24,-0.07,0.2,-0.64
2022-01-25 17:26:02.8710,-0.201,-0.564,-0.632,0.74,0.52,-2.08,-0.1,0.38,-0.78
2022-01-25 17:26:02.8810,-0.174,-0.567,-0.685,0.53,0.57,-1.61,-0.16,0.29,-0.8
2022-01-25 17:26:02.8910,-0.143,-0.579,-0.712,0.53,0.57,-1.61,-0.24,0.14,-0.78
2022-01-25 17:26:02.9010,-0.119,-0.585,-0.743,0.29,0.7,-1.37,-0.35,-0.08,-0.73
2022-01-25 17:26:02.9110,-0.114,-0.601,-0.751,0.11,0.79,-1.08,-0.47,-0.28,-0.64
2022-01-25 17:26:02.9210,-0.126,-0.616,-0.717,0.1,0.98,-1.08,-0.57,-0.36,-0.54
2022-01-25 17:26:02.9310,-0.155,-0.612,-0.692,0.24,1.15,-1.45,-0.63,-0.35,-0.47
2022-01-25 17:26:02.9410,-0.177,-0.596,-0.708,0.53,1.13,-1.68,-0.61,-0.34,-0.45
2022-01-25 17:26:02.9500,-0.186,-0.579,-0.701,0.71,1.03,-1.54,-0.5,-0.22,-0.47
2022-01-25 17:26:02.9610,-0.182,-0.55,-0.703,0.79,0.88,-1.67,-0.33,-0.15,-0.5
2022-01-25 17:26:02.9710,-0.169,-0.536,-0.732,0.74,0.63,-1.61,-0.16,-0.13,-0.54
2022-01-25 17:26:02.9810,-0.165,-0.552,-0.74,0.63,0.54,-1.35,-0.02,-0.15,-0.57
2022-01-25 17:26:02.9910,-0.163,-0.582,-0.736,0.61,0.73,-1.3,0.05,-0.19,-0.56
2022-01-25 17:26:03.0010,-0.166,-0.61,-0.715,0.61,1.03,-1.35,0.05,-0.22,-0.52
2022-01-25 17:26:03.0110,-0.177,-0.628,-0.694,0.65,1.28,-1.56,0.02,-0.21,-0.48
2022-01-25 17:26:03.0210,-0.189,-0.625,-0.713,0.78,1.44,-1.74,-0.06,-0.3,-0.49
2022-01-25 17:26:03.0310,-0.19,-0.615,-0.743,0.88,1.38,-1.5,-0.14,-0.42,-0.52
2022-01-25 17:26:03.0410,-0.17,-0.611,-0.748,0.87,1.29,-1.24,-0.14,-0.42,-0.52
2022-01-25 17:26:03.0510,-0.154,-0.629,-0.762,0.63,1.28,-1.2,-0.24,-0.69,-0.54
2022-01-25 17:26:03.0610,-0.149,-0.678,-0.763,0.47,1.52,-1.06,-0.24,-0.82,-0.45
2022-01-25 17:26:03.0710,-0.154,-0.733,-0.75,0.38,2.04,-1.1,-0.27,-0.94,-0.32
2022-01-25 17:26:03.0810,-0.176,-0.748,-0.78,0.39,2.57,-1.19,-0.34,-1.12,-0.22
2022-01-25 17:26:03.0910,-0.238,-0.743,-0.817,0.56,2.7,-0.86,-0.42,-1.34,-0.17
2022-01-25 17:26:03.1010,-0.308,-0.708,-0.844,1.11,2.67,-0.52,-0.5,-1.53,-0.21
2022-01-25 17:26:03.1110,-0.384,-0.675,-0.841,1.67,2.31,-0.27,-0.49,-1.63,-0.32
2022-01-25 17:26:03.1210,-0.42,-0.683,-0.792,2.3,2.09,-0.36,-0.43,-1.63,-0.47
2022-01-25 17:26:03.1310,-0.391,-0.667,-0.73,2.42,2.21,-0.88,-0.39,-1.54,-0.57
2022-01-25 17:26:03.1410,-0.355,-0.612,-0.713,2.0,2.02,-1.44,-0.41,-1.47,-0.71
2022-01-25 17:26:03.1510,-0.393,-0.613,-0.736,1.57,1.5,-1.56,-0.49,-1.45,-0.84
2022-01-25 17:26:03.1620,-0.464,-0.726,-0.862,1.98,1.72,-1.21,-0.49,-1.66,-0.84
2022-01-25 17:26:03.1710,-0.502,-0.77,-0.943,2.53,2.82,0.07,-0.49,-1.66,-0.84
2022-01-25 17:26:03.1810,-0.501,-0.768,-0.998,2.76,3.21,0.8,-0.28,-2.2,-0.62
2022-01-25 17:26:03.1920,-0.461,-0.71,-1.026,1.93,2.54,1.6,-0.19,-2.55,-0.59
2022-01-25 17:26:03.2020,-0.415,-0.662,-0.963,1.93,2.54,1.6,-0.26,-2.74,-0.57
