time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-25 17:41:18.5740,0.043,-0.422,-0.837,-0.48,-1.47,0.4,-0.4,-0.28,-0.45
2022-01-25 17:41:27.1100,0.046,-0.413,-0.789,-0.62,-1.13,-0.13,-0.28,-0.28,-0.46
2022-01-25 17:41:27.1180,0.032,-0.438,-0.708,-0.49,-0.87,-0.97,-0.18,-0.23,-0.46
2022-01-25 17:41:27.1290,0.009,-0.471,-0.667,-0.49,-0.87,-0.97,-0.13,-0.15,-0.45
2022-01-25 17:41:27.1390,0.014,-0.46,-0.648,-0.09,-0.28,-2.03,-0.11,-0.08,-0.45
2022-01-25 17:41:27.1490,0.017,-0.459,-0.652,-0.14,-0.4,-2.16,-0.11,-0.06,-0.44
2022-01-25 17:41:27.1590,0.01,-0.466,-0.654,-0.14,-0.4,-2.16,-0.1,-0.05,-0.43
2022-01-25 17:41:27.1690,0.002,-0.457,-0.641,-0.03,-0.31,-2.12,-0.06,-0.03,-0.41
2022-01-25 17:41:27.1790,-0.006,-0.449,-0.621,-0.03,-0.31,-2.12,-0.0,-0.0,-0.39
2022-01-25 17:41:27.1890,-0.006,-0.451,-0.609,0.07,-0.42,-2.28,-0.0,0.04,-0.38
2022-01-25 17:41:27.1990,-0.002,-0.452,-0.595,0.16,-0.45,-2.58,0.04,0.09,-0.37
2022-01-25 17:41:27.2090,-0.0,-0.458,-0.582,0.16,-0.43,-2.71,0.02,0.15,-0.37
2022-01-25 17:41:27.2190,0.006,-0.466,-0.582,0.17,-0.35,-2.83,-0.01,0.2,-0.35
2022-01-25 17:41:27.2290,0.011,-0.471,-0.597,0.17,-0.35,-2.83,-0.04,0.22,-0.32
2022-01-25 17:41:27.2390,0.011,-0.479,-0.618,0.14,-0.29,-2.79,-0.05,0.23,-0.29
2022-01-25 17:41:27.2490,0.007,-0.489,-0.638,0.14,-0.22,-2.62,-0.03,0.23,-0.25
2022-01-25 17:41:27.2590,0.003,-0.501,-0.648,0.18,-0.13,-2.41,0.03,0.25,-0.21
2022-01-25 17:41:27.2690,0.004,-0.511,-0.642,0.25,-0.03,-2.23,0.12,0.31,-0.17
2022-01-25 17:41:27.2790,0.007,-0.529,-0.626,0.32,0.07,-2.16,0.19,0.38,-0.11
2022-01-25 17:41:27.2890,0.002,-0.547,-0.61,0.36,0.34,-2.4,0.23,0.45,-0.05
2022-01-25 17:41:27.2990,-0.027,-0.557,-0.639,0.46,0.49,-2.53,0.22,0.41,0.05
2022-01-25 17:41:27.3100,-0.065,-0.572,-0.626,0.88,0.54,-2.05,0.24,0.41,0.18
2022-01-25 17:41:27.3200,-0.033,-0.544,-0.541,1.11,0.69,-2.61,0.25,0.58,0.06
2022-01-25 17:41:27.3290,-0.024,-0.491,-0.611,1.11,0.69,-2.61,0.25,0.69,-0.07
2022-01-25 17:41:27.3390,0.026,-0.61,-0.712,0.89,0.1,-3.08,0.24,0.72,-0.09
2022-01-25 17:41:27.3500,0.056,-0.745,-0.85,0.81,0.0,-2.2,0.2,0.59,0.01
2022-01-25 17:41:27.3590,0.036,-0.783,-0.946,0.33,1.35,-1.11,0.12,0.37,0.21
2022-01-25 17:41:27.3690,0.065,-0.769,-0.945,0.2,2.49,0.26,0.04,0.28,0.27
2022-01-25 17:41:27.3790,0.054,-0.732,-0.965,0.35,2.63,0.93,-0.02,0.23,0.31
