time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-02-09 19:18:35.8800,0.005,-0.308,-0.934,0.19,-0.02,-0.27,-0.08,0.09,0.03
2022-02-09 19:18:46.6840,0.024,-0.304,-0.969,0.13,-0.06,0.01,-0.06,0.08,0.02
2022-02-09 19:18:46.6940,0.044,-0.305,-0.983,0.13,-0.06,0.01,-0.02,0.06,0.02
2022-02-09 19:18:46.7040,0.045,-0.307,-0.971,-0.09,-0.07,0.29,0.0,0.07,0.03
2022-02-09 19:18:46.7140,0.041,-0.308,-0.944,-0.19,-0.04,0.29,0.02,0.12,0.04
2022-02-09 19:18:46.7240,0.038,-0.31,-0.925,-0.15,-0.05,0.07,0.05,0.19,0.04
2022-02-09 19:18:46.7340,0.034,-0.308,-0.913,-0.04,-0.03,-0.3,0.05,0.23,0.04
2022-02-09 19:18:46.7450,0.04,-0.309,-0.903,-0.04,-0.03,-0.3,0.02,0.25,0.04
2022-02-09 19:18:46.7540,0.048,-0.311,-0.902,-0.03,-0.04,-0.42,-0.02,0.23,0.04
2022-02-09 19:18:46.7650,0.055,-0.311,-0.902,-0.14,0.0,-0.48,-0.06,0.2,0.04
2022-02-09 19:18:46.7750,0.061,-0.311,-0.902,-0.14,0.0,-0.48,-0.1,0.18,0.04
2022-02-09 19:18:46.7850,0.068,-0.31,-0.909,-0.19,0.0,-0.48,-0.11,0.17,0.04
2022-02-09 19:18:46.7950,0.073,-0.305,-0.914,-0.23,0.01,-0.45,-0.12,0.17,0.05
2022-02-09 19:18:46.8050,0.084,-0.307,-0.917,-0.27,-0.02,-0.38,-0.12,0.18,0.05
2022-02-09 19:18:46.8150,0.092,-0.311,-0.914,-0.42,0.03,-0.34,-0.12,0.2,0.08
2022-02-09 19:18:46.8260,0.107,-0.316,-0.908,-0.42,0.03,-0.34,-0.12,0.23,0.11
2022-02-09 19:18:46.8360,0.111,-0.317,-0.909,-0.52,0.08,-0.41,-0.11,0.26,0.13
2022-02-09 19:18:46.8470,0.104,-0.309,-0.905,-0.56,0.09,-0.43,-0.11,0.29,0.14
2022-02-09 19:18:46.8570,0.095,-0.303,-0.898,-0.45,0.03,-0.5,-0.11,0.32,0.14
2022-02-09 19:18:46.8680,0.095,-0.3,-0.896,-0.45,0.03,-0.5,-0.11,0.34,0.14
2022-02-09 19:18:46.8740,0.108,-0.298,-0.898,-0.35,0.0,-0.55,-0.12,0.36,0.15
2022-02-09 19:18:46.8880,0.125,-0.301,-0.885,-0.39,-0.02,-0.53,-0.15,0.35,0.16
2022-02-09 19:18:46.8980,0.123,-0.299,-0.887,-0.55,-0.01,-0.61,-0.16,0.36,0.16
2022-02-09 19:18:46.9070,0.125,-0.29,-0.887,-0.58,0.03,-0.67,-0.18,0.38,0.17
2022-02-09 19:18:46.9170,0.122,-0.292,-0.9,-0.52,-0.05,-0.63,-0.19,0.39,0.17
2022-02-09 19:18:46.9280,0.122,-0.286,-0.921,-0.52,-0.05,-0.63,-0.19,0.39,0.16
2022-02-09 19:18:46.9390,0.126,-0.277,-0.934,-0.45,-0.01,-0.42,-0.19,0.38,0.16
2022-02-09 19:18:46.9480,0.134,-0.281,-0.936,-0.45,-0.11,-0.25,-0.2,0.37,0.16
2022-02-09 19:18:46.9580,0.136,-0.287,-0.929,-0.48,-0.11,-0.17,-0.23,0.36,0.17
2022-02-09 19:18:46.9690,0.138,-0.287,-0.926,-0.5,-0.02,-0.21,-0.25,0.34,0.19
2022-02-09 19:18:46.9780,0.136,-0.291,-0.935,-0.47,0.05,-0.25,-0.25,0.32,0.19
2022-02-09 19:18:46.9900,0.137,-0.299,-0.94,-0.47,0.05,-0.25,-0.25,0.3,0.19
2022-02-09 19:18:47.0000,0.147,-0.299,-0.944,-0.43,0.14,-0.18,-0.23,0.27,0.2
2022-02-09 19:18:47.0080,0.181,-0.3,-0.93,-0.46,0.22,-0.12,-0.23,0.25,0.23
2022-02-09 19:18:47.0200,0.217,-0.316,-0.928,-0.64,0.21,-0.2,-0.23,0.19,0.28
2022-02-09 19:18:47.0300,0.23,-0.328,-0.928,-1.26,0.5,-0.28,-0.22,0.15,0.32
2022-02-09 19:18:47.0390,0.229,-0.324,-0.904,-1.3057209697365761,0.56,-0.38,-0.21,0.15,0.33
