time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-02-09 19:15:52.0830,-0.02,-0.154,-0.875,0.26,-0.33,-0.87,0.21,0.45,-1.21
2022-02-09 19:17:10.7870,-0.05,-0.165,-0.864,1.37,-0.14,-1.09,0.15,0.52,-1.25
2022-02-09 19:17:10.7960,-0.05,-0.165,-0.848,1.37,-0.14,-1.09,0.08,0.45,-1.31
2022-02-09 19:17:10.8060,-0.028,-0.147,-0.93,1.59,-0.07,-1.21,0.11,0.01,-1.36
2022-02-09 19:17:10.8170,0.022,-0.14,-1.119,1.51,-0.15,-1.13,0.16,-0.27,-1.3
2022-02-09 19:17:10.8270,0.084,-0.182,-0.946,1.18,-0.35,0.6,0.16,-0.1,-1.14
2022-02-09 19:17:10.8360,0.131,-0.204,-0.872,0.57,-0.15,0.94,0.27,0.07,-0.96
2022-02-09 19:17:10.8460,0.16,-0.213,-0.905,0.06,0.22,-1.12,0.47,0.33,-0.78
2022-02-09 19:17:10.8560,0.141,-0.22,-0.867,-0.32,0.32,-0.87,0.66,0.54,-0.66
2022-02-09 19:17:10.8670,0.082,-0.244,-0.826,-0.32,0.32,-0.87,0.75,0.81,-0.63
2022-02-09 19:17:10.8770,0.042,-0.259,-0.769,0.2,0.4,-1.22,0.74,1.14,-0.66
2022-02-09 19:17:10.8870,0.033,-0.249,-0.76,1.23,0.55,-2.08,0.7,1.29,-0.72
2022-02-09 19:17:10.8980,0.056,-0.235,-0.81,1.23,0.55,-2.08,0.6,1.08,-0.8
2022-02-09 19:17:10.9070,0.073,-0.227,-0.888,1.28,0.32,-1.8,0.33,0.71,-0.9
2022-02-09 19:17:10.9170,0.08,-0.253,-0.852,1.11,0.24,-1.1,0.06,0.69,-0.86
2022-02-09 19:17:10.9270,0.118,-0.339,-0.789,1.01,0.89,-1.49,-0.01,0.66,-0.68
2022-02-09 19:17:10.9380,0.18,-0.369,-0.826,0.55,1.54,-1.53,0.03,0.49,-0.51
